tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,total_amount
2024-01-01 00:42:17,2024-01-01 01:01:22,1.0,5.0,231,234,1,24.7,5.94,35.64
2024-01-01 00:42:18,2024-01-01 01:09:33,,18.04,10,174,0,51.31,0.0,59.75
2024-01-01 00:42:26,2024-01-01 00:56:35,,0.0,231,90,0,17.96,0.0,21.96
2024-01-01 00:42:29,2024-01-01 00:56:19,0.0,1.5,90,125,1,13.5,1.5,20.0
2024-01-01 00:42:39,2024-01-01 01:02:06,,2.56,113,163,0,18.42,0.0,22.42
2024-01-01 00:42:58,2024-01-01 00:45:23,1.0,0.31,229,162,2,4.4,0.0,9.4
2024-01-01 00:43:00,2024-01-01 01:15:00,,6.08,79,143,0,31.55,2.0,37.55
2024-01-01 00:43:18,2024-01-01 00:48:57,2.0,0.91,237,262,2,7.2,0.0,12.2
2024-01-01 00:43:28,2024-01-01 01:18:19,1.0,4.29,236,249,1,32.4,7.48,44.88
2024-01-01 00:43:30,2024-01-01 01:18:53,2.0,6.1,90,40,1,36.6,12.13,60.67
2024-01-01 00:43:42,2024-01-01 00:53:38,4.0,3.5,12,4,2,16.3,0.0,21.3
2024-01-01 00:43:44,2024-01-01 00:57:06,1.0,1.5,246,249,1,12.1,2.57,19.67
2024-01-01 00:43:45,2024-01-01 01:17:21,1.0,7.61,261,262,1,39.4,8.88,53.28
2024-01-01 00:43:46,2024-01-01 00:47:19,1.0,0.77,263,140,1,5.8,2.0,12.8
2024-01-01 00:44:19,2024-01-01 00:49:19,,1.01,141,263,0,11.74,3.15,18.89
2024-01-01 00:44:32,2024-01-01 00:56:15,1.0,1.39,79,234,1,12.1,3.42,20.52
2024-01-01 00:44:46,2024-01-01 00:47:05,1.0,0.53,263,141,1,5.1,2.02,12.12
2024-01-01 00:45:02,2024-01-01 01:05:43,,4.31,181,80,0,24.27,3.0,28.77
2024-01-01 00:45:26,2024-01-01 01:23:16,2.0,5.35,79,48,1,34.5,6.08,45.58
2024-01-01 00:45:26,2024-01-01 01:16:07,2.0,6.09,24,145,1,33.1,3.0,41.1
2024-01-01 00:45:50,2024-01-01 01:01:08,1.0,2.03,170,141,1,15.6,4.12,24.72
2024-01-01 00:45:54,2024-01-01 00:51:53,2.0,1.48,231,113,1,9.3,2.86,17.16
2024-01-01 00:45:55,2024-01-01 01:15:10,3.0,6.2,239,158,1,33.8,7.75,46.55
2024-01-01 00:45:55,2024-01-01 00:49:39,1.0,1.1,79,90,1,7.2,5.0,17.2
2024-01-01 00:46:14,2024-01-01 01:07:35,,2.82,68,261,0,24.68,0.0,28.68
2024-01-01 00:46:21,2024-01-01 00:54:49,1.0,1.4,239,151,1,10.0,3.0,18.0
2024-01-01 00:46:24,2024-01-01 00:50:08,1.0,0.6,263,141,1,5.1,0.0,10.1
2024-01-01 00:46:25,2024-01-01 01:13:16,2.0,3.36,229,90,1,24.7,0.1,29.8
2024-01-01 00:46:26,2024-01-01 01:01:25,2.0,3.07,24,262,1,17.0,4.4,26.4
2024-01-01 00:46:33,2024-01-01 01:24:05,3.0,11.56,132,61,4,49.9,0.0,54.15
2024-01-01 00:46:36,2024-01-01 01:14:49,1.0,6.1,66,170,1,32.4,9.35,46.75
2024-01-01 00:46:43,2024-01-01 01:17:13,,4.78,113,236,0,27.58,0.0,31.58
2024-01-01 00:46:44,2024-01-01 00:56:32,1.0,1.6,65,25,2,10.7,0.0,13.2
2024-01-01 00:47:03,2024-01-01 00:54:24,,1.72,141,229,0,10.86,0.0,14.86
2024-01-01 00:47:08,2024-01-01 00:50:05,1.0,0.5,142,143,1,5.1,2.02,12.12
2024-01-01 00:47:13,2024-01-01 00:59:28,2.0,2.65,233,263,1,14.9,3.98,23.88
2024-01-01 00:47:15,2024-01-01 00:56:41,2.0,2.25,237,239,1,12.8,5.34,23.14
2024-01-01 00:47:28,2024-01-01 00:52:32,1.0,0.54,164,170,1,6.5,1.72,13.22
2024-01-01 00:47:36,2024-01-01 00:56:32,1.0,0.91,231,87,1,9.3,2.86,17.16
2024-01-01 00:47:36,2024-01-01 01:21:29,1.0,2.9,237,114,1,26.8,6.35,38.15
2024-01-01 00:47:37,2024-01-01 01:00:17,1.0,2.44,237,238,1,14.9,3.98,23.88
2024-01-01 00:47:47,2024-01-01 00:56:39,1.0,1.67,114,249,1,11.4,3.28,19.68
2024-01-01 00:47:48,2024-01-01 01:18:10,4.0,4.2,148,43,1,28.2,6.6,39.8
2024-01-01 00:47:49,2024-01-01 00:50:30,1.0,0.39,237,236,2,5.1,0.0,10.1
2024-01-01 00:47:49,2024-01-01 00:56:03,1.0,1.71,262,237,1,10.7,3.92,19.62
2024-01-01 00:48:00,2024-01-01 01:36:00,,4.59,68,263,0,27.15,1.56,32.71
2024-01-01 00:48:11,2024-01-01 01:12:24,0.0,14.8,132,7,1,57.6,12.35,74.2
2024-01-01 00:48:18,2024-01-01 01:10:47,2.0,1.11,48,161,2,19.1,0.0,24.1
2024-01-01 00:48:19,2024-01-01 00:55:54,1.0,0.72,141,236,1,8.6,2.72,16.32
2024-01-01 00:48:23,2024-01-01 00:55:32,,1.39,237,263,0,13.18,0.0,17.18
2024-01-01 00:48:24,2024-01-01 01:01:36,,0.0,69,213,0,24.59,0.0,26.09
2024-01-01 00:48:25,2024-01-01 00:56:10,1.0,1.07,114,79,1,9.3,2.86,17.16
2024-01-01 00:48:35,2024-01-01 01:05:48,1.0,2.6,170,141,1,17.7,1.0,23.7
2024-01-01 00:48:54,2024-01-01 01:15:37,4.0,7.4,170,25,1,34.5,0.0,39.5
2024-01-01 00:48:58,2024-01-01 00:55:13,4.0,1.52,239,48,1,9.3,2.86,17.16
2024-01-01 00:49:01,2024-01-01 01:16:01,2.0,2.99,186,145,1,25.4,7.0,44.34
2024-01-01 00:49:04,2024-01-01 01:01:16,1.0,2.56,263,137,1,14.9,1.0,20.9
2024-01-01 00:49:05,2024-01-01 01:03:22,1.0,3.08,161,74,1,17.7,0.0,22.7
2024-01-01 00:49:07,2024-01-01 01:00:53,,1.39,232,209,0,23.07,0.0,27.07
2024-01-01 00:49:14,2024-01-01 01:10:02,1.0,3.03,237,238,1,21.9,5.38,32.28
2024-01-01 00:49:23,2024-01-01 01:00:39,2.0,1.13,186,158,2,10.7,0.0,15.7
2024-01-01 00:49:37,2024-01-01 01:05:37,,0.0,24,262,0,22.57,0.0,26.57
2024-01-01 00:49:37,2024-01-01 00:50:28,1.0,0.23,262,262,2,3.7,0.0,8.7
2024-01-01 00:49:43,2024-01-01 00:53:19,2.0,0.51,162,141,1,5.8,2.0,12.8
2024-01-01 00:49:44,2024-01-01 01:20:59,1.0,12.15,142,70,1,52.0,15.0,78.94
2024-01-01 00:49:51,2024-01-01 01:08:32,,4.2,263,107,0,20.13,0.0,24.13
2024-01-01 00:49:54,2024-01-01 00:52:42,2.0,0.41,238,239,1,5.1,1.52,11.62
2024-01-01 00:49:55,2024-01-01 00:50:01,2.0,0.0,68,68,1,15.0,1.0,19.5
2024-01-01 00:49:59,2024-01-01 01:33:58,1.0,3.6,114,50,1,33.8,9.7,48.5
2024-01-01 00:50:00,2024-01-01 01:11:00,,6.1,25,107,0,25.25,5.85,35.1
2024-01-01 00:50:03,2024-01-01 01:30:18,,7.8,97,238,0,45.02,0.0,49.02
2024-01-01 00:50:08,2024-01-01 01:07:03,1.0,8.6,132,95,2,33.8,0.0,38.05
2024-01-01 00:50:37,2024-01-01 01:15:08,1.0,6.13,164,88,1,31.0,9.0,45.0
2024-01-01 00:50:39,2024-01-01 01:10:34,,2.0,50,186,0,22.0,0.0,26.0
2024-01-01 00:50:49,2024-01-01 00:59:07,1.0,1.12,234,211,1,9.3,2.0,16.3
2024-01-01 00:50:59,2024-01-01 01:00:48,4.0,1.16,162,233,2,10.0,0.0,15.0
2024-01-01 00:51:05,2024-01-01 01:02:06,4.0,1.77,79,211,1,12.8,3.56,21.36
2024-01-01 00:51:24,2024-01-02 00:44:13,1.0,4.9,79,263,1,33.1,11.43,49.53
2024-01-01 00:51:26,2024-01-01 00:57:22,1.0,1.0,107,233,1,7.9,2.58,15.48
2024-01-01 00:51:26,2024-01-01 01:15:23,2.0,6.47,162,69,2,30.3,0.0,35.3
2024-01-01 00:51:37,2024-01-01 01:09:58,1.0,3.26,249,66,1,19.8,6.2,31.0
2024-01-01 00:51:37,2024-01-01 01:24:37,1.0,1.4,50,164,1,26.1,6.22,37.32
2024-01-01 00:51:51,2024-01-01 00:57:29,2.0,1.13,141,229,1,7.9,2.58,15.48
2024-01-01 00:51:58,2024-01-01 01:05:44,2.0,2.9,264,264,1,16.3,4.25,25.55
2024-01-01 00:52:04,2024-01-01 01:13:39,1.0,2.22,186,79,1,19.8,0.0,24.8
2024-01-01 00:52:08,2024-01-01 01:13:13,,3.49,233,231,0,31.01,0.0,35.01
2024-01-01 00:52:15,2024-01-01 00:58:29,2.0,0.66,161,237,2,-7.2,0.0,-12.2
2024-01-01 00:52:39,2024-01-01 01:01:33,3.0,0.86,170,107,1,9.3,2.86,17.16
2024-01-01 00:52:44,2024-01-01 01:08:07,,0.0,250,169,0,29.66,0.0,31.16
2024-01-01 00:52:56,2024-01-01 01:25:46,1.0,21.06,132,169,1,79.3,0.0,90.49
2024-01-01 00:53:01,2024-01-01 01:00:18,1.0,1.01,161,141,1,8.6,2.72,16.32
2024-01-01 00:53:03,2024-01-01 01:07:41,1.0,2.57,142,263,1,16.3,4.26,25.56
2024-01-01 00:53:04,2024-01-01 01:04:18,,0.0,249,79,0,16.42,0.0,20.42
2024-01-01 00:53:06,2024-01-01 01:26:22,1.0,5.0,263,249,1,32.4,7.45,44.85
2024-01-01 00:53:08,2024-01-01 01:14:26,2.0,8.23,237,244,2,35.2,0.0,40.2
2024-01-01 00:53:11,2024-01-01 01:07:30,1.0,2.28,79,170,1,15.6,6.18,26.78
2024-01-01 00:53:35,2024-01-01 01:03:31,,1.21,42,74,0,26.32,0.0,27.82
2024-01-01 00:53:38,2024-01-01 01:44:39,2.0,7.0,186,42,1,50.6,13.9,69.5
2024-01-01 00:54:07,2024-01-01 01:11:58,1.0,2.37,161,224,2,17.0,0.0,22.0
2024-01-01 00:54:11,2024-01-01 01:12:41,,3.0,239,68,0,28.36,0.0,32.36
2024-01-01 00:54:29,2024-01-01 01:15:34,1.0,3.83,249,256,1,22.6,5.52,33.12
2024-01-01 00:54:40,2024-01-01 01:12:08,1.0,2.7,232,170,2,17.7,0.0,22.7
2024-01-01 00:54:41,2024-01-01 01:14:49,,0.0,166,50,0,36.09,0.0,40.09
2024-01-01 00:55:25,2024-01-01 01:17:24,4.0,2.5,161,263,1,19.1,1.0,25.1
2024-01-01 00:55:29,2024-01-01 01:48:37,2.0,9.07,234,72,2,52.0,0.0,57.0
2024-01-01 00:55:35,2024-01-01 01:20:42,,2.83,161,142,0,29.05,0.0,33.05
2024-01-01 00:55:35,2024-01-01 01:10:26,1.0,2.35,141,238,1,15.6,3.09,23.69
2024-01-01 00:55:57,2024-01-01 01:30:19,2.0,6.56,164,145,1,35.9,7.0,47.9
2024-01-01 00:55:58,2024-01-01 01:07:21,2.0,1.78,78,69,1,12.8,2.0,17.3
2024-01-01 00:56:01,2024-01-01 01:00:33,1.0,0.58,237,237,1,6.5,1.15,12.65
2024-01-01 00:56:10,2024-01-01 01:21:26,1.0,2.87,68,239,1,24.0,7.25,36.25
2024-01-01 00:56:17,2024-01-01 01:09:33,1.0,2.49,141,238,1,14.9,3.98,23.88
2024-01-01 00:56:21,2024-01-01 01:04:39,2.0,1.1,164,113,1,8.6,1.5,15.1
2024-01-01 00:56:32,2024-01-01 01:02:34,2.0,0.8,234,170,1,7.9,3.85,16.75
2024-01-01 00:56:34,2024-01-01 01:39:21,4.0,1.9,237,234,2,33.8,0.0,38.8
2024-01-01 00:56:47,2024-01-01 01:02:47,1.0,1.09,79,224,3,-7.9,0.0,-12.9
2024-01-01 00:56:51,2024-01-01 01:29:17,1.0,6.32,48,42,1,37.3,6.34,48.64
2024-01-01 00:56:51,2024-01-01 01:19:22,,3.62,246,88,0,27.89,0.0,31.89
2024-01-01 00:56:58,2024-01-01 01:12:26,2.0,1.53,48,68,1,14.2,3.84,23.04
2024-01-01 00:57:01,2024-01-01 01:24:26,1.0,6.7,239,249,1,34.5,6.0,45.5
2024-01-01 00:57:13,2024-01-01 01:01:39,2.0,1.1,262,236,1,7.9,2.55,15.45
2024-01-01 00:57:13,2024-01-01 01:19:59,1.0,2.95,107,141,1,21.9,6.72,33.62
2024-01-01 00:57:17,2024-01-01 01:10:43,,4.92,140,79,0,-0.42,0.0,3.58
2024-01-01 00:57:21,2024-01-01 01:14:14,,4.13,162,41,0,31.63,0.0,35.63
2024-01-01 00:57:23,2024-01-01 01:25:19,,0.0,239,107,0,36.98,0.0,40.98
2024-01-01 00:57:24,2024-01-01 01:06:53,2.0,1.2,148,107,1,10.7,2.36,18.06
2024-01-01 00:57:26,2024-01-01 01:10:39,4.0,2.02,164,125,1,13.5,5.0,23.5
2024-01-01 00:57:30,2024-01-01 01:11:30,2.0,4.08,263,69,1,19.8,4.96,29.76
2024-01-01 00:57:38,2024-01-01 01:05:03,1.0,1.61,79,137,1,10.0,3.0,18.0
2024-01-01 00:57:42,2024-01-01 01:06:19,2.0,1.34,186,158,1,10.0,3.0,18.0
2024-01-01 00:57:44,2024-01-01 01:07:10,2.0,1.81,249,261,1,11.4,1.0,17.4
2024-01-01 00:57:46,2024-01-01 01:22:55,2.0,5.4,87,161,2,28.9,0.0,33.9
2024-01-01 00:57:57,2024-01-01 01:03:29,1.0,0.93,74,42,1,7.2,5.0,14.7
2024-01-01 00:57:57,2024-01-01 01:25:57,1.0,6.1,88,161,1,33.1,7.62,45.72
2024-01-01 00:58:01,2024-01-01 01:05:42,1.0,0.7,164,107,1,8.6,2.72,16.32
2024-01-01 00:58:06,2024-01-01 01:06:04,1.0,0.9,79,79,1,7.9,2.6,15.5
2024-01-01 00:58:06,2024-01-01 01:44:15,1.0,2.1,161,68,2,35.2,0.0,40.2
2024-01-01 00:58:11,2024-01-01 01:01:33,1.0,0.56,229,141,1,5.8,20.2,31.0
2024-01-01 00:58:20,2024-01-01 01:01:16,1.0,0.2,170,161,4,3.7,0.0,8.7
2024-01-01 00:58:26,2024-01-01 01:29:57,1.0,6.51,249,225,1,33.8,7.76,46.56
2024-01-01 00:58:28,2024-01-01 01:04:28,2.0,0.61,263,236,1,7.2,1.83,14.03
2024-01-01 00:58:28,2024-01-01 01:07:47,2.0,2.32,41,239,1,12.8,3.56,21.36
2024-01-01 00:58:30,2024-01-01 01:08:25,,1.8,180,216,0,15.41,0.0,16.91
2024-01-01 00:58:32,2024-01-01 01:09:11,,3.28,216,102,0,17.11,0.0,18.61
2024-01-01 00:58:39,2024-01-01 01:00:43,1.0,0.26,80,36,1,4.4,1.73,8.63
2024-01-01 00:58:43,2024-01-01 01:08:09,1.0,1.59,158,90,2,10.7,0.0,15.7
2024-01-01 00:58:54,2024-01-01 01:09:07,1.0,3.99,4,261,1,18.4,4.68,28.08
2024-01-01 00:58:57,2024-01-01 01:18:10,2.0,3.51,263,238,1,20.5,5.1,30.6
2024-01-01 00:59:01,2024-01-01 01:23:11,2.0,0.6,163,161,1,19.8,4.95,29.75
2024-01-01 00:59:03,2024-01-01 01:05:15,3.0,0.98,107,164,1,7.9,2.58,15.48
2024-01-01 00:59:08,2024-01-01 01:05:14,,0.0,238,41,0,18.19,0.0,22.19
2024-01-01 00:59:13,2024-01-01 01:20:27,4.0,1.36,161,234,1,18.4,4.68,28.08
2024-01-01 00:59:13,2024-01-01 01:21:49,2.0,2.36,161,239,1,20.5,1.28,26.78
2024-01-01 00:59:19,2024-01-01 01:46:05,,4.44,234,238,0,35.0,0.0,39.0
2024-01-01 00:59:28,2024-01-01 01:21:36,5.0,3.26,142,158,2,21.2,0.0,26.2
2024-01-01 00:59:32,2024-01-01 01:14:32,,2.61,164,231,0,27.36,0.0,31.36
2024-01-01 00:59:43,2024-01-01 01:37:45,4.0,4.39,186,261,1,35.2,8.04,48.24
2024-01-01 00:59:45,2024-01-01 01:29:37,2.0,4.4,262,114,1,24.7,8.9,38.6
2024-01-01 00:59:48,2024-01-01 01:06:18,1.0,2.29,263,141,1,12.1,4.28,21.38
2024-01-01 01:00:10,2024-01-01 01:14:54,2.0,3.9,142,116,2,19.1,0.0,24.1
2024-01-01 01:00:22,2024-01-01 01:05:23,3.0,1.17,141,262,1,7.9,2.0,14.9
2024-01-01 01:00:42,2024-01-01 01:29:24,1.0,4.75,79,238,1,29.6,6.92,41.52
2024-01-01 01:00:43,2024-01-01 01:34:32,1.0,5.99,238,231,1,33.8,5.0,43.8
2024-01-01 01:00:45,2024-01-01 01:22:31,3.0,3.2,229,79,1,21.2,5.0,31.2
2024-01-01 01:00:54,2024-01-01 01:15:14,1.0,2.2,43,141,1,12.8,0.0,17.8
2024-01-01 01:00:54,2024-01-01 01:24:38,2.0,2.7,170,142,2,19.1,0.0,24.1
2024-01-01 01:00:59,2024-01-01 01:35:15,4.0,5.4,239,13,1,33.8,6.0,44.8
2024-01-01 01:01:04,2024-01-01 01:17:03,1.0,3.42,229,232,1,19.1,2.0,26.1
2024-01-01 01:01:08,2024-01-01 01:13:27,0.0,2.1,234,231,1,14.2,7.0,26.2
2024-01-01 01:01:11,2024-01-01 01:16:17,,2.93,263,41,0,23.9,0.0,27.9
2024-01-01 01:01:18,2024-01-01 01:11:17,1.0,1.4,239,141,1,11.4,2.46,18.86
2024-01-01 01:01:19,2024-01-01 01:32:46,2.0,9.0,233,25,1,39.4,15.4,66.74
2024-01-01 01:01:25,2024-01-01 01:12:59,1.0,0.73,158,114,1,10.7,3.14,18.84
2024-01-01 01:01:34,2024-01-01 01:12:17,2.0,1.3,158,79,1,10.7,3.14,18.84
2024-01-01 01:01:49,2024-01-01 01:30:54,2.0,3.83,113,141,1,26.8,6.36,38.16
2024-01-01 01:01:52,2024-01-01 01:28:58,4.0,4.31,90,239,2,26.8,0.0,31.8
2024-01-01 01:01:59,2024-01-01 01:08:22,1.0,1.1,237,236,2,8.6,0.0,13.6
2024-01-01 01:02:40,2024-01-01 01:33:19,2.0,2.97,186,142,1,26.8,6.36,38.16
2024-01-01 01:02:43,2024-01-01 01:16:14,,0.0,79,114,0,31.3,0.0,35.3
2024-01-01 01:02:50,2024-01-01 01:06:24,2.0,0.72,107,137,1,5.8,2.0,12.8
2024-01-01 01:03:01,2024-01-01 01:12:51,1.0,2.06,237,236,4,12.1,0.0,17.1
2024-01-01 01:03:05,2024-01-01 01:39:45,,4.06,79,262,0,43.16,0.0,47.16
2024-01-01 01:03:08,2024-01-01 01:36:34,1.0,2.98,229,246,1,27.5,6.5,39.0
2024-01-01 01:03:17,2024-01-01 01:10:38,2.0,0.99,137,233,1,8.6,1.0,14.6
2024-01-01 01:03:17,2024-01-01 01:19:12,1.0,2.17,249,107,2,16.3,0.0,21.3
2024-01-01 01:03:34,2024-01-01 01:19:13,1.0,2.91,107,237,1,17.7,4.54,27.24
2024-01-01 01:03:37,2024-01-01 01:16:42,,1.71,229,170,0,19.06,0.0,23.06
2024-01-01 01:03:41,2024-01-01 01:09:16,,1.75,236,75,0,12.53,0.0,16.53
2024-01-01 01:03:51,2024-01-01 01:18:21,1.0,2.02,249,137,1,14.2,3.84,23.04
2024-01-01 01:03:51,2024-01-01 01:12:34,1.0,1.62,239,236,1,11.4,3.28,19.68
2024-01-01 01:04:07,2024-01-01 01:19:33,1.0,3.31,151,116,1,18.4,4.18,25.08
2024-01-01 01:04:24,2024-01-01 01:33:06,,12.55,262,227,0,45.76,11.34,68.04
2024-01-01 01:04:29,2024-01-01 01:21:12,2.0,2.9,151,244,2,18.4,0.0,20.9
2024-01-01 01:04:33,2024-01-01 01:09:54,2.0,0.6,234,113,1,6.5,2.3,13.8
2024-01-01 01:04:46,2024-01-01 01:34:36,1.0,4.84,246,87,1,30.3,7.06,42.36
2024-01-01 01:04:48,2024-01-01 01:16:24,3.0,1.07,161,237,1,11.4,1.0,17.4
2024-01-01 01:04:51,2024-01-01 01:38:06,,0.0,87,143,0,51.16,0.0,55.16
2024-01-01 01:04:55,2024-01-01 01:12:10,1.0,0.94,237,237,1,8.6,2.72,16.32
2024-01-01 01:05:36,2024-01-01 01:13:11,1.0,0.86,68,249,2,8.6,0.0,13.6
2024-01-01 01:05:52,2024-01-01 01:17:08,1.0,1.51,249,107,1,12.1,3.42,20.52
2024-01-01 01:05:52,2024-01-01 01:26:38,4.0,3.39,158,161,2,21.2,0.0,26.2
2024-01-01 01:05:57,2024-01-01 01:14:49,1.0,2.3,263,229,1,12.1,5.0,22.1
2024-01-01 01:06:07,2024-01-01 01:18:20,1.0,1.95,164,148,1,13.5,3.33,21.83
2024-01-01 01:06:29,2024-01-01 01:21:48,,0.0,213,42,0,30.01,0.0,31.51
2024-01-01 01:06:32,2024-01-01 01:25:18,1.0,2.42,186,141,1,18.4,5.85,29.25
2024-01-01 01:06:42,2024-01-01 01:14:56,1.0,1.13,79,170,1,10.0,2.0,17.0
2024-01-01 01:06:52,2024-01-01 01:37:46,,0.0,48,137,0,23.03,0.0,27.03
2024-01-01 01:07:11,2024-01-01 01:11:52,1.0,0.46,170,170,1,6.5,2.3,13.8
2024-01-01 01:07:13,2024-01-01 01:12:22,1.0,1.25,48,239,1,7.9,2.58,15.48
2024-01-01 01:07:24,2024-01-01 01:14:16,1.0,0.8,107,114,1,8.6,2.7,16.3
2024-01-01 01:07:24,2024-01-01 01:13:55,2.0,0.88,164,90,1,7.9,1.0,13.9
2024-01-01 01:07:31,2024-01-01 01:16:39,1.0,1.72,237,263,1,11.4,3.28,19.68
2024-01-01 01:07:36,2024-01-01 01:31:17,,6.85,239,232,0,32.55,8.0,44.55
2024-01-01 01:07:45,2024-01-01 01:14:41,1.0,0.81,233,229,1,7.9,3.87,16.77
2024-01-01 01:07:48,2024-01-01 01:23:23,1.0,1.73,137,161,2,14.9,0.0,19.9
2024-01-01 01:07:51,2024-01-01 01:20:07,,1.68,107,158,0,19.93,0.0,23.93
2024-01-01 01:08:07,2024-01-01 01:10:06,2.0,0.3,263,141,2,4.4,0.0,9.4
2024-01-01 01:08:16,2024-01-01 01:29:32,,4.32,262,246,0,29.98,0.0,33.98
2024-01-01 01:08:25,2024-01-01 01:12:46,,0.75,244,244,0,19.83,0.0,21.33
2024-01-01 01:08:49,2024-01-01 01:15:29,2.0,0.91,113,79,1,7.9,1.0,13.9
2024-01-01 01:08:53,2024-01-01 01:22:13,1.0,2.47,162,262,1,14.9,4.97,24.87
2024-01-01 01:09:00,2024-01-01 01:15:15,1.0,1.14,141,263,1,7.9,3.23,16.13
2024-01-01 01:09:00,2024-01-01 01:33:00,,8.79,141,129,0,27.37,5.75,44.06
2024-01-01 01:09:01,2024-01-01 01:18:00,2.0,1.1,65,52,1,10.0,3.12,15.62
2024-01-01 01:09:19,2024-01-01 01:27:08,1.0,2.9,107,87,1,17.0,4.4,26.4
2024-01-01 01:09:25,2024-01-01 01:25:33,1.0,2.05,125,107,1,16.3,4.26,25.56
2024-01-01 01:09:30,2024-01-01 01:35:37,,0.0,246,238,0,34.18,0.0,38.18
2024-01-01 01:09:35,2024-01-01 01:13:15,1.0,1.08,141,229,1,7.2,2.44,14.64
2024-01-01 01:09:39,2024-01-01 01:23:51,2.0,1.0,68,90,1,12.8,5.3,23.1
2024-01-01 01:09:47,2024-01-01 01:53:14,,3.34,234,142,0,27.15,4.67,35.82
2024-01-01 01:09:55,2024-01-01 01:28:18,1.0,3.51,237,224,1,20.5,5.1,30.6
2024-01-01 01:10:00,2024-01-01 01:30:00,,4.97,244,41,0,22.93,5.0,29.43
2024-01-01 01:10:10,2024-01-01 01:44:17,1.0,4.33,158,141,1,30.3,7.06,42.36
2024-01-01 01:10:21,2024-01-01 01:31:55,2.0,3.8,231,17,1,23.3,2.0,30.3
2024-01-01 01:10:26,2024-01-01 01:38:02,1.0,4.1,107,264,1,25.4,6.05,36.45
2024-01-01 01:10:27,2024-01-01 01:27:45,2.0,4.6,148,33,1,22.6,5.5,33.1
2024-01-01 01:10:31,2024-01-01 01:28:35,1.0,2.2,170,141,1,17.7,4.54,27.24
2024-01-01 01:10:33,2024-01-01 01:25:56,,2.76,141,107,0,15.85,0.0,19.85
2024-01-01 01:10:34,2024-01-01 01:22:02,1.0,1.3,229,237,1,10.7,2.0,17.7
2024-01-01 01:10:58,2024-01-01 01:20:20,,1.7,262,229,0,21.79,0.0,25.79
2024-01-01 01:11:01,2024-01-01 01:30:34,1.0,2.82,141,239,1,19.8,4.0,28.8
2024-01-01 01:11:05,2024-01-01 02:01:37,,3.13,234,50,0,34.23,0.0,38.23
2024-01-01 01:11:22,2024-01-01 01:22:19,,0.0,37,255,0,28.42,0.0,29.92
2024-01-01 01:11:22,2024-01-01 01:15:59,2.0,0.7,239,239,1,6.5,1.5,13.0
2024-01-01 01:11:56,2024-01-01 01:22:15,2.0,1.6,237,163,1,10.7,0.0,15.7
2024-01-01 01:12:02,2024-01-01 02:14:17,3.0,6.5,234,41,2,54.1,0.0,59.1
2024-01-01 01:12:03,2024-01-01 01:28:36,3.0,2.97,255,146,1,17.7,0.0,20.2
2024-01-01 01:12:11,2024-01-01 01:29:02,,5.44,13,107,0,24.51,5.7,34.21
2024-01-01 01:12:29,2024-01-01 01:17:28,2.0,0.66,162,229,1,7.2,2.44,14.64
2024-01-01 01:12:47,2024-01-01 01:16:09,,0.69,246,246,0,31.6,0.0,35.6
2024-01-01 01:12:49,2024-01-01 01:31:23,1.0,3.76,43,224,2,21.2,0.0,26.2
2024-01-01 01:12:50,2024-01-01 01:38:39,,3.78,141,249,0,31.96,0.0,35.96
2024-01-01 01:13:25,2024-01-01 01:30:33,1.0,1.21,100,170,1,15.6,3.09,23.69
2024-01-01 01:13:34,2024-01-01 01:29:12,,0.0,238,243,0,32.93,0.0,36.93
2024-01-01 01:13:35,2024-01-01 01:34:03,1.0,2.54,4,209,1,18.4,4.68,28.08
2024-01-01 01:13:39,2024-01-01 01:31:04,1.0,4.2,209,164,2,20.5,0.0,25.5
2024-01-01 01:13:44,2024-01-01 01:31:12,,4.03,173,226,0,32.16,0.0,33.66
2024-01-01 01:13:44,2024-01-01 01:22:35,,1.3,151,143,0,22.24,0.0,26.24
2024-01-01 01:13:52,2024-01-01 01:43:43,1.0,3.18,246,13,1,26.1,6.22,37.32
2024-01-01 01:13:56,2024-01-01 01:42:44,,0.0,68,236,0,38.25,0.0,42.25
2024-01-01 01:13:57,2024-01-01 01:18:24,1.0,0.55,162,237,2,6.5,0.0,11.5
2024-01-01 01:14:05,2024-01-01 01:25:08,1.0,0.96,233,137,1,10.7,3.14,18.84
2024-01-01 01:14:32,2024-01-01 01:29:11,1.0,4.33,236,224,1,20.5,5.1,30.6
2024-01-01 01:14:52,2024-01-01 01:15:01,1.0,0.0,261,261,1,3.0,58.0,66.0
2024-01-01 01:15:06,2024-01-01 01:23:33,1.0,1.08,186,107,1,9.3,2.86,17.16
2024-01-01 01:15:13,2024-01-01 01:25:16,1.0,1.7,238,41,1,10.7,3.15,18.85
2024-01-01 01:15:16,2024-01-01 01:20:11,1.0,1.39,161,236,1,7.9,2.58,15.48
2024-01-01 01:15:20,2024-01-01 01:18:13,1.0,0.23,239,41,2,5.1,0.0,10.1
2024-01-01 01:15:29,2024-01-01 01:29:18,2.0,2.89,142,75,1,16.3,2.13,23.43
2024-01-01 01:15:34,2024-01-01 01:33:21,1.0,5.01,209,234,1,24.7,3.0,32.7
2024-01-01 01:15:41,2024-01-01 01:28:24,2.0,2.2,142,141,1,14.2,2.0,21.2
