year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,flight,origin,dest,air_time,distance,hour,minute
2013,1,5,1835.0,15.0,2159.0,7.0,DL,1643,JFK,SEA,339.0,2422,18,20
2013,1,5,1858.0,-1.0,2158.0,-8.0,UA,628,EWR,TPA,159.0,997,18,59
2013,1,5,1917.0,37.0,2036.0,16.0,MQ,3730,EWR,ORD,119.0,719,18,40
2013,1,5,1923.0,-2.0,2051.0,-9.0,WN,2801,LGA,MDW,127.0,725,19,25
2013,1,5,1930.0,225.0,2139.0,213.0,UA,256,EWR,DEN,220.0,1605,15,45
2013,1,5,1941.0,1.0,2216.0,4.0,EV,4670,EWR,ATL,130.0,746,19,40
2013,1,5,2002.0,-3.0,2257.0,0.0,UA,1708,EWR,MCO,154.0,937,20,5
2013,1,5,2025.0,0.0,2359.0,18.0,B6,1069,JFK,AUS,255.0,1521,20,25
2013,1,5,2054.0,19.0,114.0,-12.0,UA,1071,EWR,BQN,186.0,1585,20,35
2013,1,5,2116.0,-14.0,2400.0,-18.0,B6,383,LGA,FLL,151.0,1076,21,30
2013,1,5,2143.0,-16.0,2257.0,-18.0,EV,4257,EWR,BTV,44.0,266,21,59
2013,1,6,458.0,-2.0,718.0,28.0,US,1030,EWR,CLT,88.0,529,5,0
2013,1,6,559.0,-1.0,906.0,10.0,B6,71,JFK,TPA,164.0,1005,6,0
2013,1,6,626.0,-4.0,1154.0,14.0,AA,413,JFK,SJU,197.0,1598,6,30
2013,1,6,655.0,-5.0,1012.0,-33.0,DL,1865,JFK,SFO,353.0,2586,7,0
2013,1,6,726.0,2.0,1040.0,1.0,UA,1599,LGA,IAH,229.0,1416,7,24
2013,1,6,754.0,-5.0,949.0,-10.0,US,1733,LGA,CLT,94.0,544,7,59
2013,1,6,757.0,-3.0,1033.0,-7.0,DL,2047,LGA,ATL,127.0,762,8,0
2013,1,6,807.0,-3.0,914.0,-11.0,AA,1838,JFK,BOS,42.0,187,8,10
2013,1,6,811.0,1.0,947.0,-13.0,EV,4424,EWR,RDU,74.0,416,8,10
2013,1,6,812.0,-3.0,951.0,-7.0,9E,3521,JFK,ORD,126.0,740,8,15
2013,1,6,839.0,9.0,956.0,6.0,WN,1477,EWR,MDW,112.0,711,8,30
2013,1,6,848.0,-7.0,1034.0,-28.0,EV,4913,EWR,DTW,86.0,488,8,55
2013,1,6,958.0,-7.0,1320.0,5.0,UA,789,EWR,FLL,188.0,1065,10,5
2013,1,6,1003.0,-3.0,1117.0,-4.0,EV,5711,JFK,IAD,47.0,228,10,6
2013,1,6,1038.0,78.0,1221.0,73.0,B6,1103,JFK,RDU,81.0,427,9,20
2013,1,6,1043.0,-4.0,1309.0,-21.0,UA,448,EWR,LAS,304.0,2227,10,47
2013,1,6,1139.0,9.0,1436.0,14.0,UA,1000,EWR,MCO,156.0,937,11,30
2013,1,6,1257.0,-3.0,1349.0,-20.0,US,2128,LGA,BOS,36.0,184,13,0
2013,1,6,1348.0,33.0,1647.0,42.0,B6,393,LGA,MCO,147.0,950,13,15
2013,1,6,1353.0,12.0,1927.0,-14.0,UA,15,EWR,HNL,610.0,4963,13,41
2013,1,6,1402.0,27.0,1641.0,33.0,B6,615,JFK,JAX,142.0,828,13,35
2013,1,6,1413.0,-7.0,1557.0,-23.0,MQ,4588,LGA,MSP,143.0,1020,14,20
2013,1,6,1452.0,12.0,1551.0,3.0,UA,268,EWR,BOS,40.0,200,14,40
2013,1,6,1525.0,-5.0,1730.0,-7.0,US,1665,LGA,CLT,98.0,544,15,30
2013,1,6,1530.0,0.0,1844.0,-10.0,UA,161,JFK,LAX,328.0,2475,15,30
2013,1,6,1557.0,-3.0,1918.0,-7.0,AA,1467,LGA,MIA,167.0,1096,16,0
2013,1,6,1609.0,54.0,1906.0,22.0,UA,1111,EWR,SFO,341.0,2565,15,15
2013,1,6,1707.0,-3.0,2001.0,-14.0,AA,695,JFK,AUS,216.0,1521,17,10
2013,1,6,1713.0,3.0,1947.0,-18.0,UA,1615,EWR,LAS,305.0,2227,17,10
2013,1,6,1715.0,-5.0,2017.0,-23.0,AA,1999,EWR,MIA,159.0,1085,17,20
2013,1,6,1719.0,64.0,2041.0,88.0,B6,985,LGA,TPA,175.0,1010,16,15
2013,1,6,1803.0,88.0,2019.0,94.0,B6,1085,JFK,CLT,100.0,541,16,35
2013,1,6,1820.0,5.0,2128.0,-23.0,B6,173,JFK,SJC,344.0,2569,18,15
2013,1,6,1835.0,20.0,2100.0,26.0,UA,428,EWR,DEN,222.0,1605,18,15
2013,1,6,1856.0,-9.0,2207.0,-18.0,AA,21,JFK,LAX,320.0,2475,19,5
2013,1,6,1859.0,0.0,2203.0,8.0,B6,155,JFK,MCO,152.0,944,18,59
2013,1,6,1924.0,-1.0,2243.0,-4.0,DL,2139,LGA,MIA,178.0,1096,19,25
2013,1,6,1948.0,-7.0,2305.0,-5.0,AA,1709,LGA,MIA,163.0,1096,19,55
2013,1,6,2002.0,2.0,2224.0,16.0,EV,3822,EWR,TYS,111.0,631,20,0
2013,1,6,2020.0,-2.0,2307.0,-21.0,UA,299,EWR,DFW,205.0,1372,20,22
2013,1,6,2028.0,13.0,2131.0,1.0,AA,1762,JFK,BOS,42.0,187,20,15
2013,1,6,2037.0,8.0,2358.0,8.0,B6,165,JFK,PDX,355.0,2454,20,29
2013,1,6,2100.0,31.0,2243.0,25.0,EV,3833,EWR,STL,132.0,872,20,29
2013,1,7,557.0,-3.0,704.0,5.0,US,2161,LGA,DCA,42.0,214,6,0
2013,1,7,609.0,-1.0,1047.0,-4.0,B6,709,JFK,SJU,199.0,1598,6,10
2013,1,7,628.0,-2.0,1125.0,-15.0,AA,413,JFK,SJU,203.0,1598,6,30
2013,1,7,635.0,0.0,936.0,-43.0,UA,849,EWR,PHX,285.0,2133,6,35
2013,1,7,654.0,-1.0,1017.0,-13.0,DL,1415,JFK,SLC,290.0,1990,6,55
2013,1,7,715.0,-5.0,851.0,6.0,FL,850,LGA,MKE,115.0,738,7,20
2013,1,7,750.0,-5.0,1049.0,-21.0,AA,2267,LGA,MIA,153.0,1096,7,55
2013,1,7,751.0,-2.0,951.0,-16.0,DL,2119,LGA,MSP,153.0,1020,7,53
2013,1,7,802.0,3.0,1003.0,-7.0,EV,4214,EWR,MSP,158.0,1008,7,59
2013,1,7,802.0,-3.0,1016.0,-13.0,9E,3538,JFK,MSP,165.0,1029,8,5
2013,1,7,806.0,9.0,909.0,-1.0,B6,44,JFK,SYR,45.0,209,7,57
2013,1,7,815.0,-5.0,937.0,-18.0,MQ,4655,LGA,BNA,108.0,764,8,20
2013,1,7,833.0,-2.0,1125.0,-25.0,AA,717,LGA,DFW,191.0,1389,8,35
2013,1,7,834.0,-1.0,1143.0,-32.0,UA,1480,EWR,SFO,344.0,2565,8,35
2013,1,7,837.0,-3.0,1155.0,-9.0,B6,553,EWR,RSW,165.0,1068,8,40
2013,1,7,838.0,-2.0,932.0,-27.0,UA,1150,EWR,BOS,35.0,200,8,40
2013,1,7,839.0,14.0,1028.0,2.0,US,487,JFK,CLT,89.0,541,8,25
2013,1,7,903.0,3.0,1047.0,8.0,UA,544,LGA,ORD,121.0,733,9,0
2013,1,7,1010.0,10.0,1254.0,0.0,UA,1623,EWR,MCO,138.0,937,10,0
2013,1,7,1039.0,0.0,1312.0,-18.0,B6,31,JFK,MCO,138.0,944,10,39
2013,1,7,1114.0,0.0,1355.0,10.0,UA,1493,LGA,DEN,232.0,1620,11,14
2013,1,7,1123.0,-2.0,1359.0,-40.0,B6,673,JFK,LAX,312.0,2475,11,25
2013,1,7,1158.0,-2.0,1436.0,-2.0,DL,1947,LGA,ATL,109.0,762,12,0
2013,1,7,1159.0,-1.0,1450.0,-39.0,DL,863,JFK,LAX,329.0,2475,12,0
2013,1,7,1238.0,17.0,1418.0,0.0,EV,4640,EWR,DAY,83.0,533,12,21
2013,1,7,1249.0,-2.0,1548.0,-14.0,UA,317,LGA,IAH,202.0,1416,12,51
2013,1,7,1251.0,-9.0,1440.0,-26.0,9E,3762,EWR,CVG,92.0,569,13,0
2013,1,7,1310.0,10.0,1454.0,14.0,AA,329,LGA,ORD,125.0,733,13,0
2013,1,7,1324.0,2.0,1631.0,7.0,B6,431,LGA,SRQ,153.0,1047,13,22
2013,1,7,1325.0,-4.0,1520.0,-6.0,EV,3840,EWR,MEM,144.0,946,13,29
2013,1,7,1555.0,0.0,2040.0,-16.0,B6,703,JFK,SJU,197.0,1598,15,55
2013,1,7,1606.0,-4.0,1753.0,-3.0,EV,5486,LGA,PIT,55.0,335,16,10
2013,1,7,1618.0,-1.0,1716.0,-10.0,EV,4299,EWR,DCA,40.0,199,16,19
2013,1,7,1630.0,-5.0,1851.0,-16.0,EV,4705,EWR,ATL,116.0,746,16,35
2013,1,7,1636.0,46.0,2159.0,69.0,AA,1635,JFK,SJU,197.0,1598,15,50
2013,1,7,1640.0,10.0,1952.0,-28.0,VX,27,JFK,SFO,353.0,2586,16,30
2013,1,7,1658.0,-5.0,1821.0,11.0,EV,4373,EWR,DCA,40.0,199,17,3
2013,1,7,1728.0,3.0,2033.0,10.0,UA,1134,EWR,IAH,212.0,1400,17,25
2013,1,7,1752.0,7.0,2107.0,-13.0,AA,177,JFK,SFO,344.0,2586,17,45
2013,1,7,1801.0,-9.0,2116.0,-26.0,B6,173,JFK,SJC,345.0,2569,18,10
2013,1,7,1811.0,91.0,2032.0,102.0,MQ,4540,LGA,DTW,88.0,502,16,40
2013,1,7,1827.0,62.0,2117.0,36.0,UA,250,EWR,LAX,314.0,2454,17,25
2013,1,7,1853.0,-7.0,2029.0,-22.0,DL,1255,LGA,PIT,55.0,335,19,0
2013,1,7,1900.0,-5.0,2133.0,-52.0,AA,21,JFK,LAX,310.0,2475,19,5
2013,1,7,1901.0,1.0,2035.0,-22.0,9E,3368,JFK,PIT,65.0,340,19,0
2013,1,7,1908.0,-2.0,2209.0,-6.0,AA,2075,EWR,DFW,198.0,1372,19,10
2013,1,7,1924.0,-1.0,2039.0,-6.0,9E,4127,JFK,IAD,49.0,228,19,25
2013,1,7,1934.0,-6.0,2223.0,-17.0,AA,1787,JFK,TPA,149.0,1005,19,40
2013,1,7,1946.0,21.0,2308.0,33.0,DL,2370,LGA,PBI,146.0,1035,19,25
2013,1,7,2052.0,-8.0,2237.0,-13.0,MQ,4584,LGA,CLT,80.0,544,21,0
2013,1,7,2124.0,-5.0,2212.0,-12.0,EV,4619,EWR,PHL,25.0,80,21,29
2013,1,7,2134.0,-1.0,19.0,-31.0,AA,185,JFK,LAX,323.0,2475,21,35
2013,1,7,2156.0,21.0,33.0,9.0,B6,43,JFK,MCO,139.0,944,21,35
2013,1,7,2205.0,58.0,4.0,42.0,EV,3819,EWR,SDF,103.0,642,21,7
2013,1,7,2230.0,0.0,308.0,-5.0,B6,713,JFK,SJU,199.0,1598,22,30
2013,1,7,2258.0,13.0,3.0,6.0,B6,128,JFK,BTV,46.0,266,22,45
2013,1,7,,,,,9E,3317,JFK,BUF,,301,8,20
2013,1,8,557.0,-4.0,728.0,3.0,EV,4252,EWR,MKE,118.0,725,6,1
2013,1,8,605.0,-10.0,835.0,15.0,US,1791,JFK,CLT,90.0,541,6,15
2013,1,8,615.0,0.0,859.0,17.0,DL,575,EWR,ATL,122.0,746,6,15
2013,1,8,619.0,-11.0,821.0,-10.0,US,1507,EWR,CLT,88.0,529,6,30
2013,1,8,620.0,-5.0,850.0,-26.0,B6,79,JFK,MCO,136.0,944,6,25
2013,1,8,704.0,-1.0,1017.0,-4.0,B6,981,JFK,FLL,171.0,1069,7,5
2013,1,8,715.0,-5.0,916.0,-12.0,DL,831,LGA,DTW,86.0,502,7,20
2013,1,8,741.0,1.0,1033.0,-11.0,UA,356,EWR,TPA,147.0,997,7,40
2013,1,8,747.0,-6.0,943.0,-24.0,DL,2119,LGA,MSP,159.0,1020,7,53
2013,1,8,804.0,-1.0,1026.0,-3.0,9E,3538,JFK,MSP,169.0,1029,8,5
2013,1,8,805.0,-5.0,1029.0,-15.0,FL,346,LGA,ATL,118.0,762,8,10
2013,1,8,819.0,20.0,1031.0,21.0,EV,4380,EWR,MSP,166.0,1008,7,59
2013,1,8,830.0,0.0,1116.0,10.0,F9,835,LGA,DEN,247.0,1620,8,30
2013,1,8,835.0,-5.0,1009.0,-21.0,MQ,4521,LGA,RDU,74.0,431,8,40
2013,1,8,838.0,-2.0,941.0,-22.0,9E,3422,JFK,BOS,42.0,187,8,40
2013,1,8,841.0,-2.0,1120.0,5.0,EV,4107,EWR,JAX,125.0,820,8,43
2013,1,8,847.0,-8.0,1042.0,-20.0,EV,4913,EWR,DTW,80.0,488,8,55
2013,1,8,854.0,-6.0,1144.0,-15.0,B6,59,JFK,TPA,148.0,1005,9,0
2013,1,8,855.0,-4.0,1134.0,-11.0,DL,1747,LGA,ATL,122.0,762,8,59
2013,1,8,915.0,0.0,1212.0,-13.0,B6,25,JFK,FLL,156.0,1069,9,15
2013,1,8,956.0,-4.0,1229.0,-10.0,DL,1847,LGA,ATL,122.0,762,10,0
2013,1,8,1002.0,2.0,1117.0,-4.0,US,2169,LGA,DCA,43.0,214,10,0
2013,1,8,1011.0,-4.0,1326.0,-14.0,US,75,EWR,PHX,286.0,2133,10,15
2013,1,8,1014.0,-1.0,1337.0,3.0,UA,1642,LGA,IAH,228.0,1416,10,15
2013,1,8,1018.0,3.0,1124.0,-7.0,EV,4663,EWR,IAD,45.0,212,10,15
2013,1,8,1058.0,-2.0,1522.0,58.0,DL,2044,LGA,MIA,152.0,1096,11,0
2013,1,8,1137.0,4.0,1314.0,5.0,EV,4693,EWR,RDU,70.0,416,11,33
2013,1,8,1145.0,1.0,1426.0,-18.0,UA,998,EWR,TPA,145.0,997,11,44
2013,1,8,1154.0,-6.0,1451.0,-19.0,AA,3,JFK,LAX,334.0,2475,12,0
2013,1,8,1207.0,-3.0,1305.0,-5.0,WN,477,EWR,BWI,34.0,169,12,10
2013,1,8,1212.0,-8.0,1337.0,-13.0,MQ,3697,EWR,ORD,114.0,719,12,20
2013,1,8,1239.0,-6.0,1538.0,-12.0,AA,745,LGA,DFW,214.0,1389,12,45
2013,1,8,1240.0,-5.0,1558.0,-2.0,AA,2253,LGA,MIA,157.0,1096,12,45
2013,1,8,1249.0,-4.0,1525.0,-30.0,UA,1641,EWR,MCO,138.0,937,12,53
2013,1,8,1251.0,-9.0,1353.0,-13.0,US,2128,LGA,BOS,45.0,184,13,0
2013,1,8,1325.0,5.0,1633.0,-17.0,VX,411,JFK,LAX,343.0,2475,13,20
2013,1,8,1425.0,-5.0,1728.0,-7.0,AA,883,EWR,DFW,217.0,1372,14,30
2013,1,8,1447.0,-3.0,1738.0,-17.0,AA,1813,JFK,MCO,144.0,944,14,50
2013,1,8,1448.0,-7.0,1626.0,-11.0,9E,3318,JFK,BUF,60.0,301,14,55
2013,1,8,1453.0,3.0,1646.0,1.0,EV,4381,EWR,DTW,89.0,488,14,50
2013,1,8,1503.0,-7.0,1703.0,-7.0,MQ,4579,LGA,CLT,87.0,544,15,10
2013,1,8,1601.0,1.0,1858.0,-12.0,B6,157,JFK,MCO,142.0,944,16,0
2013,1,8,1633.0,-2.0,1854.0,-2.0,EV,3805,EWR,SAV,114.0,708,16,35
2013,1,8,1659.0,-1.0,2000.0,-6.0,B6,509,EWR,FLL,150.0,1065,17,0
2013,1,8,1659.0,-1.0,1825.0,-14.0,UA,689,LGA,ORD,119.0,733,17,0
2013,1,8,1704.0,-1.0,1947.0,-21.0,B6,143,JFK,PBI,145.0,1028,17,5
2013,1,8,1715.0,118.0,2005.0,109.0,B6,537,EWR,TPA,147.0,997,15,17
2013,1,8,1726.0,-1.0,2053.0,4.0,UA,1593,EWR,PDX,360.0,2434,17,27
2013,1,8,1745.0,15.0,1942.0,6.0,EV,4382,EWR,DTW,86.0,488,17,30
2013,1,8,1841.0,-4.0,2046.0,-4.0,EV,4227,EWR,GRR,96.0,605,18,45
2013,1,8,1847.0,-3.0,2117.0,-55.0,DL,2159,JFK,MCO,132.0,944,18,50
2013,1,8,1854.0,4.0,2228.0,-12.0,VX,29,JFK,SFO,373.0,2586,18,50
2013,1,8,1907.0,3.0,2056.0,-13.0,EV,4175,EWR,CLT,86.0,529,19,4
2013,1,8,1920.0,5.0,2155.0,-17.0,B6,155,JFK,MCO,134.0,944,19,15
2013,1,8,1920.0,15.0,2243.0,8.0,UA,1127,EWR,SFO,361.0,2565,19,5
2013,1,8,1934.0,19.0,2219.0,42.0,EV,4085,EWR,OMA,201.0,1134,19,15
2013,1,8,1954.0,-6.0,2249.0,-16.0,B6,21,JFK,TPA,149.0,1005,20,0
2013,1,8,1954.0,-6.0,2121.0,-18.0,UA,695,LGA,ORD,122.0,733,20,0
2013,1,8,2000.0,0.0,2252.0,-20.0,B6,801,JFK,FLL,149.0,1069,20,0
2013,1,8,2003.0,-12.0,2157.0,-13.0,MQ,4555,LGA,CMH,83.0,479,20,15
2013,1,8,2015.0,0.0,2112.0,-18.0,AA,1762,JFK,BOS,39.0,187,20,15
2013,1,8,2045.0,-15.0,2343.0,-6.0,B6,399,LGA,MCO,146.0,950,21,0
2013,1,8,2130.0,-5.0,114.0,24.0,AA,185,JFK,LAX,376.0,2475,21,35
2013,1,8,2234.0,-11.0,2336.0,-21.0,B6,128,JFK,BTV,46.0,266,22,45
2013,1,9,607.0,-1.0,741.0,-14.0,UA,715,EWR,CLE,76.0,404,6,8
2013,1,9,641.0,-4.0,755.0,-2.0,EV,4241,EWR,DCA,45.0,199,6,45
2013,1,9,651.0,-9.0,757.0,-10.0,US,2116,LGA,BOS,36.0,184,7,0
2013,1,9,658.0,-7.0,1014.0,-4.0,UA,604,EWR,LAX,352.0,2454,7,5
2013,1,9,713.0,-2.0,1027.0,0.0,UA,1299,EWR,RSW,164.0,1068,7,15
2013,1,9,717.0,17.0,812.0,-3.0,UA,1142,EWR,BOS,39.0,200,7,0
2013,1,9,728.0,-2.0,1123.0,8.0,VX,11,JFK,SFO,388.0,2586,7,30
2013,1,9,738.0,-2.0,1025.0,-20.0,UA,1179,EWR,TPA,151.0,997,7,40
2013,1,9,740.0,15.0,1102.0,32.0,AS,11,EWR,SEA,358.0,2402,7,25
2013,1,9,741.0,-4.0,933.0,3.0,AA,309,LGA,ORD,142.0,733,7,45
2013,1,9,751.0,-8.0,848.0,-28.0,EV,4392,EWR,SYR,39.0,195,7,59
2013,1,9,756.0,-3.0,1027.0,6.0,EV,4655,EWR,OMA,187.0,1134,7,59
2013,1,9,756.0,-3.0,1108.0,-7.0,UA,1539,EWR,DFW,236.0,1372,7,59
2013,1,9,808.0,-4.0,943.0,-7.0,B6,1051,JFK,PIT,76.0,340,8,12
2013,1,9,819.0,-10.0,939.0,-16.0,EV,3259,EWR,PWM,51.0,284,8,29
2013,1,9,826.0,-1.0,1119.0,-21.0,DL,2395,LGA,PBI,149.0,1035,8,27
2013,1,9,829.0,10.0,1302.0,-5.0,B6,717,JFK,SJU,190.0,1598,8,19
2013,1,9,958.0,-2.0,1248.0,-17.0,B6,503,EWR,FLL,149.0,1065,10,0
2013,1,9,1011.0,-4.0,1115.0,-16.0,EV,4663,EWR,IAD,46.0,212,10,15
2013,1,9,1039.0,-6.0,1251.0,-1.0,DL,1573,LGA,MEM,161.0,963,10,45
2013,1,9,1154.0,-6.0,1304.0,-5.0,US,2173,LGA,DCA,49.0,214,12,0
2013,1,9,1232.0,-8.0,1438.0,-7.0,DL,1131,LGA,DTW,100.0,502,12,40
2013,1,9,1307.0,-1.0,1535.0,-7.0,FL,348,LGA,ATL,122.0,762,13,8
2013,1,9,1339.0,-6.0,1645.0,-20.0,AA,1073,LGA,MIA,153.0,1096,13,45
2013,1,9,1529.0,-6.0,1740.0,-3.0,EV,4352,EWR,CVG,112.0,569,15,35
2013,1,9,1557.0,12.0,1853.0,-17.0,AA,133,JFK,LAX,323.0,2475,15,45
2013,1,9,1615.0,-4.0,1706.0,-17.0,EV,4271,EWR,ALB,33.0,143,16,19
2013,1,9,1615.0,-4.0,1727.0,1.0,EV,4299,EWR,DCA,51.0,199,16,19
2013,1,9,1623.0,93.0,1936.0,88.0,UA,750,EWR,AUS,235.0,1504,14,50
2013,1,9,1633.0,-10.0,1843.0,-3.0,EV,4411,EWR,MEM,158.0,946,16,43
2013,1,9,1706.0,1.0,2005.0,-3.0,B6,143,JFK,PBI,154.0,1028,17,5
2013,1,9,1742.0,-3.0,2131.0,11.0,AA,177,JFK,SFO,387.0,2586,17,45
2013,1,9,1751.0,1.0,2102.0,0.0,UA,1228,EWR,SAN,351.0,2425,17,50
2013,1,9,1756.0,1.0,2100.0,7.0,B6,391,LGA,MCO,143.0,950,17,55
2013,1,9,1810.0,0.0,1941.0,-4.0,MQ,4484,LGA,BNA,128.0,764,18,10
2013,1,9,1825.0,10.0,2210.0,40.0,AS,7,EWR,SEA,359.0,2402,18,15
2013,1,9,1841.0,-14.0,24.0,,VX,29,JFK,SFO,,2586,18,55
2013,1,9,1909.0,-6.0,2220.0,43.0,EV,4085,EWR,OMA,201.0,1134,19,15
2013,1,9,1956.0,-4.0,2126.0,-13.0,UA,695,LGA,ORD,121.0,733,20,0
2013,1,9,2001.0,-4.0,2232.0,2.0,9E,4033,LGA,TYS,107.0,647,20,5
2013,1,9,2014.0,34.0,2148.0,48.0,WN,633,EWR,MDW,128.0,711,19,40
2013,1,9,2036.0,1.0,2136.0,-18.0,UA,1243,EWR,BOS,41.0,200,20,35
2013,1,9,2041.0,-4.0,2204.0,-21.0,AA,371,LGA,ORD,123.0,733,20,45
2013,1,9,2042.0,2.0,,,B6,677,JFK,LAX,,2475,20,40
2013,1,9,2100.0,55.0,2254.0,50.0,EV,4133,EWR,GSP,98.0,594,20,5
2013,1,9,2128.0,-7.0,15.0,-21.0,B6,11,JFK,FLL,146.0,1069,21,35
2013,1,10,610.0,0.0,844.0,-18.0,B6,145,JFK,PBI,138.0,1028,6,10
2013,1,10,653.0,-7.0,834.0,-2.0,UA,1162,EWR,ORD,122.0,719,7,0
2013,1,10,655.0,-5.0,1025.0,-20.0,DL,1865,JFK,SFO,355.0,2586,7,0
2013,1,10,719.0,-6.0,1011.0,-19.0,AS,11,EWR,SEA,334.0,2402,7,25
2013,1,10,723.0,-7.0,1003.0,-37.0,AA,2083,EWR,DFW,201.0,1372,7,30
2013,1,10,737.0,-3.0,1033.0,-12.0,UA,1179,EWR,TPA,152.0,997,7,40
2013,1,10,755.0,-5.0,858.0,-19.0,US,2165,LGA,DCA,44.0,214,8,0
2013,1,10,824.0,-6.0,953.0,-30.0,9E,4220,JFK,RDU,68.0,427,8,30
2013,1,10,855.0,-2.0,1206.0,-3.0,UA,714,EWR,MIA,146.0,1085,8,57
2013,1,10,907.0,-1.0,1403.0,-6.0,UA,1519,EWR,STT,196.0,1634,9,8
2013,1,10,955.0,0.0,1241.0,21.0,MQ,4654,LGA,ATL,120.0,762,9,55
2013,1,10,1009.0,-6.0,1218.0,2.0,US,1427,JFK,CLT,100.0,541,10,15
2013,1,10,1018.0,-12.0,1236.0,-16.0,DL,2343,EWR,ATL,117.0,746,10,30
2013,1,10,1046.0,-6.0,1344.0,-30.0,UA,343,EWR,RSW,160.0,1068,10,52
2013,1,10,1056.0,-4.0,1154.0,-20.0,US,2171,LGA,DCA,38.0,214,11,0
2013,1,10,1106.0,-9.0,1234.0,-23.0,EV,5273,LGA,PIT,57.0,335,11,15
2013,1,10,1133.0,-11.0,1244.0,-11.0,EV,4264,EWR,BTV,51.0,266,11,44
2013,1,10,1133.0,6.0,1350.0,-3.0,UA,1625,EWR,DEN,236.0,1605,11,27
2013,1,10,1156.0,-4.0,1303.0,-2.0,US,2126,LGA,BOS,35.0,184,12,0
2013,1,10,1352.0,-5.0,1545.0,-11.0,EV,4370,EWR,CHS,97.0,628,13,57
2013,1,10,1352.0,-8.0,1509.0,0.0,US,2177,LGA,DCA,41.0,214,14,0
2013,1,10,1353.0,8.0,1628.0,-13.0,B6,1783,JFK,MCO,134.0,944,13,45
2013,1,10,1515.0,25.0,1704.0,19.0,EV,4381,EWR,DTW,89.0,488,14,50
2013,1,10,1525.0,56.0,1851.0,57.0,UA,257,JFK,SFO,356.0,2586,14,29
2013,1,10,1536.0,-4.0,1703.0,-40.0,9E,3523,JFK,ORD,122.0,740,15,40
2013,1,10,1552.0,-3.0,1732.0,-14.0,B6,1053,JFK,PIT,71.0,340,15,55
2013,1,10,1556.0,-4.0,1836.0,2.0,FL,620,LGA,ATL,118.0,762,16,0
2013,1,10,1558.0,-7.0,1751.0,1.0,MQ,4415,LGA,RDU,75.0,431,16,5
2013,1,10,1604.0,79.0,1813.0,68.0,UA,407,EWR,DEN,223.0,1605,14,45
2013,1,10,1621.0,-9.0,1817.0,-21.0,DL,2231,LGA,DTW,87.0,502,16,30
2013,1,10,1629.0,-11.0,1858.0,8.0,MQ,4540,LGA,DTW,108.0,502,16,40
2013,1,10,1634.0,-1.0,1815.0,-26.0,B6,1085,JFK,CLT,81.0,541,16,35
2013,1,10,1652.0,-8.0,1757.0,-43.0,MQ,4323,JFK,ORF,47.0,290,17,0
2013,1,10,1733.0,6.0,2014.0,-35.0,UA,1593,EWR,PDX,314.0,2434,17,27
2013,1,10,1738.0,-7.0,1957.0,-23.0,MQ,4413,LGA,XNA,165.0,1147,17,45
2013,1,10,1743.0,-2.0,2103.0,-17.0,AA,177,JFK,SFO,355.0,2586,17,45
2013,1,10,1805.0,-2.0,2122.0,-6.0,B6,217,JFK,LGB,350.0,2465,18,7
2013,1,10,1807.0,-3.0,2158.0,8.0,UA,979,EWR,PHX,305.0,2133,18,10
2013,1,10,1830.0,0.0,2216.0,28.0,UA,1165,EWR,LAX,354.0,2454,18,30
2013,1,10,1853.0,-7.0,2016.0,-35.0,DL,1255,LGA,PIT,55.0,335,19,0
2013,1,10,1857.0,-2.0,2226.0,-21.0,B6,179,JFK,PHX,301.0,2153,18,59
2013,1,10,1902.0,2.0,2135.0,1.0,FL,645,LGA,ATL,119.0,762,19,0
2013,1,10,1910.0,-5.0,2147.0,-25.0,B6,155,JFK,MCO,124.0,944,19,15
2013,1,10,1922.0,-3.0,2223.0,-24.0,DL,2139,LGA,MIA,157.0,1096,19,25
2013,1,10,1929.0,-1.0,2052.0,-11.0,EV,4670,EWR,BNA,112.0,748,19,30
2013,1,10,1955.0,-5.0,2124.0,-13.0,EV,4106,EWR,GSO,71.0,445,20,0
2013,1,10,1955.0,0.0,2304.0,-6.0,AA,1709,LGA,MIA,146.0,1096,19,55
2013,1,10,1956.0,-4.0,2144.0,-40.0,9E,3439,JFK,CVG,85.0,589,20,0
2013,1,10,2027.0,-3.0,2307.0,-31.0,UA,1225,EWR,PBI,138.0,1023,20,30
2013,1,10,2050.0,-10.0,2345.0,-4.0,B6,399,LGA,MCO,130.0,950,21,0
2013,1,10,2145.0,10.0,45.0,-5.0,AA,185,JFK,LAX,341.0,2475,21,35
2013,1,10,2150.0,95.0,2256.0,86.0,AA,1762,JFK,BOS,36.0,187,20,15
2013,1,11,601.0,1.0,936.0,11.0,UA,303,JFK,SFO,367.0,2586,6,0
2013,1,11,610.0,-5.0,828.0,8.0,US,1791,JFK,CLT,100.0,541,6,15
2013,1,11,624.0,-6.0,919.0,-8.0,B6,71,JFK,TPA,145.0,1005,6,30
2013,1,11,651.0,-4.0,1025.0,-5.0,DL,1415,JFK,SLC,289.0,1990,6,55
2013,1,11,655.0,-5.0,1025.0,-9.0,DL,763,JFK,LAX,353.0,2475,7,0
2013,1,11,701.0,-4.0,952.0,4.0,UA,1506,EWR,LAS,327.0,2227,7,5
2013,1,11,728.0,13.0,1057.0,17.0,UA,799,JFK,SFO,357.0,2586,7,15
