tile_id,row,column,red,green,blue,red_minus_blue,green_minus_blue,local_contrast,is_defect
T01,6,50,173,175,192,-19.0000,-17.0000,3.3830,0
T01,6,51,175,184,192,-17.0000,-8.0000,2.9483,0
T01,6,52,170,181,192,-22.0000,-11.0000,3.0017,0
T01,6,53,173,179,190,-17.0000,-11.0000,3.4011,0
T01,6,54,180,184,194,-14.0000,-10.0000,3.9934,0
T01,6,55,171,184,193,-22.0000,-9.0000,3.7057,0
T01,6,56,183,188,200,-17.0000,-12.0000,3.5914,0
T01,6,57,177,186,192,-15.0000,-6.0000,3.3893,0
T01,6,58,178,186,193,-15.0000,-7.0000,2.9407,0
T01,6,59,173,185,192,-19.0000,-7.0000,3.0948,0
T01,6,60,173,183,190,-17.0000,-7.0000,3.7143,0
T01,6,61,177,180,193,-16.0000,-13.0000,3.5424,0
T01,6,62,170,177,187,-17.0000,-10.0000,3.6045,0
T01,6,63,178,188,193,-15.0000,-5.0000,4.1155,0
T01,7,0,177,193,199,-22.0000,-6.0000,3.2082,0
T01,7,1,182,189,198,-16.0000,-9.0000,3.3002,0
T01,7,2,181,191,197,-16.0000,-6.0000,3.4470,0
T01,7,3,184,191,200,-16.0000,-9.0000,3.7643,0
T01,7,4,179,186,192,-13.0000,-6.0000,3.8759,0
T01,7,5,179,187,198,-19.0000,-11.0000,3.7622,0
T01,7,6,177,183,194,-17.0000,-11.0000,3.9180,0
T01,7,7,173,180,190,-17.0000,-10.0000,4.3748,0
T01,7,8,177,185,192,-15.0000,-7.0000,3.9505,0
T01,7,9,186,197,202,-16.0000,-5.0000,4.0332,0
T01,7,10,175,187,191,-16.0000,-4.0000,4.0152,0
T01,7,11,181,185,195,-14.0000,-10.0000,4.2630,0
T01,7,12,179,192,201,-22.0000,-9.0000,3.6430,0
T01,7,13,170,180,188,-18.0000,-8.0000,3.2162,0
T01,7,14,179,187,196,-17.0000,-9.0000,3.4985,0
T01,7,15,185,194,200,-15.0000,-6.0000,4.0090,0
T01,7,16,185,193,199,-14.0000,-6.0000,3.6326,0
T01,7,17,179,185,191,-12.0000,-6.0000,3.5781,0
T01,7,18,177,185,194,-17.0000,-9.0000,3.6519,0
T01,7,19,179,189,199,-20.0000,-10.0000,3.5684,0
T01,7,20,179,189,200,-21.0000,-11.0000,3.1842,0
T01,7,21,178,185,192,-14.0000,-7.0000,3.0327,0
T01,7,22,173,187,188,-15.0000,-1.0000,3.2769,0
T01,7,23,173,183,189,-16.0000,-6.0000,3.5129,0
T01,7,24,176,188,194,-18.0000,-6.0000,3.6918,0
T01,7,25,183,191,198,-15.0000,-7.0000,3.6648,0
T01,7,26,173,181,189,-16.0000,-8.0000,3.7864,0
T01,7,27,173,185,188,-15.0000,-3.0000,3.9050,0
T01,7,28,176,186,196,-20.0000,-10.0000,3.5885,0
T01,7,29,170,178,186,-16.0000,-8.0000,3.3340,0
T01,7,30,173,182,190,-17.0000,-8.0000,3.2083,0
T01,7,31,174,184,189,-15.0000,-5.0000,3.6600,0
T01,7,32,175,187,195,-20.0000,-8.0000,3.5690,0
T01,7,33,177,190,195,-18.0000,-5.0000,3.7951,0
T01,7,34,184,191,199,-15.0000,-8.0000,3.3964,0
T01,7,35,180,190,200,-20.0000,-10.0000,4.1619,0
T01,7,36,175,182,191,-16.0000,-9.0000,4.1319,0
T01,7,37,167,178,185,-18.0000,-7.0000,4.1632,0
T01,7,38,168,182,189,-21.0000,-7.0000,4.1082,0
T01,7,39,174,180,189,-15.0000,-9.0000,4.0030,0
T01,7,40,175,190,194,-19.0000,-4.0000,3.7653,0
T01,7,41,177,181,187,-10.0000,-6.0000,3.6475,0
T01,7,42,177,185,196,-19.0000,-11.0000,3.6575,0
T01,7,43,185,193,199,-14.0000,-6.0000,3.5326,0
T01,7,44,179,184,190,-11.0000,-6.0000,3.8000,0
T01,7,45,169,181,186,-17.0000,-5.0000,3.6257,0
T01,7,46,180,189,194,-14.0000,-5.0000,3.6270,0
T01,7,47,175,187,191,-16.0000,-4.0000,3.2012,0
T01,7,48,175,190,196,-21.0000,-6.0000,3.3465,0
T01,7,49,174,181,189,-15.0000,-8.0000,2.7682,0
T01,7,50,180,191,194,-14.0000,-3.0000,3.3255,0
T01,7,51,173,182,194,-21.0000,-12.0000,2.8190,0
T01,7,52,182,192,198,-16.0000,-6.0000,2.8829,0
T01,7,53,174,182,188,-14.0000,-6.0000,3.2332,0
T01,7,54,173,183,191,-18.0000,-8.0000,3.5195,0
T01,7,55,173,179,190,-17.0000,-11.0000,3.3005,0
T01,7,56,179,184,191,-12.0000,-7.0000,3.4309,0
T01,7,57,181,183,192,-11.0000,-9.0000,3.4139,0
T01,7,58,174,184,193,-19.0000,-9.0000,2.9747,0
T01,7,59,175,182,190,-15.0000,-8.0000,3.1665,0
T01,7,60,174,183,189,-15.0000,-6.0000,3.3042,0
T01,7,61,175,185,195,-20.0000,-10.0000,3.1114,0
T01,7,62,176,185,193,-17.0000,-8.0000,3.1932,0
T01,7,63,171,181,189,-18.0000,-8.0000,3.3139,0
T01,8,0,183,193,199,-16.0000,-6.0000,3.0404,0
T01,8,1,179,191,198,-19.0000,-7.0000,3.1080,0
T01,8,2,187,192,205,-18.0000,-13.0000,3.2054,0
T01,8,3,180,187,196,-16.0000,-9.0000,3.6875,0
T01,8,4,181,190,196,-15.0000,-6.0000,3.8528,0
T01,8,5,185,195,203,-18.0000,-8.0000,3.9803,0
T01,8,6,176,188,196,-20.0000,-8.0000,4.4222,0
T01,8,7,178,188,191,-13.0000,-3.0000,4.8636,0
T01,8,8,180,185,197,-17.0000,-12.0000,4.3879,0
T01,8,9,184,193,201,-17.0000,-8.0000,4.2875,0
T01,8,10,185,192,203,-18.0000,-11.0000,4.2256,0
T01,8,11,177,185,196,-19.0000,-11.0000,4.3318,0
T01,8,12,176,188,197,-21.0000,-9.0000,3.9426,0
T01,8,13,174,185,196,-22.0000,-11.0000,3.5823,0
T01,8,14,177,188,196,-19.0000,-8.0000,3.7491,0
T01,8,15,178,190,192,-14.0000,-2.0000,4.2794,0
T01,8,16,171,184,191,-20.0000,-7.0000,4.1516,0
T01,8,17,190,202,205,-15.0000,-3.0000,3.8794,0
T01,8,18,178,191,197,-19.0000,-6.0000,3.8226,0
T01,8,19,180,193,198,-18.0000,-5.0000,3.8842,0
T01,8,20,180,185,198,-18.0000,-13.0000,3.4939,0
T01,8,21,175,184,195,-20.0000,-11.0000,3.2659,0
T01,8,22,187,194,201,-14.0000,-7.0000,3.2487,0
T01,8,23,181,191,197,-16.0000,-6.0000,3.4725,0
T01,8,24,174,185,195,-21.0000,-10.0000,3.5614,0
T01,8,25,179,186,193,-14.0000,-7.0000,4.0732,0
T01,8,26,179,189,198,-19.0000,-9.0000,4.2999,0
T01,8,27,179,188,196,-17.0000,-8.0000,4.4672,0
T01,8,28,181,190,194,-13.0000,-4.0000,4.0434,0
T01,8,29,173,181,189,-16.0000,-8.0000,3.6491,0
T01,8,30,177,184,192,-15.0000,-8.0000,3.1184,0
T01,8,31,176,184,189,-13.0000,-5.0000,3.4827,0
T01,8,32,178,187,191,-13.0000,-4.0000,3.7086,0
T01,8,33,179,184,194,-15.0000,-10.0000,4.0966,0
T01,8,34,182,186,192,-10.0000,-6.0000,4.1183,0
T01,8,35,179,183,194,-15.0000,-11.0000,4.7571,0
T01,8,36,175,184,198,-23.0000,-14.0000,4.7545,0
T01,8,37,175,182,189,-14.0000,-7.0000,4.5304,0
T01,8,38,182,190,198,-16.0000,-8.0000,4.4299,0
T01,8,39,182,192,199,-17.0000,-7.0000,4.0847,0
T01,8,40,176,183,193,-17.0000,-10.0000,3.9423,0
T01,8,41,175,185,191,-16.0000,-6.0000,4.1515,0
T01,8,42,176,179,193,-17.0000,-14.0000,4.0046,0
T01,8,43,179,187,199,-20.0000,-12.0000,3.8673,0
T01,8,44,185,193,197,-12.0000,-4.0000,3.7683,0
T01,8,45,175,186,191,-16.0000,-5.0000,3.4934,0
T01,8,46,177,187,192,-15.0000,-5.0000,3.3929,0
T01,8,47,173,184,190,-17.0000,-6.0000,2.9630,0
T01,8,48,180,189,196,-16.0000,-7.0000,3.2619,0
T01,8,49,173,189,192,-19.0000,-3.0000,2.8441,0
T01,8,50,173,183,191,-18.0000,-8.0000,3.3890,0
T01,8,51,174,183,192,-18.0000,-9.0000,3.0775,0
T01,8,52,175,180,189,-14.0000,-9.0000,3.1604,0
T01,8,53,178,185,192,-14.0000,-7.0000,2.6986,0
T01,8,54,179,187,193,-14.0000,-6.0000,3.1770,0
T01,8,55,172,180,193,-21.0000,-13.0000,3.0998,0
T01,8,56,179,191,195,-16.0000,-4.0000,3.5187,0
T01,8,57,172,179,189,-17.0000,-10.0000,3.4969,0
T01,8,58,184,191,196,-12.0000,-5.0000,3.7456,0
T01,8,59,178,185,193,-15.0000,-8.0000,3.3862,0
T01,8,60,175,187,195,-20.0000,-8.0000,3.2588,0
T01,8,61,179,190,194,-15.0000,-4.0000,2.7865,0
T01,8,62,182,188,195,-13.0000,-7.0000,2.9027,0
T01,8,63,171,185,190,-19.0000,-5.0000,2.8270,0
T01,9,0,184,191,197,-13.0000,-6.0000,2.9362,0
T01,9,1,182,191,202,-20.0000,-11.0000,3.1537,0
T01,9,2,189,196,203,-14.0000,-7.0000,3.4185,0
T01,9,3,184,190,195,-11.0000,-5.0000,3.8727,0
T01,9,4,174,184,186,-12.0000,-2.0000,4.1269,0
T01,9,5,191,195,206,-15.0000,-11.0000,4.1395,0
T01,9,6,182,186,200,-18.0000,-14.0000,4.4382,0
T01,9,7,174,188,191,-17.0000,-3.0000,4.4941,0
T01,9,8,176,185,194,-18.0000,-9.0000,4.2367,0
T01,9,9,177,183,195,-18.0000,-12.0000,4.1623,0
T01,9,10,171,178,186,-15.0000,-8.0000,3.9740,0
T01,9,11,182,194,196,-14.0000,-2.0000,4.2885,0
T01,9,12,175,184,192,-17.0000,-8.0000,4.1416,0
T01,9,13,174,185,190,-16.0000,-5.0000,3.6899,0
T01,9,14,176,185,194,-18.0000,-9.0000,3.9326,0
T01,9,15,182,189,196,-14.0000,-7.0000,4.5324,0
T01,9,16,179,191,196,-17.0000,-5.0000,4.2079,0
T01,9,17,180,185,196,-16.0000,-11.0000,4.0122,0
T01,9,18,175,183,194,-19.0000,-11.0000,4.0585,0
T01,9,19,179,193,200,-21.0000,-7.0000,4.0388,0
T01,9,20,179,185,194,-15.0000,-9.0000,3.6727,0
T01,9,21,186,194,202,-16.0000,-8.0000,3.6766,0
T01,9,22,176,186,194,-18.0000,-8.0000,3.5182,0
T01,9,23,181,187,195,-14.0000,-8.0000,3.4332,0
T01,9,24,183,193,199,-16.0000,-6.0000,3.2927,0
T01,9,25,174,186,196,-22.0000,-10.0000,3.7831,0
T01,9,26,176,183,194,-18.0000,-11.0000,3.8970,0
T01,9,27,179,192,191,-12.0000,1.0000,4.4481,0
T01,9,28,175,184,193,-18.0000,-9.0000,4.4477,0
T01,9,29,178,186,194,-16.0000,-8.0000,4.7522,0
T01,9,30,175,188,193,-18.0000,-5.0000,4.2677,0
T01,9,31,173,181,190,-17.0000,-9.0000,4.4312,0
T01,9,32,175,185,194,-19.0000,-9.0000,4.0595,0
T01,9,33,188,193,202,-14.0000,-9.0000,4.2847,0
T01,9,34,175,186,190,-15.0000,-4.0000,4.2509,0
T01,9,35,176,187,193,-17.0000,-6.0000,4.7793,0
T01,9,36,175,182,191,-16.0000,-9.0000,5.1264,0
T01,9,37,182,194,197,-15.0000,-3.0000,5.0737,0
T01,9,38,176,183,190,-14.0000,-7.0000,4.8580,0
T01,9,39,175,183,189,-14.0000,-6.0000,4.3553,0
T01,9,40,177,183,192,-15.0000,-9.0000,3.7476,0
T01,9,41,174,183,192,-18.0000,-9.0000,3.7970,0
T01,9,42,176,187,195,-19.0000,-8.0000,3.5713,0
T01,9,43,182,192,199,-17.0000,-7.0000,3.8925,0
T01,9,44,180,188,198,-18.0000,-10.0000,3.6854,0
T01,9,45,181,185,196,-15.0000,-11.0000,3.5172,0
T01,9,46,183,193,200,-17.0000,-7.0000,3.7214,0
T01,9,47,177,184,193,-16.0000,-9.0000,3.5422,0
T01,9,48,170,182,184,-14.0000,-2.0000,3.4691,0
T01,9,49,174,182,191,-17.0000,-9.0000,3.2111,0
T01,9,50,184,187,192,-8.0000,-5.0000,3.6854,0
T01,9,51,170,180,190,-20.0000,-10.0000,3.4271,0
T01,9,52,178,187,195,-17.0000,-8.0000,3.7148,0
T01,9,53,175,182,191,-16.0000,-9.0000,3.5239,0
T01,9,54,177,188,193,-16.0000,-5.0000,3.4315,0
T01,9,55,174,184,187,-13.0000,-3.0000,3.3417,0
T01,9,56,172,181,188,-16.0000,-7.0000,3.6623,0
T01,9,57,180,190,196,-16.0000,-6.0000,3.3105,0
T01,9,58,172,181,189,-17.0000,-8.0000,3.5889,0
T01,9,59,173,185,192,-19.0000,-7.0000,3.8517,0
T01,9,60,170,182,185,-15.0000,-3.0000,3.5389,0
T01,9,61,173,186,189,-16.0000,-3.0000,3.0448,0
T01,9,62,181,185,194,-13.0000,-9.0000,3.1037,0
T01,9,63,177,185,190,-13.0000,-5.0000,2.8639,0
T01,10,0,173,182,196,-23.0000,-14.0000,3.4562,0
T01,10,1,185,188,200,-15.0000,-12.0000,3.5629,0
T01,10,2,178,188,197,-19.0000,-9.0000,3.9288,0
T01,10,3,176,187,192,-16.0000,-5.0000,4.4235,0
T01,10,4,183,186,197,-14.0000,-11.0000,4.4653,0
T01,10,5,183,197,205,-22.0000,-8.0000,4.1799,0
T01,10,6,187,191,201,-14.0000,-10.0000,4.5360,0
T01,10,7,185,191,198,-13.0000,-7.0000,4.0907,0
T01,10,8,172,181,186,-14.0000,-5.0000,3.8282,0
T01,10,9,183,193,197,-14.0000,-4.0000,3.9657,0
T01,10,10,176,185,191,-15.0000,-6.0000,3.7834,0
T01,10,11,178,188,196,-18.0000,-8.0000,3.7313,0
T01,10,12,179,183,192,-13.0000,-9.0000,3.9968,0
T01,10,13,178,188,197,-19.0000,-9.0000,3.4062,0
T01,10,14,168,178,185,-17.0000,-7.0000,3.2732,0
T01,10,15,179,191,192,-13.0000,-1.0000,4.0507,0
T01,10,16,178,188,192,-14.0000,-4.0000,3.9699,0
T01,10,17,180,188,194,-14.0000,-6.0000,3.7626,0
T01,10,18,173,184,190,-17.0000,-6.0000,3.8598,0
T01,10,19,173,182,187,-14.0000,-5.0000,3.9554,0
T01,10,20,179,187,198,-19.0000,-11.0000,3.5831,0
T01,10,21,179,182,194,-15.0000,-12.0000,3.4465,0
T01,10,22,179,185,193,-14.0000,-8.0000,3.3008,0
T01,10,23,181,189,195,-14.0000,-6.0000,3.1579,0
T01,10,24,177,188,197,-20.0000,-9.0000,2.9356,0
T01,10,25,184,191,195,-11.0000,-4.0000,3.4320,0
T01,10,26,176,186,190,-14.0000,-4.0000,3.7182,0
T01,10,27,168,176,184,-16.0000,-8.0000,4.1141,0
T01,10,28,185,194,206,-21.0000,-12.0000,4.2048,0
T01,10,29,171,186,192,-21.0000,-6.0000,4.5429,0
T01,10,30,176,187,197,-21.0000,-10.0000,3.9691,0
T01,10,31,173,186,194,-21.0000,-8.0000,4.0717,0
T01,10,32,181,187,196,-15.0000,-9.0000,3.9935,0
T01,10,33,184,192,203,-19.0000,-11.0000,4.3204,0
T01,10,34,187,193,202,-15.0000,-9.0000,4.7288,0
T01,10,35,185,180,172,13.0000,8.0000,5.1749,1
T01,10,36,203,196,179,24.0000,17.0000,5.1570,1
T01,10,37,215,175,176,39.0000,-1.0000,5.1157,1
T01,10,38,198,177,169,29.0000,8.0000,5.0562,1
T01,10,39,186,178,168,18.0000,10.0000,4.4032,1
T01,10,40,197,172,173,24.0000,-1.0000,3.7418,1
T01,10,41,183,179,173,10.0000,6.0000,3.4539,1
T01,10,42,173,183,192,-19.0000,-9.0000,3.3422,0
T01,10,43,174,179,193,-19.0000,-14.0000,3.7650,0
T01,10,44,172,188,194,-22.0000,-6.0000,3.6890,0
T01,10,45,177,187,193,-16.0000,-6.0000,3.5162,0
T01,10,46,179,186,194,-15.0000,-8.0000,3.8658,0
T01,10,47,174,187,194,-20.0000,-7.0000,3.5850,0
T01,10,48,169,181,189,-20.0000,-8.0000,3.3460,0
T01,10,49,176,186,193,-17.0000,-7.0000,3.1506,0
T01,10,50,168,179,187,-19.0000,-8.0000,3.3811,0
T01,10,51,179,185,197,-18.0000,-12.0000,3.1552,0
T01,10,52,173,178,186,-13.0000,-8.0000,3.5208,0
T01,10,53,179,187,193,-14.0000,-6.0000,3.2904,0
T01,10,54,173,182,191,-18.0000,-9.0000,3.2755,0
T01,10,55,177,184,193,-16.0000,-9.0000,3.4867,0
T01,10,56,182,187,195,-13.0000,-8.0000,4.1220,0
T01,10,57,167,178,188,-21.0000,-10.0000,3.8217,0
T01,10,58,182,194,197,-15.0000,-3.0000,4.0969,0
T01,10,59,174,180,191,-17.0000,-11.0000,4.5706,0
T01,10,60,186,187,198,-12.0000,-11.0000,4.2432,0
T01,10,61,171,183,196,-25.0000,-13.0000,3.6640,0
T01,10,62,178,185,192,-14.0000,-7.0000,3.9422,0
T01,10,63,178,181,186,-8.0000,-5.0000,3.7005,0
T01,11,0,185,198,199,-14.0000,-1.0000,3.7250,0
T01,11,1,183,192,198,-15.0000,-6.0000,3.7665,0
T01,11,2,177,184,194,-17.0000,-10.0000,4.0568,0
T01,11,3,184,192,199,-15.0000,-7.0000,4.5045,0
T01,11,4,182,197,201,-19.0000,-4.0000,4.7745,0
T01,11,5,178,184,190,-12.0000,-6.0000,4.6395,0
T01,11,6,178,187,193,-15.0000,-6.0000,4.9232,0
T01,11,7,183,190,196,-13.0000,-6.0000,4.4682,0
T01,11,8,174,189,192,-18.0000,-3.0000,4.0158,0
T01,11,9,176,191,198,-22.0000,-7.0000,3.9204,0
T01,11,10,182,190,200,-18.0000,-10.0000,3.5678,0
T01,11,11,177,183,188,-11.0000,-5.0000,3.5821,0
T01,11,12,182,186,197,-15.0000,-11.0000,3.7677,0
T01,11,13,185,196,202,-17.0000,-6.0000,3.4661,0
T01,11,14,183,186,196,-13.0000,-10.0000,3.1903,0
T01,11,15,177,186,195,-18.0000,-9.0000,3.2519,0
T01,11,16,176,181,189,-13.0000,-8.0000,3.1510,0
T01,11,17,178,183,194,-16.0000,-11.0000,3.1910,0
T01,11,18,183,193,200,-17.0000,-7.0000,3.2873,0
T01,11,19,183,189,195,-12.0000,-6.0000,3.6986,0
T01,11,20,171,182,190,-19.0000,-8.0000,3.7274,0
T01,11,21,174,185,190,-16.0000,-5.0000,3.5893,0
T01,11,22,176,184,191,-15.0000,-7.0000,3.1759,0
T01,11,23,184,192,199,-15.0000,-7.0000,3.0792,0
T01,11,24,175,181,192,-17.0000,-11.0000,2.6302,0
T01,11,25,176,186,199,-23.0000,-13.0000,3.8860,0
T01,11,26,179,187,199,-20.0000,-12.0000,4.1772,0
T01,11,27,185,192,200,-15.0000,-8.0000,4.3932,0
T01,11,28,176,185,192,-16.0000,-7.0000,4.4602,0
T01,11,29,168,177,188,-20.0000,-11.0000,4.7103,0
T01,11,30,183,195,197,-14.0000,-2.0000,4.2747,0
T01,11,31,185,192,206,-21.0000,-14.0000,4.3655,0
T01,11,32,185,189,200,-15.0000,-11.0000,4.5218,0
T01,11,33,179,183,195,-16.0000,-12.0000,4.7741,0
T01,11,34,195,185,168,27.0000,17.0000,5.1908,1
T01,11,35,196,182,166,30.0000,16.0000,5.4647,1
T01,11,36,197,199,186,11.0000,13.0000,5.3449,1
T01,11,37,205,180,175,30.0000,5.0000,5.1541,1
T01,11,38,187,163,175,12.0000,-12.0000,5.1661,1
T01,11,39,197,186,179,18.0000,7.0000,4.5864,1
T01,11,40,194,185,174,20.0000,11.0000,3.9790,1
T01,11,41,206,186,176,30.0000,10.0000,3.7417,1
T01,11,42,191,176,176,15.0000,0.0000,3.6874,1
T01,11,43,205,177,166,39.0000,11.0000,4.4784,1
T01,11,44,183,187,196,-13.0000,-9.0000,4.7787,0
T01,11,45,181,192,201,-20.0000,-9.0000,4.6628,0
T01,11,46,183,191,198,-15.0000,-7.0000,4.7432,0
T01,11,47,180,191,194,-14.0000,-3.0000,4.7203,0
T01,11,48,175,180,189,-14.0000,-9.0000,4.1419,0
T01,11,49,178,183,195,-17.0000,-12.0000,3.6599,0
T01,11,50,176,188,192,-16.0000,-4.0000,3.8079,0
T01,11,51,182,190,199,-17.0000,-9.0000,3.6976,0
T01,11,52,176,191,199,-23.0000,-8.0000,3.8087,0
T01,11,53,183,188,197,-14.0000,-9.0000,3.5577,0
T01,11,54,185,194,197,-12.0000,-3.0000,3.2737,0
T01,11,55,174,182,194,-20.0000,-12.0000,3.4670,0
T01,11,56,174,180,193,-19.0000,-13.0000,3.9248,0
T01,11,57,175,186,196,-21.0000,-10.0000,3.6829,0
T01,11,58,177,187,195,-18.0000,-8.0000,3.9910,0
T01,11,59,176,184,189,-13.0000,-5.0000,4.4352,0
T01,11,60,174,182,192,-18.0000,-10.0000,4.0865,0
T01,11,61,170,174,181,-11.0000,-7.0000,3.7559,0
T01,11,62,175,183,192,-17.0000,-9.0000,3.9922,0
T01,11,63,177,181,187,-10.0000,-6.0000,3.7379,0
T01,12,0,176,185,195,-19.0000,-10.0000,3.3314,0
T01,12,1,177,187,195,-18.0000,-8.0000,3.4353,0
T01,12,2,176,187,195,-19.0000,-8.0000,3.4388,0
T01,12,3,177,185,196,-19.0000,-11.0000,3.6037,0
T01,12,4,173,182,187,-14.0000,-5.0000,4.0560,0
T01,12,5,176,186,192,-16.0000,-6.0000,4.1054,0
T01,12,6,177,191,195,-18.0000,-4.0000,4.4138,0
T01,12,7,185,192,200,-15.0000,-8.0000,4.0883,0
T01,12,8,185,188,201,-16.0000,-13.0000,3.5929,0
T01,12,9,175,189,199,-24.0000,-10.0000,3.9352,0
T01,12,10,179,187,197,-18.0000,-10.0000,3.5702,0
T01,12,11,186,190,202,-16.0000,-12.0000,3.5499,0
T01,12,12,177,186,195,-18.0000,-9.0000,4.0393,0
T01,12,13,178,188,194,-16.0000,-6.0000,4.0887,0
T01,12,14,177,186,193,-16.0000,-7.0000,3.5744,0
T01,12,15,182,196,196,-14.0000,0.0000,3.6287,0
T01,12,16,180,188,197,-17.0000,-9.0000,3.5865,0
T01,12,17,178,187,196,-18.0000,-9.0000,3.4446,0
T01,12,18,177,188,193,-16.0000,-5.0000,3.8224,0
T01,12,19,179,188,198,-19.0000,-10.0000,3.8482,0
T01,12,20,175,187,197,-22.0000,-10.0000,3.7716,0
T01,12,21,178,187,194,-16.0000,-7.0000,3.8354,0
T01,12,22,173,183,193,-20.0000,-10.0000,3.1418,0
T01,12,23,177,188,193,-16.0000,-5.0000,2.8477,0
T01,12,24,177,186,195,-18.0000,-9.0000,2.7375,0
T01,12,25,176,188,193,-17.0000,-5.0000,3.9693,0
T01,12,26,174,183,190,-16.0000,-7.0000,4.0759,0
T01,12,27,182,191,197,-15.0000,-6.0000,4.4768,0
T01,12,28,182,187,197,-15.0000,-10.0000,4.4742,0
T01,12,29,174,186,189,-15.0000,-3.0000,5.2882,0
T01,12,30,177,185,193,-16.0000,-8.0000,5.6262,0
T01,12,31,177,184,191,-14.0000,-7.0000,5.5566,0
T01,12,32,181,188,194,-13.0000,-6.0000,5.8897,0
T01,12,33,195,184,184,11.0000,0.0000,6.0273,1
T01,12,34,189,182,170,19.0000,12.0000,6.0476,1
T01,12,35,200,171,175,25.0000,-4.0000,5.5389,1
T01,12,36,191,171,169,22.0000,2.0000,5.7995,1
T01,12,37,195,179,154,41.0000,25.0000,5.8139,1
T01,12,38,192,180,173,19.0000,7.0000,5.7925,1
T01,12,39,188,188,181,7.0000,7.0000,5.0780,1
T01,12,40,195,182,188,7.0000,-6.0000,4.8424,1
T01,12,41,199,168,177,22.0000,-9.0000,4.4551,1
T01,12,42,193,182,176,17.0000,6.0000,3.9372,1
T01,12,43,197,182,173,24.0000,9.0000,4.3205,1
T01,12,44,199,176,175,24.0000,1.0000,4.3871,1
T01,12,45,183,174,175,8.0000,-1.0000,4.5575,1
T01,12,46,177,182,193,-16.0000,-11.0000,4.8533,0
T01,12,47,178,189,191,-13.0000,-2.0000,4.8933,0
T01,12,48,180,190,195,-15.0000,-5.0000,4.3550,0
T01,12,49,179,188,192,-13.0000,-4.0000,4.1652,0
T01,12,50,178,182,194,-16.0000,-12.0000,3.8956,0
T01,12,51,176,188,191,-15.0000,-3.0000,3.7508,0
T01,12,52,176,188,190,-14.0000,-2.0000,3.8632,0
T01,12,53,170,181,187,-17.0000,-6.0000,3.7310,0
T01,12,54,181,186,192,-11.0000,-6.0000,3.4078,0
T01,12,55,177,183,193,-16.0000,-10.0000,3.4395,0
T01,12,56,179,189,196,-17.0000,-7.0000,3.8693,0
T01,12,57,179,189,196,-17.0000,-7.0000,3.8370,0
T01,12,58,167,177,182,-15.0000,-5.0000,4.0024,0
T01,12,59,178,185,192,-14.0000,-7.0000,4.5649,0
T01,12,60,176,186,189,-13.0000,-3.0000,4.2118,0
T01,12,61,182,191,204,-22.0000,-13.0000,4.2661,0
T01,12,62,175,185,189,-14.0000,-4.0000,4.6335,0
T01,12,63,183,190,200,-17.0000,-10.0000,4.3871,0
T01,13,0,185,197,200,-15.0000,-3.0000,3.2021,0
T01,13,1,176,183,196,-20.0000,-13.0000,3.2373,0
T01,13,2,182,191,202,-20.0000,-11.0000,3.8192,0
T01,13,3,183,196,199,-16.0000,-3.0000,3.8684,0
T01,13,4,184,190,199,-15.0000,-9.0000,4.1441,0
T01,13,5,185,197,204,-19.0000,-7.0000,4.4415,0
T01,13,6,172,182,187,-15.0000,-5.0000,4.3012,0
T01,13,7,185,191,201,-16.0000,-10.0000,3.6854,0
T01,13,8,178,185,198,-20.0000,-13.0000,3.3622,0
T01,13,9,184,194,199,-15.0000,-5.0000,3.6443,0
T01,13,10,173,187,198,-25.0000,-11.0000,3.3010,0
T01,13,11,175,185,194,-19.0000,-9.0000,3.5649,0
T01,13,12,176,185,195,-19.0000,-10.0000,3.6453,0
T01,13,13,173,185,194,-21.0000,-9.0000,3.6090,0
T01,13,14,178,187,193,-15.0000,-6.0000,2.9477,0
T01,13,15,178,189,195,-17.0000,-6.0000,3.0280,0
T01,13,16,178,185,198,-20.0000,-13.0000,2.9911,0
T01,13,17,182,192,200,-18.0000,-8.0000,3.2350,0
T01,13,18,174,183,193,-19.0000,-10.0000,3.8121,0
T01,13,19,185,193,204,-19.0000,-11.0000,3.8171,0
T01,13,20,181,186,197,-16.0000,-11.0000,3.7977,0
T01,13,21,182,196,200,-18.0000,-4.0000,3.9575,0
T01,13,22,174,190,196,-22.0000,-6.0000,3.5406,0
T01,13,23,173,185,191,-18.0000,-6.0000,3.0374,0
T01,13,24,175,189,195,-20.0000,-6.0000,2.8920,0
T01,13,25,175,186,191,-16.0000,-5.0000,3.8481,0
T01,13,26,176,184,186,-10.0000,-2.0000,4.0238,0
T01,13,27,185,195,203,-18.0000,-8.0000,4.3591,0
T01,13,28,173,184,191,-18.0000,-7.0000,4.5528,0
T01,13,29,182,185,192,-10.0000,-7.0000,5.3798,0
T01,13,30,176,187,191,-15.0000,-4.0000,5.5928,0
T01,13,31,181,186,194,-13.0000,-8.0000,5.5042,0
T01,13,32,189,169,171,18.0000,-2.0000,5.4764,1
T01,13,33,187,189,177,10.0000,12.0000,5.5827,1
T01,13,34,196,179,172,24.0000,7.0000,5.3184,1
T01,13,35,200,180,169,31.0000,11.0000,4.6553,1
T01,13,36,204,175,181,23.0000,-6.0000,4.9129,1
T01,13,37,186,173,172,14.0000,1.0000,5.3524,1
T01,13,38,189,171,171,18.0000,0.0000,5.2335,1
T01,13,39,203,180,179,24.0000,1.0000,4.8230,1
