reading_id,recorded_at,station,direction,bicycles
588,2026-01-04T01:00,Market Gate,outbound,3
589,2026-01-04T01:00,University,inbound,13
590,2026-01-04T01:00,University,outbound,18
591,2026-01-04T01:00,North Bridge,inbound,12
592,2026-01-04T01:00,North Bridge,outbound,11
593,2026-01-04T02:00,Riverside,inbound,15
594,2026-01-04T02:00,Riverside,outbound,11
595,2026-01-04T02:00,Market Gate,inbound,12
596,2026-01-04T02:00,Market Gate,outbound,12
597,2026-01-04T02:00,University,inbound,10
598,2026-01-04T02:00,University,outbound,15
599,2026-01-04T02:00,North Bridge,inbound,0
600,2026-01-04T02:00,North Bridge,outbound,7
601,2026-01-04T03:00,Riverside,inbound,16
602,2026-01-04T03:00,Riverside,outbound,12
603,2026-01-04T03:00,Market Gate,inbound,12
604,2026-01-04T03:00,Market Gate,outbound,12
605,2026-01-04T03:00,University,inbound,8
606,2026-01-04T03:00,University,outbound,13
607,2026-01-04T03:00,North Bridge,inbound,9
608,2026-01-04T03:00,North Bridge,outbound,0
609,2026-01-04T04:00,Riverside,inbound,7
610,2026-01-04T04:00,Riverside,outbound,13
611,2026-01-04T04:00,Market Gate,inbound,6
612,2026-01-04T04:00,Market Gate,outbound,5
613,2026-01-04T04:00,University,inbound,13
614,2026-01-04T04:00,University,outbound,9
615,2026-01-04T04:00,North Bridge,inbound,10
616,2026-01-04T04:00,North Bridge,outbound,1
617,2026-01-04T05:00,Riverside,inbound,25
618,2026-01-04T05:00,Riverside,outbound,19
619,2026-01-04T05:00,Market Gate,inbound,25
620,2026-01-04T05:00,Market Gate,outbound,8
621,2026-01-04T05:00,University,inbound,19
622,2026-01-04T05:00,University,outbound,20
623,2026-01-04T05:00,North Bridge,inbound,19
624,2026-01-04T05:00,North Bridge,outbound,16
625,2026-01-04T06:00,Riverside,inbound,36
626,2026-01-04T06:00,Riverside,outbound,28
627,2026-01-04T06:00,Market Gate,inbound,27
628,2026-01-04T06:00,Market Gate,outbound,25
629,2026-01-04T06:00,University,inbound,31
630,2026-01-04T06:00,University,outbound,34
631,2026-01-04T06:00,North Bridge,inbound,23
632,2026-01-04T06:00,North Bridge,outbound,7
633,2026-01-04T07:00,Riverside,inbound,45
634,2026-01-04T07:00,Riverside,outbound,40
635,2026-01-04T07:00,Market Gate,inbound,36
636,2026-01-04T07:00,Market Gate,outbound,47
637,2026-01-04T07:00,University,inbound,36
638,2026-01-04T07:00,University,outbound,36
639,2026-01-04T07:00,North Bridge,inbound,32
640,2026-01-04T07:00,North Bridge,outbound,23
641,2026-01-04T08:00,Riverside,inbound,57
642,2026-01-04T08:00,Riverside,outbound,46
643,2026-01-04T08:00,Market Gate,inbound,32
644,2026-01-04T08:00,Market Gate,outbound,36
645,2026-01-04T08:00,University,inbound,52
646,2026-01-04T08:00,University,outbound,47
647,2026-01-04T08:00,North Bridge,inbound,43
648,2026-01-04T08:00,North Bridge,outbound,27
649,2026-01-04T09:00,Riverside,inbound,48
650,2026-01-04T09:00,Riverside,outbound,48
651,2026-01-04T09:00,Market Gate,inbound,37
652,2026-01-04T09:00,Market Gate,outbound,27
653,2026-01-04T09:00,University,inbound,50
654,2026-01-04T09:00,University,outbound,40
655,2026-01-04T09:00,North Bridge,inbound,32
656,2026-01-04T09:00,North Bridge,outbound,24
657,2026-01-04T10:00,Riverside,inbound,35
658,2026-01-04T10:00,Riverside,outbound,34
659,2026-01-04T10:00,Market Gate,inbound,25
660,2026-01-04T10:00,Market Gate,outbound,25
661,2026-01-04T10:00,University,inbound,34
662,2026-01-04T10:00,University,outbound,17
663,2026-01-04T10:00,North Bridge,inbound,31
664,2026-01-04T10:00,North Bridge,outbound,23
665,2026-01-04T11:00,Riverside,inbound,22
666,2026-01-04T11:00,Riverside,outbound,24
667,2026-01-04T11:00,Market Gate,inbound,19
668,2026-01-04T11:00,Market Gate,outbound,9
669,2026-01-04T11:00,University,inbound,26
670,2026-01-04T11:00,University,outbound,18
671,2026-01-04T11:00,North Bridge,inbound,10
672,2026-01-04T11:00,North Bridge,outbound,16
673,2026-01-04T12:00,Riverside,inbound,12
674,2026-01-04T12:00,Riverside,outbound,15
675,2026-01-04T12:00,Market Gate,inbound,18
676,2026-01-04T12:00,Market Gate,outbound,13
677,2026-01-04T12:00,University,inbound,24
678,2026-01-04T12:00,University,outbound,21
679,2026-01-04T12:00,North Bridge,inbound,7
680,2026-01-04T12:00,North Bridge,outbound,7
681,2026-01-04T13:00,Riverside,inbound,25
682,2026-01-04T13:00,Riverside,outbound,17
683,2026-01-04T13:00,Market Gate,inbound,28
684,2026-01-04T13:00,Market Gate,outbound,18
685,2026-01-04T13:00,University,inbound,13
686,2026-01-04T13:00,University,outbound,9
687,2026-01-04T13:00,North Bridge,inbound,1
688,2026-01-04T13:00,North Bridge,outbound,14
689,2026-01-04T14:00,Riverside,inbound,21
690,2026-01-04T14:00,Riverside,outbound,20
691,2026-01-04T14:00,Market Gate,inbound,19
692,2026-01-04T14:00,Market Gate,outbound,19
693,2026-01-04T14:00,University,inbound,30
694,2026-01-04T14:00,University,outbound,18
695,2026-01-04T14:00,North Bridge,inbound,15
696,2026-01-04T14:00,North Bridge,outbound,13
697,2026-01-04T15:00,Riverside,inbound,30
698,2026-01-04T15:00,Riverside,outbound,38
699,2026-01-04T15:00,Market Gate,inbound,28
700,2026-01-04T15:00,Market Gate,outbound,21
701,2026-01-04T15:00,University,inbound,33
702,2026-01-04T15:00,University,outbound,35
703,2026-01-04T15:00,North Bridge,inbound,20
704,2026-01-04T15:00,North Bridge,outbound,19
705,2026-01-04T16:00,Riverside,inbound,41
706,2026-01-04T16:00,Riverside,outbound,39
707,2026-01-04T16:00,Market Gate,inbound,37
708,2026-01-04T16:00,Market Gate,outbound,39
709,2026-01-04T16:00,University,inbound,41
710,2026-01-04T16:00,University,outbound,47
711,2026-01-04T16:00,North Bridge,inbound,26
712,2026-01-04T16:00,North Bridge,outbound,28
713,2026-01-04T17:00,Riverside,inbound,52
714,2026-01-04T17:00,Riverside,outbound,46
715,2026-01-04T17:00,Market Gate,inbound,38
716,2026-01-04T17:00,Market Gate,outbound,38
717,2026-01-04T17:00,University,inbound,37
718,2026-01-04T17:00,University,outbound,42
719,2026-01-04T17:00,North Bridge,inbound,33
720,2026-01-04T17:00,North Bridge,outbound,33
721,2026-01-04T18:00,Riverside,inbound,50
722,2026-01-04T18:00,Riverside,outbound,39
723,2026-01-04T18:00,Market Gate,inbound,40
724,2026-01-04T18:00,Market Gate,outbound,33
725,2026-01-04T18:00,University,inbound,32
726,2026-01-04T18:00,University,outbound,37
727,2026-01-04T18:00,North Bridge,inbound,34
728,2026-01-04T18:00,North Bridge,outbound,27
729,2026-01-04T19:00,Riverside,inbound,31
730,2026-01-04T19:00,Riverside,outbound,28
731,2026-01-04T19:00,Market Gate,inbound,23
732,2026-01-04T19:00,Market Gate,outbound,31
733,2026-01-04T19:00,University,inbound,35
734,2026-01-04T19:00,University,outbound,26
735,2026-01-04T19:00,North Bridge,inbound,14
736,2026-01-04T19:00,North Bridge,outbound,27
737,2026-01-04T20:00,Riverside,inbound,24
738,2026-01-04T20:00,Riverside,outbound,15
739,2026-01-04T20:00,Market Gate,inbound,19
740,2026-01-04T20:00,Market Gate,outbound,26
741,2026-01-04T20:00,University,inbound,29
742,2026-01-04T20:00,University,outbound,12
743,2026-01-04T20:00,North Bridge,inbound,16
744,2026-01-04T20:00,North Bridge,outbound,19
745,2026-01-04T21:00,Riverside,inbound,26
746,2026-01-04T21:00,Riverside,outbound,21
747,2026-01-04T21:00,Market Gate,inbound,13
748,2026-01-04T21:00,Market Gate,outbound,9
749,2026-01-04T21:00,University,inbound,18
750,2026-01-04T21:00,University,outbound,21
751,2026-01-04T21:00,North Bridge,inbound,9
752,2026-01-04T21:00,North Bridge,outbound,3
753,2026-01-04T22:00,Riverside,inbound,17
754,2026-01-04T22:00,Riverside,outbound,16
755,2026-01-04T22:00,Market Gate,inbound,13
756,2026-01-04T22:00,Market Gate,outbound,23
757,2026-01-04T22:00,University,inbound,14
758,2026-01-04T22:00,University,outbound,10
759,2026-01-04T22:00,North Bridge,inbound,14
760,2026-01-04T22:00,North Bridge,outbound,10
761,2026-01-04T23:00,Riverside,inbound,16
762,2026-01-04T23:00,Riverside,outbound,22
763,2026-01-04T23:00,Market Gate,inbound,6
764,2026-01-04T23:00,Market Gate,outbound,4
765,2026-01-04T23:00,University,inbound,19
766,2026-01-04T23:00,University,outbound,13
767,2026-01-04T23:00,North Bridge,inbound,14
768,2026-01-04T23:00,North Bridge,outbound,5
769,2026-01-05T00:00,Riverside,inbound,24
770,2026-01-05T00:00,Riverside,outbound,11
771,2026-01-05T00:00,Market Gate,inbound,17
772,2026-01-05T00:00,Market Gate,outbound,20
773,2026-01-05T00:00,University,inbound,25
774,2026-01-05T00:00,University,outbound,24
775,2026-01-05T00:00,North Bridge,inbound,23
776,2026-01-05T00:00,North Bridge,outbound,18
777,2026-01-05T01:00,Riverside,inbound,25
778,2026-01-05T01:00,Riverside,outbound,18
779,2026-01-05T01:00,Market Gate,inbound,17
780,2026-01-05T01:00,Market Gate,outbound,18
781,2026-01-05T01:00,University,inbound,23
782,2026-01-05T01:00,University,outbound,19
783,2026-01-05T01:00,North Bridge,inbound,17
784,2026-01-05T01:00,North Bridge,outbound,15
785,2026-01-05T02:00,Riverside,inbound,31
786,2026-01-05T02:00,Riverside,outbound,23
787,2026-01-05T02:00,Market Gate,inbound,19
788,2026-01-05T02:00,Market Gate,outbound,30
789,2026-01-05T02:00,University,inbound,15
790,2026-01-05T02:00,University,outbound,24
791,2026-01-05T02:00,North Bridge,inbound,17
792,2026-01-05T02:00,North Bridge,outbound,17
793,2026-01-05T03:00,Riverside,inbound,23
794,2026-01-05T03:00,Riverside,outbound,27
795,2026-01-05T03:00,Market Gate,inbound,11
796,2026-01-05T03:00,Market Gate,outbound,16
797,2026-01-05T03:00,University,inbound,20
798,2026-01-05T03:00,University,outbound,13
799,2026-01-05T03:00,North Bridge,inbound,17
800,2026-01-05T03:00,North Bridge,outbound,9
801,2026-01-05T04:00,Riverside,inbound,21
802,2026-01-05T04:00,Riverside,outbound,23
803,2026-01-05T04:00,Market Gate,inbound,21
804,2026-01-05T04:00,Market Gate,outbound,18
805,2026-01-05T04:00,University,inbound,19
806,2026-01-05T04:00,University,outbound,25
807,2026-01-05T04:00,North Bridge,inbound,13
808,2026-01-05T04:00,North Bridge,outbound,18
809,2026-01-05T05:00,Riverside,inbound,28
810,2026-01-05T05:00,Riverside,outbound,24
811,2026-01-05T05:00,Market Gate,inbound,30
812,2026-01-05T05:00,Market Gate,outbound,28
813,2026-01-05T05:00,University,inbound,37
814,2026-01-05T05:00,University,outbound,18
815,2026-01-05T05:00,North Bridge,inbound,27
816,2026-01-05T05:00,North Bridge,outbound,22
817,2026-01-05T06:00,Riverside,inbound,49
818,2026-01-05T06:00,Riverside,outbound,46
819,2026-01-05T06:00,Market Gate,inbound,40
820,2026-01-05T06:00,Market Gate,outbound,28
821,2026-01-05T06:00,University,inbound,45
822,2026-01-05T06:00,University,outbound,40
823,2026-01-05T06:00,North Bridge,inbound,34
824,2026-01-05T06:00,North Bridge,outbound,25
825,2026-01-05T07:00,Riverside,inbound,70
826,2026-01-05T07:00,Riverside,outbound,67
827,2026-01-05T07:00,Market Gate,inbound,48
828,2026-01-05T07:00,Market Gate,outbound,51
829,2026-01-05T07:00,University,inbound,60
830,2026-01-05T07:00,University,outbound,54
831,2026-01-05T07:00,North Bridge,inbound,44
832,2026-01-05T07:00,North Bridge,outbound,46
833,2026-01-05T08:00,Riverside,inbound,72
834,2026-01-05T08:00,Riverside,outbound,65
835,2026-01-05T08:00,Market Gate,inbound,62
836,2026-01-05T08:00,Market Gate,outbound,61
837,2026-01-05T08:00,University,inbound,67
838,2026-01-05T08:00,University,outbound,68
839,2026-01-05T08:00,North Bridge,inbound,53
840,2026-01-05T08:00,North Bridge,outbound,46
841,2026-01-05T09:00,Riverside,inbound,64
842,2026-01-05T09:00,Riverside,outbound,57
843,2026-01-05T09:00,Market Gate,inbound,49
844,2026-01-05T09:00,Market Gate,outbound,57
845,2026-01-05T09:00,University,inbound,61
846,2026-01-05T09:00,University,outbound,55
847,2026-01-05T09:00,North Bridge,inbound,49
848,2026-01-05T09:00,North Bridge,outbound,43
849,2026-01-05T10:00,Riverside,inbound,50
850,2026-01-05T10:00,Riverside,outbound,49
851,2026-01-05T10:00,Market Gate,inbound,37
852,2026-01-05T10:00,Market Gate,outbound,36
853,2026-01-05T10:00,University,inbound,42
854,2026-01-05T10:00,University,outbound,37
855,2026-01-05T10:00,North Bridge,inbound,31
856,2026-01-05T10:00,North Bridge,outbound,24
857,2026-01-05T11:00,Riverside,inbound,26
858,2026-01-05T11:00,Riverside,outbound,27
859,2026-01-05T11:00,Market Gate,inbound,22
860,2026-01-05T11:00,Market Gate,outbound,30
861,2026-01-05T11:00,University,inbound,26
862,2026-01-05T11:00,University,outbound,32
863,2026-01-05T11:00,North Bridge,inbound,22
864,2026-01-05T11:00,North Bridge,outbound,25
865,2026-01-05T12:00,Riverside,inbound,35
866,2026-01-05T12:00,Riverside,outbound,18
867,2026-01-05T12:00,Market Gate,inbound,20
868,2026-01-05T12:00,Market Gate,outbound,10
869,2026-01-05T12:00,University,inbound,23
870,2026-01-05T12:00,University,outbound,13
871,2026-01-05T12:00,North Bridge,inbound,17
872,2026-01-05T12:00,North Bridge,outbound,15
873,2026-01-05T13:00,Riverside,inbound,25
874,2026-01-05T13:00,Riverside,outbound,29
875,2026-01-05T13:00,Market Gate,inbound,17
876,2026-01-05T13:00,Market Gate,outbound,20
877,2026-01-05T13:00,University,inbound,24
878,2026-01-05T13:00,University,outbound,26
879,2026-01-05T13:00,North Bridge,inbound,19
880,2026-01-05T13:00,North Bridge,outbound,12
881,2026-01-05T14:00,Riverside,inbound,39
882,2026-01-05T14:00,Riverside,outbound,30
883,2026-01-05T14:00,Market Gate,inbound,24
884,2026-01-05T14:00,Market Gate,outbound,20
885,2026-01-05T14:00,University,inbound,23
886,2026-01-05T14:00,University,outbound,33
887,2026-01-05T14:00,North Bridge,inbound,23
888,2026-01-05T14:00,North Bridge,outbound,17
889,2026-01-05T15:00,Riverside,inbound,42
890,2026-01-05T15:00,Riverside,outbound,42
891,2026-01-05T15:00,Market Gate,inbound,39
892,2026-01-05T15:00,Market Gate,outbound,43
893,2026-01-05T15:00,University,inbound,46
894,2026-01-05T15:00,University,outbound,50
895,2026-01-05T15:00,North Bridge,inbound,30
896,2026-01-05T15:00,North Bridge,outbound,30
897,2026-01-05T16:00,Riverside,inbound,69
898,2026-01-05T16:00,Riverside,outbound,53
899,2026-01-05T16:00,Market Gate,inbound,48
900,2026-01-05T16:00,Market Gate,outbound,41
901,2026-01-05T16:00,University,inbound,57
902,2026-01-05T16:00,University,outbound,47
903,2026-01-05T16:00,North Bridge,inbound,50
904,2026-01-05T16:00,North Bridge,outbound,38
905,2026-01-05T17:00,Riverside,inbound,64
906,2026-01-05T17:00,Riverside,outbound,57
907,2026-01-05T17:00,Market Gate,inbound,51
908,2026-01-05T17:00,Market Gate,outbound,45
909,2026-01-05T17:00,University,inbound,69
910,2026-01-05T17:00,University,outbound,63
911,2026-01-05T17:00,North Bridge,inbound,40
912,2026-01-05T17:00,North Bridge,outbound,36
913,2026-01-05T18:00,Riverside,inbound,69
914,2026-01-05T18:00,Riverside,outbound,55
915,2026-01-05T18:00,Market Gate,inbound,57
916,2026-01-05T18:00,Market Gate,outbound,42
917,2026-01-05T18:00,University,inbound,54
918,2026-01-05T18:00,University,outbound,54
919,2026-01-05T18:00,North Bridge,inbound,44
920,2026-01-05T18:00,North Bridge,outbound,44
921,2026-01-05T19:00,Riverside,inbound,54
922,2026-01-05T19:00,Riverside,outbound,52
923,2026-01-05T19:00,Market Gate,inbound,40
924,2026-01-05T19:00,Market Gate,outbound,24
925,2026-01-05T19:00,University,inbound,43
926,2026-01-05T19:00,University,outbound,40
927,2026-01-05T19:00,North Bridge,inbound,31
928,2026-01-05T19:00,North Bridge,outbound,36
929,2026-01-05T20:00,Riverside,inbound,47
930,2026-01-05T20:00,Riverside,outbound,35
931,2026-01-05T20:00,Market Gate,inbound,27
932,2026-01-05T20:00,Market Gate,outbound,23
933,2026-01-05T20:00,University,inbound,34
934,2026-01-05T20:00,University,outbound,30
935,2026-01-05T20:00,North Bridge,inbound,24
936,2026-01-05T20:00,North Bridge,outbound,31
937,2026-01-05T21:00,Riverside,inbound,20
938,2026-01-05T21:00,Riverside,outbound,15
939,2026-01-05T21:00,Market Gate,inbound,22
940,2026-01-05T21:00,Market Gate,outbound,19
941,2026-01-05T21:00,University,inbound,25
942,2026-01-05T21:00,University,outbound,24
943,2026-01-05T21:00,North Bridge,inbound,21
944,2026-01-05T21:00,North Bridge,outbound,11
945,2026-01-05T22:00,Riverside,inbound,22
946,2026-01-05T22:00,Riverside,outbound,26
947,2026-01-05T22:00,Market Gate,inbound,25
948,2026-01-05T22:00,Market Gate,outbound,18
949,2026-01-05T22:00,University,inbound,22
950,2026-01-05T22:00,University,outbound,14
951,2026-01-05T22:00,North Bridge,inbound,8
952,2026-01-05T22:00,North Bridge,outbound,6
953,2026-01-05T23:00,Riverside,inbound,24
954,2026-01-05T23:00,Riverside,outbound,21
955,2026-01-05T23:00,Market Gate,inbound,13
956,2026-01-05T23:00,Market Gate,outbound,22
957,2026-01-05T23:00,University,inbound,25
958,2026-01-05T23:00,University,outbound,16
959,2026-01-05T23:00,North Bridge,inbound,13
960,2026-01-05T23:00,North Bridge,outbound,13
961,2026-01-06T00:00,Riverside,inbound,24
962,2026-01-06T00:00,Riverside,outbound,16
963,2026-01-06T00:00,Market Gate,inbound,17
964,2026-01-06T00:00,Market Gate,outbound,16
965,2026-01-06T00:00,University,inbound,21
966,2026-01-06T00:00,University,outbound,24
967,2026-01-06T00:00,North Bridge,inbound,5
968,2026-01-06T00:00,North Bridge,outbound,14
969,2026-01-06T01:00,Riverside,inbound,20
970,2026-01-06T01:00,Riverside,outbound,18
971,2026-01-06T01:00,Market Gate,inbound,21
972,2026-01-06T01:00,Market Gate,outbound,8
973,2026-01-06T01:00,University,inbound,17
974,2026-01-06T01:00,University,outbound,24
975,2026-01-06T01:00,North Bridge,inbound,12
976,2026-01-06T01:00,North Bridge,outbound,18
977,2026-01-06T02:00,Riverside,inbound,19
978,2026-01-06T02:00,Riverside,outbound,21
979,2026-01-06T02:00,Market Gate,inbound,16
980,2026-01-06T02:00,Market Gate,outbound,21
981,2026-01-06T02:00,University,inbound,22
982,2026-01-06T02:00,University,outbound,29
983,2026-01-06T02:00,North Bridge,inbound,4
984,2026-01-06T02:00,North Bridge,outbound,18
985,2026-01-06T03:00,Riverside,inbound,24
986,2026-01-06T03:00,Riverside,outbound,27
987,2026-01-06T03:00,Market Gate,inbound,21
988,2026-01-06T03:00,Market Gate,outbound,12
989,2026-01-06T03:00,University,inbound,28
990,2026-01-06T03:00,University,outbound,14
991,2026-01-06T03:00,North Bridge,inbound,27
992,2026-01-06T03:00,North Bridge,outbound,12
993,2026-01-06T04:00,Riverside,inbound,29
994,2026-01-06T04:00,Riverside,outbound,29
995,2026-01-06T04:00,Market Gate,inbound,16
996,2026-01-06T04:00,Market Gate,outbound,16
997,2026-01-06T04:00,University,inbound,15
998,2026-01-06T04:00,University,outbound,21
999,2026-01-06T04:00,North Bridge,inbound,16
1000,2026-01-06T04:00,North Bridge,outbound,13
1001,2026-01-06T05:00,Riverside,inbound,33
1002,2026-01-06T05:00,Riverside,outbound,40
1003,2026-01-06T05:00,Market Gate,inbound,24
