reading_id,vibration_rms_mm_s,motor_temp_c,load_pct,current_variation_a,acoustic_kurtosis,days_since_service,recent_auto_stops,ambient_temp_c,urgent_inspection
EQ-00375,6.26,62.7,88.0,0.51,4.06,395,0,23.7,1
EQ-00376,0.95,60.9,77.5,0.9,1.99,296,1,21.8,0
EQ-00377,1.23,58.1,35.7,0.77,1.57,312,0,26.1,0
EQ-00378,2.21,81.0,34.6,0.52,1.8,437,0,27.7,0
EQ-00379,1.6,62.5,35.3,2.23,2.7,104,0,24.8,0
EQ-00380,6.33,60.6,31.4,0.7,2.74,168,0,24.4,0
EQ-00381,4.89,48.7,57.3,1.75,4.13,417,0,21.2,0
EQ-00382,1.5,78.1,88.1,0.44,6.61,101,1,24.4,0
EQ-00383,3.12,71.1,72.3,2.69,2.93,89,1,21.1,0
EQ-00384,3.88,73.2,81.4,1.5,2.27,162,0,25.6,0
EQ-00385,0.2,67.1,62.5,1.04,2.02,126,2,23.7,0
EQ-00386,4.45,59.3,98.3,0.88,1.81,339,0,19.4,0
EQ-00387,2.36,71.0,65.9,1.58,7.05,377,0,22.9,0
EQ-00388,7.17,77.3,68.6,0.43,6.08,154,0,15.3,1
EQ-00389,3.0,69.9,85.3,1.1,2.5,478,0,21.4,1
EQ-00390,2.99,53.8,89.8,0.58,1.86,380,0,24.5,0
EQ-00391,6.23,76.2,83.0,0.1,1.29,435,2,27.1,0
EQ-00392,0.27,76.4,68.4,1.79,3.09,193,1,34.5,0
EQ-00393,0.25,68.0,61.8,0.87,1.47,311,0,26.1,0
EQ-00394,8.6,65.1,47.5,0.8,2.05,3,0,14.7,0
EQ-00395,8.92,68.1,96.5,1.55,5.04,360,0,25.0,1
EQ-00396,3.49,62.7,24.5,0.37,3.92,256,1,15.2,0
EQ-00397,1.26,78.2,30.8,1.66,3.03,371,1,20.8,0
EQ-00398,2.84,71.9,67.4,2.07,2.16,72,0,17.6,0
EQ-00399,2.15,72.0,32.8,0.12,6.85,243,0,22.4,0
EQ-00400,3.1,63.8,29.9,0.85,3.76,536,0,28.7,0
EQ-00401,2.42,63.4,27.5,0.72,1.6,267,0,26.2,0
EQ-00402,0.49,73.5,43.4,1.09,2.43,264,0,20.5,0
EQ-00403,4.1,70.4,83.9,1.82,1.78,397,1,21.2,0
EQ-00404,2.72,65.9,25.5,1.42,2.93,166,0,27.1,0
EQ-00405,4.66,87.0,44.6,0.77,1.57,479,1,25.8,0
EQ-00406,1.88,89.1,68.0,0.48,1.72,306,0,19.6,0
EQ-00407,5.45,72.8,81.1,1.46,2.18,472,2,32.0,1
EQ-00408,2.65,64.7,80.6,1.38,6.15,513,0,22.8,0
EQ-00409,1.14,55.2,58.7,1.54,2.72,275,0,26.7,0
EQ-00410,6.52,65.7,29.2,0.83,4.07,278,1,22.1,1
EQ-00411,2.63,67.2,86.3,0.91,3.88,410,2,18.6,0
EQ-00412,4.05,65.8,50.5,1.38,2.9,346,0,23.0,0
EQ-00413,1.77,63.2,69.3,2.33,1.05,539,0,25.4,0
EQ-00414,3.76,67.1,50.0,0.67,3.35,249,3,18.6,0
EQ-00415,6.44,57.4,77.2,3.67,4.13,470,1,13.6,1
EQ-00416,1.04,67.8,73.6,1.83,4.44,412,1,32.6,0
EQ-00417,4.94,72.0,62.6,0.85,2.19,406,1,28.6,0
EQ-00418,1.59,43.3,76.2,0.5,10.77,196,0,30.6,0
EQ-00419,1.29,74.6,49.4,0.21,2.59,183,2,16.7,0
EQ-00420,1.36,64.9,94.3,3.92,2.32,509,0,33.9,1
EQ-00421,2.97,92.8,55.9,0.06,2.73,209,0,16.2,0
EQ-00422,1.15,63.8,98.4,1.54,2.16,68,0,28.3,0
EQ-00423,2.7,59.2,27.0,0.84,1.57,184,3,24.7,0
EQ-00424,5.84,65.2,86.9,1.0,1.6,391,1,25.0,0
EQ-00425,4.66,63.5,52.2,3.29,7.52,89,0,16.3,0
EQ-00426,1.44,63.0,57.1,0.53,2.46,219,0,23.5,0
EQ-00427,3.76,55.0,24.5,1.67,1.87,120,1,22.3,0
EQ-00428,1.02,63.0,67.8,1.26,2.31,204,0,23.0,0
EQ-00429,1.67,55.8,37.5,1.61,2.75,186,1,37.4,0
EQ-00430,7.19,74.9,40.3,2.0,8.87,205,1,26.2,0
EQ-00431,0.5,83.2,26.2,1.02,4.46,514,1,19.2,0
EQ-00432,1.97,73.2,53.5,3.13,1.44,492,0,27.7,0
EQ-00433,4.73,69.4,96.2,0.61,4.33,28,1,28.7,0
EQ-00434,1.48,69.3,32.8,0.28,2.32,530,1,13.7,0
EQ-00435,1.5,67.1,34.3,0.2,3.29,445,0,19.5,0
EQ-00436,1.48,65.4,54.7,0.21,1.86,131,0,24.6,0
EQ-00437,0.87,52.3,83.0,0.27,1.1,61,1,30.1,0
EQ-00438,3.78,59.0,71.8,0.44,3.05,517,0,25.6,0
EQ-00439,2.64,44.9,55.6,1.15,3.1,441,0,27.2,0
EQ-00440,1.28,56.1,36.5,0.89,1.77,248,0,30.7,0
EQ-00441,5.71,68.6,43.4,0.64,1.78,341,1,21.4,0
EQ-00442,3.17,72.4,73.3,0.6,3.55,121,1,21.4,0
EQ-00443,2.97,53.5,28.6,1.71,9.93,480,0,21.2,0
EQ-00444,2.3,62.6,74.1,2.04,1.63,187,0,24.6,0
EQ-00445,4.04,56.1,92.8,0.39,2.64,18,0,24.9,0
EQ-00446,0.66,56.7,90.0,0.18,3.92,343,0,27.9,0
EQ-00447,4.43,59.9,77.6,2.58,4.03,379,0,15.9,0
EQ-00448,7.6,60.0,43.2,0.55,2.41,153,1,30.4,1
EQ-00449,2.97,71.4,56.7,2.14,2.35,80,0,27.7,0
EQ-00450,4.98,66.5,44.9,1.24,2.88,77,0,33.7,0
EQ-00451,0.84,63.9,77.9,0.43,1.84,309,1,20.9,0
EQ-00452,3.35,56.7,30.6,0.72,1.52,305,0,34.2,0
EQ-00453,0.83,61.1,90.7,3.45,4.39,482,1,22.9,0
EQ-00454,1.67,68.1,34.7,0.52,5.31,450,0,23.0,0
EQ-00455,8.31,48.4,64.4,2.31,10.87,317,0,24.6,1
EQ-00456,0.81,57.9,50.9,3.93,2.77,132,0,15.0,0
EQ-00457,1.87,84.4,87.8,0.1,1.05,283,0,23.3,0
EQ-00458,3.74,86.4,45.0,2.12,4.11,158,2,17.7,1
EQ-00459,2.5,77.5,56.9,0.25,3.28,4,1,23.3,0
EQ-00460,0.58,69.6,70.4,1.59,2.29,533,0,24.1,0
EQ-00461,0.18,57.9,35.5,0.71,3.54,141,1,22.2,0
EQ-00462,5.25,59.0,92.8,0.76,3.12,34,0,23.3,0
EQ-00463,2.65,46.6,55.3,1.26,4.29,276,0,28.8,0
EQ-00464,6.77,69.1,37.9,0.69,2.74,153,3,20.3,0
EQ-00465,1.76,66.5,60.7,2.24,3.03,443,1,19.5,0
EQ-00466,6.04,69.8,82.3,0.2,2.27,532,0,24.1,1
EQ-00467,2.9,68.7,73.1,1.41,13.5,38,1,32.3,0
EQ-00468,0.22,65.5,25.9,0.95,4.96,284,0,14.8,0
EQ-00469,0.64,87.5,95.1,0.14,1.29,192,0,35.2,0
EQ-00470,3.41,85.5,69.5,0.54,2.72,533,0,15.6,0
EQ-00471,10.5,68.5,99.9,0.81,1.45,337,1,21.1,1
EQ-00472,2.35,77.3,56.9,1.13,1.41,106,0,23.7,0
EQ-00473,2.88,63.4,59.6,0.31,1.8,106,1,15.8,0
EQ-00474,0.45,64.6,95.9,1.8,8.34,422,0,28.7,0
EQ-00475,2.97,55.6,83.7,0.16,4.74,452,1,19.9,0
EQ-00476,6.82,76.3,75.7,1.89,2.73,139,0,29.4,1
EQ-00477,1.22,81.4,87.1,0.96,2.12,82,2,14.0,0
EQ-00478,5.59,47.7,70.2,0.29,2.47,351,0,22.4,0
EQ-00479,1.77,60.8,60.9,0.65,1.21,18,0,18.8,0
EQ-00480,3.27,65.8,44.4,3.47,9.01,166,0,28.4,0
EQ-00481,2.69,61.7,49.4,2.34,3.72,21,1,24.5,0
EQ-00482,0.57,63.0,71.3,0.72,1.71,45,1,32.1,0
EQ-00483,4.74,64.9,78.9,0.55,5.71,102,1,31.2,0
EQ-00484,6.4,60.1,42.1,1.02,1.05,51,1,25.5,0
EQ-00485,0.72,47.4,88.2,0.46,7.52,285,1,28.1,0
EQ-00486,4.98,67.6,57.7,1.56,2.62,106,0,29.4,0
EQ-00487,1.91,72.5,88.3,1.18,8.12,78,1,30.6,0
EQ-00488,2.76,49.0,94.2,0.17,7.1,12,1,20.1,0
EQ-00489,0.29,74.5,35.3,1.32,2.39,365,1,28.9,0
EQ-00490,2.01,81.8,55.9,0.85,1.67,32,1,15.8,0
EQ-00491,3.1,73.1,47.5,0.52,2.11,78,0,28.7,0
EQ-00492,5.16,78.6,49.5,1.35,4.14,500,2,19.0,0
EQ-00493,1.8,69.9,95.4,0.67,2.86,307,2,18.3,0
EQ-00494,0.74,77.1,85.0,2.82,1.33,249,0,11.9,0
EQ-00495,3.59,62.2,35.5,1.36,5.58,301,0,15.3,0
EQ-00496,2.74,53.0,60.6,2.31,3.54,46,1,24.4,0
EQ-00497,3.4,57.6,79.9,1.66,4.77,388,4,21.1,0
EQ-00498,5.21,54.8,87.7,1.25,3.73,123,1,22.0,0
EQ-00499,3.0,55.3,86.6,1.76,6.17,290,0,18.4,0
EQ-00500,7.61,64.6,43.4,3.16,1.22,86,0,17.9,0
EQ-00501,2.37,68.5,76.2,1.84,3.43,341,0,25.6,0
EQ-00502,8.39,75.1,28.8,2.51,1.39,196,0,23.4,0
EQ-00503,2.96,62.9,58.2,3.01,4.25,46,0,33.8,1
EQ-00504,6.23,71.3,56.3,1.54,4.59,76,0,26.3,0
EQ-00505,4.26,66.1,44.3,0.57,4.66,97,0,26.1,0
EQ-00506,2.39,59.7,57.3,0.83,1.13,88,0,26.4,0
EQ-00507,0.56,84.9,91.6,0.18,1.47,395,0,19.8,0
EQ-00508,6.96,82.7,76.8,1.0,2.32,359,1,18.8,1
EQ-00509,5.26,79.7,45.0,0.25,4.78,239,0,26.1,0
EQ-00510,1.84,68.5,86.5,0.89,4.46,243,1,24.4,0
EQ-00511,0.22,79.9,34.4,1.58,3.16,528,1,25.4,1
EQ-00512,3.64,64.1,33.4,3.0,2.22,500,0,21.0,0
EQ-00513,3.16,53.9,73.9,0.46,1.87,196,0,23.5,0
EQ-00514,2.4,61.5,99.8,1.34,1.42,486,2,19.8,0
EQ-00515,6.74,51.9,61.4,0.78,2.57,69,1,33.2,0
EQ-00516,4.47,63.4,93.0,1.27,5.92,84,0,31.7,0
EQ-00517,1.62,59.8,48.0,0.8,5.21,434,1,22.9,0
EQ-00518,3.65,72.7,67.9,1.65,3.28,90,1,31.8,0
EQ-00519,6.22,68.1,62.5,0.77,1.05,233,0,10.5,0
EQ-00520,2.48,60.6,93.7,0.37,3.42,446,1,18.6,0
EQ-00521,2.11,75.8,51.9,0.34,6.62,98,1,23.2,0
EQ-00522,4.33,64.0,44.7,0.5,3.81,460,1,18.1,0
EQ-00523,4.31,71.6,77.0,0.45,2.38,127,0,23.5,0
EQ-00524,6.3,71.1,56.0,0.35,1.05,363,0,24.6,0
EQ-00525,4.81,71.8,76.7,1.31,4.71,522,0,24.6,1
EQ-00526,3.34,74.6,52.3,2.57,1.26,362,1,27.7,0
EQ-00527,0.81,56.8,84.9,2.04,2.7,245,0,26.3,0
EQ-00528,1.15,77.9,81.9,0.64,2.84,258,0,19.2,0
EQ-00529,3.3,70.0,72.5,1.0,2.91,309,1,36.6,0
EQ-00530,0.56,65.6,85.1,2.92,6.47,347,0,29.2,0
EQ-00531,0.75,62.8,64.9,1.39,1.86,439,1,33.8,0
EQ-00532,2.57,66.2,35.8,1.86,2.39,309,1,20.8,0
EQ-00533,1.58,43.0,44.5,2.77,3.89,203,4,19.1,0
EQ-00534,1.19,60.9,68.1,1.12,5.43,115,0,21.7,0
EQ-00535,4.81,73.0,30.0,1.18,5.25,446,0,23.8,0
EQ-00536,2.47,35.0,92.3,0.13,2.87,418,1,20.3,0
EQ-00537,0.87,55.9,86.0,2.97,2.02,454,2,24.0,0
EQ-00538,2.47,62.1,67.6,1.65,3.49,191,1,19.6,0
EQ-00539,3.83,69.5,88.1,1.03,1.33,369,1,29.8,0
EQ-00540,10.5,70.7,34.3,0.74,2.4,139,1,22.0,0
EQ-00541,5.36,63.9,81.7,3.91,4.45,138,1,19.9,0
EQ-00542,1.59,64.3,85.6,0.65,6.78,486,2,29.4,0
EQ-00543,4.91,43.9,41.9,0.42,1.64,120,1,18.3,0
EQ-00544,3.98,57.7,71.6,0.06,1.52,445,1,29.7,0
EQ-00545,4.45,46.2,44.8,1.69,2.38,49,0,27.3,0
EQ-00546,2.02,56.5,75.4,0.9,2.53,334,2,16.4,0
EQ-00547,3.29,50.2,65.9,1.51,2.27,121,0,23.2,0
EQ-00548,0.71,68.7,43.3,3.61,5.35,25,0,18.8,0
EQ-00549,4.93,56.7,90.1,1.26,1.67,245,1,24.2,1
EQ-00550,0.69,61.9,83.0,2.22,1.86,150,0,30.8,0
EQ-00551,1.96,91.8,51.6,1.28,3.05,75,1,34.3,0
EQ-00552,4.0,92.3,29.1,1.09,1.3,113,0,19.3,0
EQ-00553,1.71,58.3,61.2,1.61,2.48,211,0,16.6,0
EQ-00554,8.74,49.1,34.2,1.88,2.01,215,0,16.4,0
EQ-00555,1.26,64.4,67.0,1.15,1.53,34,0,29.2,0
EQ-00556,3.0,61.8,43.3,2.46,3.84,491,1,25.0,0
EQ-00557,1.37,72.6,44.4,2.69,3.64,368,2,20.4,0
EQ-00558,1.08,69.1,96.6,1.56,4.36,500,0,22.8,0
EQ-00559,3.03,74.9,94.8,1.28,3.82,406,0,20.8,0
EQ-00560,5.94,67.4,75.8,0.6,3.0,314,0,29.9,0
EQ-00561,0.37,64.0,24.5,1.33,4.13,91,0,27.2,0
EQ-00562,1.72,57.1,89.8,0.99,1.5,97,1,35.2,0
EQ-00563,1.65,48.0,86.3,0.8,1.79,188,0,23.1,0
EQ-00564,2.5,59.0,72.8,1.14,2.89,369,0,20.9,0
EQ-00565,1.14,60.0,42.1,0.97,2.86,409,0,24.0,0
EQ-00566,5.69,49.6,90.9,0.75,1.71,430,1,25.0,0
EQ-00567,0.8,55.8,50.5,1.89,4.6,305,0,27.3,0
EQ-00568,0.92,71.0,78.3,0.36,4.84,485,1,34.2,0
EQ-00569,1.48,69.1,44.4,0.68,9.02,206,2,26.3,0
EQ-00570,1.22,62.5,32.4,2.02,1.72,44,2,18.0,0
EQ-00571,7.16,83.9,79.2,1.88,1.91,168,1,29.7,1
EQ-00572,6.6,49.4,70.9,0.59,3.06,95,0,19.0,0
EQ-00573,1.26,75.0,95.8,2.18,1.95,250,1,27.4,0
EQ-00574,2.67,56.4,68.7,0.25,2.36,401,0,26.9,0
EQ-00575,2.93,45.8,25.5,0.7,1.57,310,0,16.5,0
EQ-00576,1.32,65.7,25.5,0.54,1.39,205,0,21.5,0
EQ-00577,4.89,72.7,32.1,1.16,3.38,279,0,23.6,0
EQ-00578,3.45,56.0,27.7,1.75,1.07,244,2,11.8,0
EQ-00579,7.2,79.1,33.9,2.24,2.8,42,1,20.5,0
EQ-00580,0.99,60.8,31.6,1.21,3.23,24,0,19.8,0
EQ-00581,1.51,59.5,38.2,3.14,2.66,367,0,32.1,0
EQ-00582,0.99,67.8,87.7,0.17,2.28,129,0,17.6,0
EQ-00583,1.12,82.8,87.9,0.05,1.44,340,0,16.0,0
EQ-00584,4.45,54.9,23.4,0.93,3.05,167,0,25.8,0
EQ-00585,1.73,44.8,71.1,0.72,1.56,190,1,32.8,0
EQ-00586,3.28,47.6,73.9,0.11,2.26,498,1,29.2,0
EQ-00587,3.77,87.1,76.9,1.69,2.76,38,0,24.5,0
EQ-00588,5.08,65.8,42.1,0.25,3.76,245,0,26.1,0
EQ-00589,8.6,71.7,57.6,2.2,2.42,513,1,29.9,0
EQ-00590,2.05,75.0,47.4,0.54,4.02,236,0,28.2,0
EQ-00591,1.09,64.5,67.2,0.77,3.11,25,1,15.0,0
EQ-00592,5.64,62.7,78.9,3.46,4.91,158,2,18.7,1
EQ-00593,6.17,75.6,42.1,2.24,2.63,246,1,37.8,0
EQ-00594,0.87,65.8,48.3,0.05,1.05,456,3,27.2,0
EQ-00595,7.54,45.9,39.8,1.03,2.43,147,1,23.2,0
EQ-00596,1.04,75.3,32.9,0.78,3.23,183,0,27.5,0
EQ-00597,5.35,54.3,71.0,1.11,4.42,452,1,24.7,0
EQ-00598,0.66,90.7,62.8,0.56,3.8,323,1,19.8,0
EQ-00599,2.05,59.9,33.4,2.65,5.47,112,0,30.5,0
EQ-00600,1.62,60.6,67.3,1.86,3.54,434,0,26.3,0
EQ-00601,3.73,69.2,83.4,0.43,1.51,327,0,29.5,0
EQ-00602,2.64,67.1,82.1,2.54,2.52,90,0,21.4,0
EQ-00603,2.61,59.2,99.3,2.4,2.34,412,2,31.4,0
EQ-00604,4.07,63.2,48.4,0.44,1.09,455,0,21.8,0
EQ-00605,1.35,48.0,60.3,1.63,1.67,172,0,21.5,0
EQ-00606,3.57,44.3,29.1,4.39,2.29,491,0,27.7,0
EQ-00607,7.47,61.7,28.3,1.32,2.28,152,1,27.5,0
EQ-00608,6.98,51.3,34.2,1.68,2.87,344,0,33.6,0
EQ-00609,1.27,62.8,77.9,0.47,3.37,122,3,23.1,0
EQ-00610,2.28,56.5,54.8,0.28,1.75,98,0,16.1,0
EQ-00611,5.0,38.3,79.4,0.77,2.39,369,0,27.3,0
EQ-00612,3.35,70.4,74.6,0.73,1.68,379,0,26.5,0
EQ-00613,3.14,72.1,51.4,2.37,2.41,224,0,20.7,0
EQ-00614,6.69,49.2,62.8,0.29,2.82,317,1,29.4,0
EQ-00615,2.39,76.5,43.9,0.86,4.04,292,0,25.3,0
EQ-00616,0.91,60.9,78.8,0.64,4.83,361,1,15.5,0
EQ-00617,4.52,66.7,89.1,0.84,3.16,16,1,26.7,0
EQ-00618,0.62,74.3,98.0,0.4,2.46,476,1,35.2,0
EQ-00619,3.78,80.1,48.6,1.53,3.25,411,0,34.0,0
EQ-00620,1.76,64.0,30.6,0.61,1.24,181,0,37.7,0
EQ-00621,1.94,61.6,43.4,2.41,4.54,154,0,24.8,0
EQ-00622,0.53,53.1,47.7,3.53,1.8,530,0,22.8,0
EQ-00623,5.44,56.1,88.7,0.28,1.38,409,1,22.3,1
EQ-00624,0.95,51.8,83.0,0.47,1.84,345,0,33.1,0
EQ-00625,2.82,63.4,89.6,0.45,2.17,103,1,25.4,0
EQ-00626,1.1,61.2,84.9,2.88,3.56,257,1,23.1,0
EQ-00627,2.98,86.5,48.1,0.42,4.06,25,0,23.8,0
EQ-00628,1.55,62.9,22.9,1.15,3.19,309,2,14.8,0
EQ-00629,2.4,87.8,54.6,0.39,2.56,257,0,23.3,0
EQ-00630,3.15,65.9,97.4,0.87,3.25,231,1,16.9,1
EQ-00631,1.52,67.6,49.6,1.21,7.18,491,0,12.6,0
EQ-00632,3.76,64.5,48.7,0.72,4.21,164,1,29.4,0
EQ-00633,1.14,78.9,56.0,1.33,1.98,390,0,26.0,0
EQ-00634,2.62,65.7,38.6,1.68,3.78,342,1,22.8,0
EQ-00635,1.03,74.6,51.4,0.34,1.95,207,0,16.8,0
EQ-00636,3.64,67.5,89.6,0.78,2.53,434,1,19.1,0
EQ-00637,4.03,77.6,81.9,0.15,1.96,269,0,27.8,0
EQ-00638,4.04,59.5,45.3,0.2,1.46,284,0,29.5,0
EQ-00639,2.03,55.0,49.7,0.96,3.52,243,0,25.5,0
EQ-00640,2.34,61.3,67.6,0.64,4.8,476,0,25.5,0
EQ-00641,7.34,82.2,71.1,0.08,6.42,185,0,27.6,1
EQ-00642,4.63,62.9,66.3,0.89,3.25,383,1,28.6,0
EQ-00643,0.99,84.2,27.6,1.46,3.01,339,0,17.3,0
EQ-00644,6.04,58.5,58.9,0.29,3.1,253,0,27.5,0
EQ-00645,0.72,83.1,53.3,0.63,3.62,155,0,11.3,0
EQ-00646,0.8,63.5,30.3,0.88,3.05,30,0,14.9,0
EQ-00647,1.05,95.0,23.9,1.67,5.08,302,1,24.4,0
EQ-00648,5.91,61.1,31.2,0.8,2.69,428,1,28.8,0
EQ-00649,1.08,65.5,39.7,3.13,5.1,260,0,35.0,0
EQ-00650,2.32,57.3,52.6,1.3,2.29,282,1,17.6,0
EQ-00651,1.98,79.3,45.8,0.26,3.21,378,1,23.8,0
EQ-00652,1.54,62.1,77.6,0.52,5.69,532,0,21.2,0
EQ-00653,5.33,61.0,96.7,0.31,1.31,409,3,10.9,1
EQ-00654,1.64,58.5,78.3,0.17,4.39,112,0,24.7,0
EQ-00655,8.37,52.3,69.9,1.3,3.04,171,1,29.8,1
EQ-00656,3.41,57.3,31.2,0.74,1.46,303,0,20.0,0
EQ-00657,2.95,67.3,57.2,0.3,3.48,73,1,28.7,0
EQ-00658,1.01,63.3,66.1,2.11,4.24,216,2,24.4,1
EQ-00659,1.71,64.9,82.8,2.7,4.69,84,0,32.6,0
EQ-00660,2.13,67.8,44.7,0.64,2.01,108,2,28.7,0
EQ-00661,0.42,65.7,47.5,1.04,2.52,423,1,28.0,0
EQ-00662,2.77,81.5,66.2,0.62,4.65,215,1,20.7,0
EQ-00663,3.34,77.3,71.6,2.39,3.3,12,0,17.8,0
EQ-00664,1.66,66.4,26.8,2.23,2.43,73,1,31.0,0
EQ-00665,2.53,67.9,80.4,0.84,2.09,233,2,27.1,0
EQ-00666,0.15,68.3,45.4,0.88,3.6,54,0,22.1,0
EQ-00667,4.15,67.8,98.6,1.33,3.99,22,0,13.8,0
EQ-00668,3.4,65.1,89.2,1.17,4.34,337,1,12.8,0
EQ-00669,3.11,69.4,78.6,1.34,2.54,35,1,20.2,0
EQ-00670,2.76,64.4,37.5,0.61,3.48,138,0,29.9,0
EQ-00671,1.65,71.8,22.2,0.53,2.61,251,1,14.0,0
EQ-00672,3.97,69.9,64.3,1.57,1.75,131,0,15.7,0
EQ-00673,8.36,71.8,59.2,1.15,2.27,233,1,30.6,1
EQ-00674,1.99,61.3,96.6,3.61,2.99,146,2,36.9,1
EQ-00675,10.5,81.1,55.9,0.38,1.05,278,1,27.6,1
EQ-00676,3.49,62.8,24.8,1.27,7.18,417,1,22.4,0
EQ-00677,2.81,63.1,23.0,0.4,2.43,287,1,19.2,0
EQ-00678,2.52,53.2,78.6,1.07,1.76,335,1,17.5,0
EQ-00679,7.69,84.3,35.8,0.69,2.01,507,3,20.0,0
EQ-00680,5.7,65.5,65.2,0.76,2.36,216,1,22.5,0
EQ-00681,4.45,65.6,33.5,0.92,7.06,227,0,23.9,0
EQ-00682,1.13,68.0,87.9,1.31,4.74,165,3,32.0,0
EQ-00683,0.81,64.5,36.6,1.11,2.17,345,0,25.4,0
EQ-00684,0.15,65.4,38.5,2.38,2.71,393,0,28.1,0
EQ-00685,0.7,55.8,89.8,1.52,2.27,466,0,24.8,0
EQ-00686,1.72,68.1,56.1,1.24,1.88,79,0,35.7,0
EQ-00687,3.73,46.8,67.4,1.13,4.45,45,3,34.2,1
EQ-00688,1.41,73.1,57.8,0.63,1.77,453,1,17.5,0
EQ-00689,2.14,55.9,36.3,0.68,2.85,433,0,23.1,0
EQ-00690,6.55,67.3,89.4,0.6,2.06,457,1,30.3,1
EQ-00691,0.58,63.4,39.2,1.1,4.29,16,2,14.6,0
EQ-00692,2.47,67.4,86.9,0.47,2.35,207,0,31.6,0
EQ-00693,7.96,76.2,85.7,0.78,5.2,251,0,23.6,0
EQ-00694,1.72,62.6,27.7,1.4,1.95,141,0,14.9,0
EQ-00695,3.02,55.5,53.6,1.13,2.08,50,2,28.7,0
EQ-00696,3.16,59.6,74.7,0.46,4.88,287,1,24.6,0
EQ-00697,0.57,62.2,32.9,0.78,4.69,281,1,28.6,0
EQ-00698,1.96,75.5,54.9,2.28,1.05,68,1,21.4,1
EQ-00699,6.12,53.2,74.5,1.35,1.63,507,0,25.4,0
EQ-00700,5.57,64.3,37.1,2.39,6.89,427,1,17.9,0
EQ-00701,1.63,59.6,96.2,3.91,5.85,445,1,24.8,0
EQ-00702,3.27,57.2,73.2,0.41,2.63,123,0,20.3,0
EQ-00703,1.27,48.0,78.2,0.74,2.34,20,1,24.7,0
EQ-00704,3.48,65.7,60.9,0.76,3.0,76,0,16.5,0
EQ-00705,1.51,64.4,99.3,0.29,1.92,310,0,23.0,0
EQ-00706,6.75,74.1,85.3,2.18,2.13,51,0,12.6,0
EQ-00707,2.93,61.7,23.6,0.26,3.73,204,0,21.7,0
EQ-00708,1.59,69.2,89.7,0.83,1.05,7,3,29.0,0
EQ-00709,1.98,54.8,92.4,1.42,2.77,389,0,19.7,0
EQ-00710,2.21,65.5,74.4,1.31,3.04,104,1,25.0,1
EQ-00711,4.39,86.5,78.4,0.94,1.68,278,1,24.4,0
EQ-00712,1.82,75.4,45.7,0.45,3.0,242,1,21.0,0
EQ-00713,0.99,66.2,24.1,1.05,6.69,462,1,27.5,0
EQ-00714,0.89,75.1,43.5,0.96,1.64,150,3,16.5,0
EQ-00715,2.88,76.4,82.4,0.61,3.47,524,1,19.2,0
EQ-00716,1.33,60.7,32.4,0.45,2.28,264,1,26.2,0
EQ-00717,1.53,55.0,37.7,0.24,2.71,459,0,23.7,0
EQ-00718,2.62,68.9,22.6,1.42,1.38,349,1,22.6,0
EQ-00719,4.42,63.1,46.7,0.05,3.57,326,2,14.7,0
EQ-00720,0.87,62.9,77.3,0.84,2.33,70,1,32.7,0
EQ-00721,6.42,76.8,32.3,1.4,3.77,298,0,19.4,0
EQ-00722,1.35,65.3,86.2,0.6,1.24,243,0,21.6,0
EQ-00723,0.3,73.4,69.7,0.9,2.08,334,0,28.3,0
EQ-00724,2.5,57.2,38.5,1.2,7.78,147,0,24.2,0
EQ-00725,2.85,70.3,85.2,1.11,6.2,439,0,32.3,1
EQ-00726,6.95,57.6,92.9,0.26,1.66,296,0,21.1,0
EQ-00727,4.51,67.0,98.0,1.93,1.05,266,0,12.9,0
EQ-00728,1.77,58.1,66.4,0.38,1.32,188,0,36.3,0
EQ-00729,2.53,55.9,33.1,1.96,5.89,309,0,28.1,0
EQ-00730,3.21,51.3,61.1,0.88,3.91,472,2,21.7,0
EQ-00731,4.71,71.6,71.5,0.77,1.88,539,0,24.2,0
EQ-00732,1.79,67.7,89.2,2.6,5.0,397,1,22.8,1
EQ-00733,1.3,61.6,50.8,0.44,3.55,358,0,28.5,0
EQ-00734,6.14,81.4,82.8,1.27,2.22,517,1,32.3,1
EQ-00735,1.5,55.3,59.5,1.49,3.07,44,1,27.1,0
EQ-00736,4.5,77.4,76.7,2.25,6.48,77,0,15.0,0
EQ-00737,5.52,60.4,83.4,0.59,4.19,324,0,31.7,0
EQ-00738,2.21,64.1,35.1,0.1,6.69,225,1,23.1,0
EQ-00739,1.04,72.7,35.0,0.4,2.76,351,1,22.3,0
EQ-00740,1.43,71.5,50.2,2.31,2.72,160,1,11.9,0
EQ-00741,8.44,52.5,67.6,0.31,2.27,401,1,11.2,1
EQ-00742,4.66,62.7,67.6,0.59,2.8,341,0,17.3,0
EQ-00743,5.25,56.2,34.6,2.35,2.4,468,0,25.1,0
EQ-00744,2.77,64.0,97.9,0.42,2.44,347,1,25.3,0
EQ-00745,1.83,81.2,57.3,2.66,4.61,432,1,33.2,1
EQ-00746,1.72,62.8,69.1,0.51,2.26,127,0,32.2,0
EQ-00747,3.07,76.6,49.5,0.75,4.2,328,0,16.0,0
EQ-00748,6.03,58.4,33.7,0.76,3.41,493,0,33.7,1
EQ-00749,1.58,64.0,53.6,1.05,1.72,191,0,27.1,0
EQ-00750,2.59,58.1,75.9,0.38,2.22,215,1,19.0,0
