reading_id,outside_temp_c,solar_w_m2,inside_temp_c,inside_humidity_pct,heater_pct,vent_pct,mister_pct,temp_30min_c,humidity_30min_pct
GH-1323,17.9,130.9,25.4,59.7,0.0,43.7,0.0,23.0,55.5
GH-1324,14.7,14.0,24.5,52.0,0.0,15.1,0.0,23.5,51.6
GH-1325,21.4,813.3,28.4,41.2,0.0,73.0,43.5,18.5,43.6
GH-1326,13.3,0.0,25.0,55.5,0.0,41.4,13.8,23.0,55.1
GH-1327,14.5,12.5,21.4,62.9,14.4,0.0,0.0,20.6,63.3
GH-1328,14.6,83.1,24.6,55.1,0.0,39.8,12.1,23.2,53.8
GH-1329,15.7,43.5,22.3,53.4,0.0,0.0,0.2,20.8,52.7
GH-1330,12.5,0.0,23.6,65.3,0.0,38.0,0.0,20.5,63.2
GH-1331,21.4,853.7,27.7,39.1,0.0,63.7,51.7,18.8,43.5
GH-1332,19.4,620.1,28.1,46.5,0.0,54.9,31.5,22.0,48.7
GH-1333,26.1,523.9,30.8,38.2,0.0,87.4,44.4,23.4,39.9
GH-1334,25.4,824.6,27.8,33.2,0.0,15.5,62.4,26.2,46.4
GH-1335,11.5,0.0,20.8,59.3,14.8,0.0,0.0,20.0,61.8
GH-1336,8.3,0.0,21.4,54.1,0.0,0.0,0.0,20.0,54.6
GH-1337,14.5,85.4,20.9,59.3,14.7,0.0,0.0,20.5,60.9
GH-1338,25.1,737.4,28.8,42.7,0.0,53.2,51.2,22.5,49.3
GH-1339,19.7,638.6,29.6,44.2,0.0,62.9,41.1,21.8,46.7
GH-1340,12.7,19.8,24.9,46.2,0.0,8.3,30.1,23.8,51.5
GH-1341,21.5,783.7,28.8,36.1,0.0,41.7,58.2,22.7,43.5
GH-1342,16.9,374.8,25.5,56.4,0.0,29.5,6.8,22.9,55.2
GH-1343,11.8,4.9,23.0,55.3,0.0,17.9,7.2,21.9,56.5
GH-1344,16.5,19.8,22.6,52.5,0.0,0.0,12.7,22.0,57.1
GH-1345,15.0,11.9,25.0,60.9,0.0,63.5,0.0,22.2,54.5
GH-1346,12.9,14.3,23.8,52.2,0.0,7.6,8.8,22.9,53.7
GH-1347,20.7,613.5,30.5,44.5,0.0,100.0,25.9,17.9,43.1
GH-1348,13.6,0.0,22.9,56.8,0.0,0.0,0.0,22.9,58.5
GH-1349,11.2,0.0,22.3,57.2,0.0,0.0,0.7,21.6,60.9
GH-1350,15.6,0.0,21.7,66.4,0.0,0.0,0.0,21.7,63.5
GH-1351,17.2,734.1,29.4,56.2,0.0,82.3,0.0,18.2,51.2
GH-1352,23.2,824.7,29.8,49.2,0.0,84.3,15.3,17.9,45.6
GH-1353,25.7,651.4,27.5,40.0,0.0,31.1,33.2,24.3,46.1
GH-1354,13.9,0.0,24.3,59.3,0.0,23.6,0.0,23.4,57.7
GH-1355,9.5,0.0,22.4,49.8,0.0,8.3,28.1,21.8,53.5
GH-1356,18.0,734.4,28.4,38.7,0.0,53.4,56.9,21.8,42.7
GH-1357,16.0,37.0,22.2,53.0,0.0,0.0,18.5,20.8,56.9
GH-1358,16.6,375.4,25.8,53.6,0.0,32.8,2.2,23.8,54.0
GH-1359,16.5,222.4,25.1,48.0,0.0,34.3,33.7,22.8,51.6
GH-1360,11.6,0.0,22.6,62.9,0.0,15.1,0.0,21.0,63.4
GH-1361,21.7,838.1,28.1,44.5,0.0,43.9,42.1,22.3,47.9
GH-1362,23.1,817.2,30.4,40.3,0.0,73.2,49.0,21.0,44.8
GH-1363,14.4,0.0,19.9,55.2,32.3,0.0,0.0,20.5,57.5
GH-1364,13.0,0.0,22.6,57.2,0.0,5.5,0.0,22.1,60.2
GH-1365,20.2,740.6,28.6,39.4,0.0,61.9,44.9,20.3,43.8
GH-1366,23.2,892.5,30.4,44.7,0.0,72.0,38.9,19.6,48.5
GH-1367,13.3,14.6,23.5,55.6,0.0,22.0,5.8,22.4,55.9
GH-1368,15.7,61.8,24.3,63.2,0.0,39.0,0.0,22.5,57.4
GH-1369,15.6,177.2,27.9,49.4,0.0,78.2,30.7,23.4,51.6
GH-1370,9.5,5.0,20.5,67.1,26.8,0.0,0.0,20.3,64.7
GH-1371,12.2,0.0,23.8,64.5,0.0,29.4,0.0,23.0,60.9
GH-1372,8.7,0.0,22.7,52.1,0.0,1.2,0.6,21.8,53.7
GH-1373,18.2,586.7,31.7,44.9,0.0,100.0,26.5,20.8,45.2
GH-1374,20.3,841.4,30.6,35.0,0.0,68.8,68.5,20.7,44.6
GH-1375,14.5,370.5,25.7,54.0,0.0,37.7,5.7,23.0,52.2
GH-1376,14.0,15.7,22.6,55.7,0.0,8.9,11.7,21.9,57.2
GH-1377,19.1,546.7,28.9,39.2,0.0,44.5,45.1,24.4,44.5
GH-1378,12.5,0.0,21.8,51.0,0.0,0.0,37.2,21.7,53.7
GH-1379,11.7,0.0,22.1,57.0,0.0,0.0,7.3,20.9,58.2
GH-1380,14.9,10.9,25.2,57.6,0.0,24.6,0.0,23.4,51.9
GH-1381,12.1,0.0,21.4,59.0,0.0,0.0,0.0,20.5,58.8
GH-1382,22.5,707.0,32.4,32.8,0.0,88.4,78.6,20.8,42.8
GH-1383,17.7,163.6,27.5,54.5,0.0,81.0,0.0,22.3,48.2
GH-1384,22.6,565.6,31.0,36.8,0.0,80.6,50.9,23.1,41.3
GH-1385,23.0,760.8,30.9,37.8,0.0,60.4,49.2,23.2,45.4
GH-1386,18.2,313.8,26.8,51.3,0.0,51.0,20.9,22.2,50.4
GH-1387,20.2,642.9,27.8,48.9,0.0,54.0,14.1,20.4,52.2
GH-1388,16.9,265.0,21.8,58.7,0.0,0.0,0.0,22.1,56.3
GH-1389,13.7,90.7,24.4,57.5,0.0,26.1,0.0,21.8,54.8
GH-1390,24.2,672.8,24.9,44.4,0.0,12.4,37.6,24.5,51.3
GH-1391,18.7,448.5,28.6,49.3,0.0,64.3,13.3,22.2,46.3
GH-1392,13.2,0.0,20.6,66.4,0.0,3.2,0.0,20.1,64.9
GH-1393,9.6,0.0,19.3,59.0,56.0,0.0,0.0,20.5,60.6
GH-1394,14.8,107.4,23.8,57.0,0.0,11.6,0.0,22.6,55.3
GH-1395,22.7,775.5,29.6,36.4,0.0,28.9,65.1,25.5,48.2
GH-1396,13.9,0.0,21.0,62.7,1.2,12.7,0.0,19.8,62.8
GH-1397,10.4,11.9,20.0,61.9,40.3,0.0,0.0,21.0,58.4
GH-1398,21.7,643.2,27.3,37.3,0.0,29.5,48.5,24.5,45.2
GH-1399,24.3,828.2,29.5,38.9,0.0,79.1,49.8,17.4,41.8
GH-1400,12.8,0.0,23.9,46.4,0.0,0.0,37.1,22.4,57.0
GH-1401,17.8,0.0,22.9,56.0,0.0,6.9,10.2,22.3,59.1
GH-1402,17.2,104.5,26.7,46.8,0.0,54.9,25.7,24.4,47.9
GH-1403,12.1,10.2,19.5,56.7,29.9,0.0,3.6,20.3,60.7
GH-1404,11.6,84.4,22.4,58.0,0.0,4.4,0.0,22.3,59.2
GH-1405,15.9,390.5,26.1,47.1,0.0,43.6,28.8,22.1,52.2
GH-1406,23.8,677.1,27.2,40.5,0.0,30.5,50.9,23.9,48.9
GH-1407,22.3,746.6,28.8,40.2,0.0,62.0,42.0,20.8,45.0
GH-1408,17.3,746.9,28.0,43.5,0.0,41.7,21.6,22.5,45.5
GH-1409,12.4,0.0,18.7,54.7,30.0,0.0,0.0,20.0,55.9
GH-1410,12.3,0.0,25.1,60.7,0.0,56.8,0.0,22.4,57.8
GH-1411,24.0,774.8,31.5,40.2,0.0,98.3,48.1,18.2,44.5
GH-1412,18.7,679.4,29.3,34.6,0.0,66.7,67.2,22.1,41.3
GH-1413,16.8,0.0,26.0,50.0,0.0,23.2,33.1,25.0,53.5
GH-1414,21.1,581.2,27.7,50.0,0.0,79.9,7.0,19.3,47.7
GH-1415,11.8,0.0,21.1,54.3,21.3,0.0,6.7,20.4,59.5
GH-1416,15.9,0.0,22.2,60.1,0.0,0.0,0.0,20.8,61.8
GH-1417,15.1,3.1,19.9,66.8,27.2,0.0,0.0,20.9,65.9
GH-1418,22.3,709.9,27.9,49.1,0.0,56.5,10.4,20.1,50.8
GH-1419,17.2,102.8,23.3,57.7,0.0,11.2,0.0,23.3,57.5
GH-1420,10.5,4.9,21.7,57.2,0.0,0.0,3.1,20.3,59.4
GH-1421,13.6,2.8,20.0,64.3,20.7,0.0,0.0,20.1,64.4
GH-1422,15.3,237.6,23.6,55.4,0.0,23.4,6.3,22.3,55.5
GH-1423,19.6,637.8,27.0,43.3,0.0,31.8,48.9,23.1,49.9
GH-1424,10.4,62.2,23.6,55.1,0.0,34.1,6.4,21.3,53.0
GH-1425,11.4,0.0,20.7,59.7,20.1,0.0,0.0,20.8,60.1
GH-1426,19.9,452.6,26.0,52.3,0.0,42.9,7.0,22.7,53.0
GH-1427,10.4,50.6,23.5,49.0,0.0,5.3,17.3,21.9,51.2
GH-1428,25.7,757.0,31.3,37.2,0.0,94.3,53.5,18.8,41.6
GH-1429,16.6,139.6,23.3,58.6,0.0,15.2,0.0,22.6,60.0
GH-1430,13.9,62.1,21.4,55.4,0.0,0.0,8.7,20.4,57.7
GH-1431,14.6,238.6,26.9,46.5,0.0,67.8,44.9,23.7,49.1
GH-1432,19.5,402.6,26.5,52.9,0.0,44.3,0.9,22.9,51.8
GH-1433,20.3,453.2,29.1,46.3,0.0,81.6,26.8,21.9,45.3
GH-1434,13.0,42.2,19.9,59.3,44.1,0.0,0.0,20.0,57.3
GH-1435,18.2,71.1,27.0,58.2,0.0,70.5,0.0,24.1,54.2
GH-1436,19.7,527.7,28.3,41.3,0.0,44.8,56.6,24.6,47.6
GH-1437,20.3,790.9,31.7,32.3,0.0,61.9,72.8,22.4,40.7
GH-1438,14.8,84.1,24.1,53.8,0.0,0.8,12.4,22.4,54.5
GH-1439,18.7,72.3,23.3,49.6,0.0,10.9,25.9,22.8,53.3
GH-1440,21.3,850.1,29.3,37.1,0.0,65.1,51.5,19.4,44.8
GH-1441,18.4,249.5,25.3,36.7,0.0,0.0,64.1,25.3,50.2
GH-1442,12.8,17.7,24.9,48.7,0.0,23.2,31.3,23.1,54.3
GH-1443,14.3,24.8,22.3,51.2,0.0,0.0,14.7,21.4,55.4
GH-1444,19.5,456.7,28.6,57.3,0.0,71.2,0.0,21.2,53.6
GH-1445,16.3,0.0,20.2,66.8,18.1,0.0,0.0,20.0,65.9
GH-1446,11.3,0.0,20.4,55.7,15.6,0.0,0.0,20.0,55.7
GH-1447,12.9,110.4,20.7,53.3,22.2,0.0,23.2,21.7,58.8
GH-1448,12.6,0.0,23.2,57.7,0.0,4.0,0.0,22.1,58.7
GH-1449,12.9,35.0,24.0,55.8,0.0,17.7,0.0,22.9,54.5
GH-1450,18.0,415.5,25.7,55.8,0.0,34.9,17.1,23.1,54.7
GH-1451,23.1,737.8,30.3,45.3,0.0,100.0,48.3,17.4,44.1
GH-1452,14.6,58.9,21.8,47.2,0.0,0.0,16.2,20.6,53.5
GH-1453,18.2,685.1,26.5,44.9,0.0,25.9,31.3,22.9,51.3
GH-1454,11.6,0.0,19.6,67.6,33.9,0.0,0.0,19.8,71.2
GH-1455,16.1,0.0,20.1,64.2,8.6,0.0,0.0,20.0,61.5
GH-1456,14.8,46.0,24.1,58.9,0.0,31.4,0.0,21.8,55.2
GH-1457,12.2,0.0,21.8,58.8,0.0,0.0,0.0,20.5,60.2
GH-1458,15.2,14.5,21.6,56.9,0.0,0.0,15.1,21.3,61.9
GH-1459,11.6,0.0,23.5,56.8,0.0,25.8,0.0,22.4,54.9
GH-1460,16.8,315.6,25.6,38.6,0.0,3.0,60.4,23.7,53.5
GH-1461,20.7,477.7,27.3,39.8,0.0,21.6,42.4,27.2,49.7
GH-1462,14.5,78.0,22.1,58.0,0.0,3.3,0.0,21.2,58.1
GH-1463,14.6,0.0,22.6,62.2,0.0,33.3,0.0,21.1,57.8
GH-1464,19.5,536.4,29.6,42.8,0.0,89.0,37.1,19.3,41.2
GH-1465,11.1,36.8,20.8,58.0,28.3,0.0,0.0,20.6,62.8
GH-1466,13.1,24.8,21.5,56.6,6.2,0.0,0.0,22.3,58.7
GH-1467,16.1,0.0,26.6,51.1,0.0,33.5,14.4,25.4,53.2
GH-1468,13.7,47.3,22.0,48.0,0.0,0.0,30.0,22.0,56.2
GH-1469,13.2,150.2,25.5,58.7,0.0,48.6,0.0,22.4,55.4
GH-1470,21.8,787.6,32.7,39.7,0.0,100.0,43.8,18.6,43.2
GH-1471,21.2,556.1,25.8,45.5,0.0,33.3,35.5,22.5,49.5
GH-1472,18.5,739.5,29.2,43.0,0.0,49.0,47.4,23.4,45.9
GH-1473,12.6,0.0,23.9,64.4,0.0,26.1,0.0,22.6,63.3
GH-1474,15.5,448.5,25.3,44.4,0.0,6.6,29.0,24.8,49.4
GH-1475,18.9,296.4,24.5,58.7,0.0,53.5,0.0,22.3,52.7
GH-1476,14.5,49.9,19.9,61.4,27.1,0.0,0.0,21.1,63.0
GH-1477,10.6,0.0,21.6,64.8,0.0,0.0,0.0,20.4,63.6
GH-1478,21.3,584.5,27.5,50.9,0.0,55.4,24.9,21.4,52.3
GH-1479,13.6,57.9,22.4,57.1,0.0,19.2,8.5,21.1,58.5
GH-1480,9.3,46.8,19.8,69.8,24.5,0.0,0.0,19.2,69.7
GH-1481,19.5,830.2,27.8,48.8,0.0,55.1,16.8,20.7,51.6
GH-1482,13.5,0.0,20.1,64.0,19.7,0.0,0.0,20.6,60.9
GH-1483,12.4,0.0,23.2,62.2,0.0,19.4,0.0,22.9,62.3
GH-1484,20.7,547.1,29.2,38.5,0.0,54.0,60.3,23.2,45.3
GH-1485,20.8,749.0,25.1,55.0,0.0,17.0,0.0,23.1,56.8
GH-1486,14.8,367.9,24.5,51.0,0.0,5.5,27.2,23.6,56.2
GH-1487,20.6,457.1,27.5,49.0,0.0,53.7,24.3,21.3,47.3
GH-1488,18.6,540.0,28.1,43.2,0.0,49.9,24.5,22.4,46.2
GH-1489,21.7,735.9,29.7,47.5,0.0,89.2,15.4,18.7,45.9
GH-1490,8.7,0.0,23.2,59.8,0.0,4.7,0.0,22.3,58.4
GH-1491,23.1,823.8,33.1,32.8,0.0,100.0,69.5,18.1,43.6
GH-1492,12.0,0.0,22.3,54.4,0.0,0.0,8.8,21.4,59.6
GH-1493,19.5,816.3,32.3,42.4,0.0,99.5,49.8,16.7,47.5
GH-1494,19.5,260.0,25.0,52.6,0.0,29.1,11.2,23.4,54.8
GH-1495,21.3,640.0,29.9,47.8,0.0,61.5,40.6,22.4,51.6
GH-1496,13.8,0.0,26.0,55.0,0.0,44.6,0.0,23.6,54.5
GH-1497,15.4,662.2,30.1,45.4,0.0,82.1,35.5,20.2,43.7
GH-1498,10.7,0.0,24.5,56.2,0.0,28.0,5.3,22.9,57.0
GH-1499,20.3,410.5,27.2,48.6,0.0,37.6,32.1,24.1,48.8
GH-1500,27.3,824.3,29.9,39.6,0.0,82.9,55.4,19.0,44.5
GH-1501,14.7,26.1,21.6,62.4,0.0,0.0,0.0,22.2,60.4
GH-1502,10.9,0.0,21.8,59.8,0.0,7.2,0.0,21.1,59.8
GH-1503,13.2,0.0,20.2,60.9,14.8,0.0,0.0,20.6,65.5
GH-1504,14.4,3.6,22.8,55.3,0.0,13.4,0.0,20.8,56.6
GH-1505,12.1,32.7,23.4,52.0,0.0,13.4,25.5,21.9,58.3
GH-1506,13.9,0.0,20.6,63.4,31.1,5.3,0.0,20.5,64.1
GH-1507,13.6,91.4,22.4,64.1,0.0,13.7,0.0,21.7,58.9
GH-1508,17.7,17.4,27.8,55.7,0.0,59.2,6.3,26.1,54.3
GH-1509,16.4,0.0,24.4,62.1,0.0,37.2,0.0,23.5,59.1
GH-1510,14.4,26.7,20.7,58.0,6.5,0.0,5.1,21.3,59.0
GH-1511,24.9,777.1,29.5,41.0,0.0,80.3,44.7,18.9,43.3
GH-1512,12.3,0.0,22.0,58.1,0.0,1.8,0.0,21.3,59.7
GH-1513,13.2,8.7,25.1,65.1,0.0,38.3,0.0,23.4,64.6
GH-1514,20.8,701.7,29.0,44.2,0.0,90.4,43.9,17.8,46.0
GH-1515,17.7,395.0,26.3,55.4,0.0,47.1,0.0,21.0,52.6
GH-1516,13.1,0.0,23.2,51.2,0.0,9.4,0.0,22.1,54.0
GH-1517,16.3,23.6,23.3,56.9,0.0,14.9,9.1,22.7,58.8
GH-1518,12.0,0.0,22.7,53.9,0.0,0.0,7.6,22.0,55.7
GH-1519,23.6,674.9,29.2,45.4,0.0,70.5,43.5,21.0,46.4
GH-1520,12.1,0.0,20.7,55.5,34.7,0.0,0.0,21.9,54.8
GH-1521,19.2,536.3,28.6,46.4,0.0,71.6,31.7,21.6,48.4
GH-1522,15.6,0.0,25.1,58.4,0.0,44.6,3.2,23.3,56.7
GH-1523,8.6,0.0,20.4,58.4,30.2,0.0,0.0,20.6,57.6
GH-1524,10.8,58.9,25.0,56.1,0.0,38.5,0.0,22.7,56.1
GH-1525,15.4,276.5,28.2,42.7,0.0,57.3,39.0,24.8,45.5
GH-1526,9.7,60.4,23.3,51.5,0.0,27.0,10.3,21.4,53.4
GH-1527,21.6,309.9,27.4,49.4,0.0,48.6,22.8,24.5,48.1
GH-1528,11.1,0.0,20.8,45.2,8.9,0.0,21.7,20.5,54.6
GH-1529,9.9,41.1,25.2,47.6,0.0,25.4,40.0,22.5,52.2
GH-1530,12.6,41.1,22.2,53.7,0.0,0.0,4.2,21.1,57.1
GH-1531,9.8,42.3,26.8,48.6,0.0,29.2,40.6,24.2,53.3
GH-1532,12.4,0.0,21.6,58.5,0.0,0.0,0.0,21.3,59.3
GH-1533,17.1,199.1,23.7,54.0,0.0,8.4,8.4,23.0,55.5
GH-1534,13.9,67.1,23.4,54.8,0.0,7.1,9.8,22.1,56.3
GH-1535,15.6,315.0,24.2,45.3,0.0,5.3,46.3,23.3,52.2
GH-1536,21.4,324.0,25.5,48.6,0.0,26.0,28.3,24.5,52.6
GH-1537,12.6,64.9,23.4,51.5,0.0,6.3,23.2,21.4,57.1
GH-1538,7.8,22.0,19.6,53.3,31.3,0.0,5.3,20.0,56.1
GH-1539,12.2,28.3,20.4,58.6,32.2,0.0,0.0,20.5,58.1
GH-1540,12.5,0.0,22.4,54.1,0.0,0.0,5.2,20.9,57.0
GH-1541,10.7,48.7,22.4,58.0,0.0,9.9,0.0,21.1,54.7
GH-1542,22.7,811.0,31.8,38.5,0.0,96.1,36.9,17.9,42.8
GH-1543,11.0,68.2,23.5,57.0,0.0,29.1,1.1,21.6,55.6
GH-1544,12.9,50.2,25.1,56.3,0.0,44.4,0.0,24.2,56.7
GH-1545,21.9,631.3,29.7,39.7,0.0,75.0,59.6,22.0,43.7
GH-1546,12.8,84.0,23.6,54.2,0.0,5.6,2.9,22.8,55.1
GH-1547,12.5,9.2,20.0,61.7,24.9,0.0,0.0,20.4,63.6
GH-1548,17.2,73.6,23.8,57.7,0.0,4.1,1.0,23.3,57.0
GH-1549,21.5,656.8,32.8,46.6,0.0,97.3,6.2,21.7,44.0
GH-1550,22.4,611.9,26.0,51.8,0.0,51.2,11.8,19.8,51.3
GH-1551,10.7,0.0,21.6,60.4,5.9,5.0,0.0,21.7,61.1
GH-1552,14.4,0.0,23.0,63.5,0.0,14.4,0.0,21.5,60.6
GH-1553,13.3,80.3,21.3,61.1,0.0,4.5,0.0,20.9,60.9
GH-1554,9.1,0.0,23.3,59.8,0.0,2.0,0.0,21.5,60.4
GH-1555,11.5,68.5,19.8,55.0,33.0,0.0,7.0,20.8,56.1
GH-1556,14.9,0.0,20.3,64.6,21.8,0.0,0.0,19.8,62.4
GH-1557,20.8,529.5,28.8,46.5,0.0,56.8,41.3,22.8,49.1
GH-1558,19.4,586.8,27.0,38.0,0.0,23.7,44.8,25.3,47.5
GH-1559,11.3,0.0,24.7,45.8,0.0,0.0,40.9,23.6,54.8
GH-1560,15.0,0.0,23.9,51.1,0.0,13.0,23.2,23.0,54.3
GH-1561,12.5,57.5,23.2,57.5,0.0,10.3,0.0,21.5,55.5
GH-1562,13.0,0.0,21.2,61.1,5.0,2.7,0.0,20.6,59.5
GH-1563,14.6,0.0,24.2,52.6,0.0,44.3,14.5,22.8,52.5
GH-1564,11.7,42.3,23.3,55.9,0.0,4.5,7.3,22.8,59.1
GH-1565,12.7,0.0,24.2,58.5,0.0,34.6,0.0,22.3,56.8
GH-1566,14.6,51.4,21.2,54.7,0.0,0.0,9.9,20.7,59.8
GH-1567,15.9,7.6,23.7,51.7,0.0,1.6,21.5,22.3,63.7
GH-1568,14.8,0.0,24.5,51.7,0.0,20.7,28.2,23.6,54.7
GH-1569,16.8,533.5,24.7,47.0,0.0,25.8,40.6,21.8,51.7
GH-1570,9.8,0.0,22.4,51.6,0.0,0.0,9.3,21.0,54.6
GH-1571,13.8,25.5,22.9,65.0,0.0,27.8,0.0,20.4,60.5
GH-1572,19.4,557.4,30.8,44.0,0.0,89.2,33.1,21.4,45.5
GH-1573,9.1,37.1,22.4,53.7,0.0,9.1,0.0,22.4,55.6
GH-1574,21.7,681.4,28.0,41.9,0.0,21.1,40.3,25.0,47.6
GH-1575,15.8,347.6,22.0,52.2,0.0,0.0,38.3,21.8,60.4
GH-1576,11.3,14.7,20.2,53.2,21.2,0.0,18.9,20.3,58.4
GH-1577,15.9,190.4,20.7,61.4,26.4,10.6,0.0,20.6,59.9
GH-1578,21.6,764.5,26.5,42.2,0.0,60.5,40.9,19.3,47.8
GH-1579,14.2,0.0,21.9,61.9,0.0,5.2,0.0,20.3,64.2
GH-1580,16.1,47.9,23.9,61.2,0.0,29.4,0.0,23.0,57.6
GH-1581,10.2,96.4,24.4,57.9,0.0,24.6,1.9,21.9,57.6
GH-1582,12.1,0.0,20.7,64.5,13.5,0.0,0.0,21.2,63.3
GH-1583,22.3,497.8,29.7,54.5,0.0,100.0,4.7,20.4,48.9
GH-1584,13.9,0.0,24.9,54.2,0.0,57.1,7.0,22.6,51.6
GH-1585,15.8,0.0,26.8,51.7,0.0,46.8,29.3,24.9,54.1
GH-1586,23.1,748.6,31.2,35.3,0.0,65.3,72.4,22.7,45.0
GH-1587,15.0,368.9,24.7,48.9,0.0,3.5,24.4,25.2,51.7
GH-1588,11.0,46.2,24.8,53.2,0.0,37.5,25.7,23.2,55.3
GH-1589,17.0,8.4,24.4,54.7,0.0,18.1,5.6,23.5,55.7
GH-1590,15.5,82.4,22.7,58.3,0.0,14.7,0.0,21.9,59.2
GH-1591,10.9,92.8,25.5,59.4,0.0,49.9,0.0,23.0,58.1
GH-1592,8.2,38.0,21.9,57.7,0.0,0.0,0.0,20.3,60.0
GH-1593,24.4,692.8,30.2,44.2,0.0,76.4,44.8,20.8,47.5
GH-1594,11.9,66.2,22.9,65.7,0.0,10.1,0.0,21.8,65.0
GH-1595,21.1,517.3,29.7,40.6,0.0,74.9,54.6,22.6,43.1
GH-1596,23.2,789.4,28.3,36.8,0.0,48.2,52.9,21.5,46.5
GH-1597,15.1,7.4,26.4,57.2,0.0,65.8,0.0,23.3,53.6
GH-1598,12.2,102.5,21.5,56.6,0.0,0.0,0.0,20.5,58.7
GH-1599,17.2,0.0,26.9,48.1,0.0,47.7,36.3,24.1,50.4
GH-1600,10.2,21.6,21.6,54.9,0.0,0.0,0.0,21.4,58.6
GH-1601,13.8,0.0,20.3,59.4,4.4,0.0,0.0,19.3,56.7
GH-1602,14.8,16.0,24.3,57.3,0.0,48.1,0.0,22.2,54.4
GH-1603,16.5,19.5,25.4,44.8,0.0,1.1,32.6,23.5,53.5
GH-1604,14.6,0.0,21.6,61.7,0.0,2.3,0.0,20.1,61.8
GH-1605,24.4,730.1,28.5,41.2,0.0,58.2,32.5,20.7,48.0
GH-1606,14.6,66.4,22.3,57.7,2.4,0.0,5.4,22.3,61.0
GH-1607,21.4,655.7,28.9,42.1,0.0,62.4,43.4,20.2,44.0
GH-1608,12.8,28.1,21.7,62.1,0.0,0.0,0.0,20.4,61.2
GH-1609,10.4,0.0,19.6,70.4,31.4,0.0,0.0,20.0,70.0
GH-1610,20.4,634.3,24.6,52.9,0.0,45.7,9.0,21.0,52.4
GH-1611,18.4,0.0,23.7,49.2,0.0,0.0,11.0,23.2,51.5
GH-1612,18.3,590.9,29.0,51.2,0.0,84.1,24.2,19.6,49.4
GH-1613,12.1,0.0,23.5,56.5,0.0,16.0,0.0,21.0,56.6
GH-1614,11.6,30.0,22.5,54.6,0.0,0.0,4.5,21.8,53.6
GH-1615,20.2,872.2,28.6,46.6,0.0,53.0,21.5,21.1,50.8
GH-1616,13.1,84.8,23.2,51.8,0.0,25.3,15.3,21.2,54.6
GH-1617,16.7,574.9,25.5,49.2,0.0,37.8,12.3,22.3,51.1
GH-1618,14.0,3.5,23.6,65.3,0.0,28.3,0.0,22.7,61.8
GH-1619,12.7,8.1,23.7,55.4,0.0,5.1,0.0,22.4,53.6
GH-1620,12.4,206.4,23.8,56.2,0.0,10.4,0.0,21.9,56.3
GH-1621,11.4,13.4,24.0,68.7,0.0,41.0,0.0,22.5,63.6
GH-1622,13.3,95.8,22.1,53.4,0.0,2.8,10.4,21.4,53.4
GH-1623,23.0,771.2,31.4,44.2,0.0,84.0,33.2,19.8,43.8
GH-1624,18.0,495.8,24.3,55.7,0.0,0.0,2.5,24.4,57.1
GH-1625,17.1,734.0,30.7,48.9,0.0,95.2,11.2,17.0,48.3
GH-1626,14.8,110.0,27.0,55.6,0.0,45.1,2.5,25.2,52.9
GH-1627,11.2,0.0,19.1,56.6,39.9,0.0,4.1,20.0,62.7
GH-1628,22.7,646.0,27.5,46.0,0.0,43.1,31.3,22.2,51.4
GH-1629,10.6,22.8,21.9,66.9,0.0,3.3,0.0,21.0,62.1
GH-1630,13.3,0.0,21.8,66.3,4.0,2.0,0.0,21.2,63.7
GH-1631,16.3,76.6,25.6,53.3,0.0,34.1,5.2,23.8,54.6
GH-1632,12.6,0.0,20.1,60.6,15.5,0.0,0.0,20.1,60.0
GH-1633,19.5,383.6,23.4,49.2,0.0,20.1,34.6,21.3,57.0
GH-1634,23.6,690.5,27.6,35.2,0.0,51.2,65.6,22.2,46.7
GH-1635,19.5,544.6,28.1,46.5,0.0,55.3,27.6,22.4,48.1
GH-1636,21.8,808.9,31.6,37.0,0.0,74.5,62.5,20.1,46.8
GH-1637,12.2,4.6,21.5,57.6,6.3,0.0,0.0,20.5,63.0
GH-1638,13.9,210.5,23.8,56.8,0.0,25.2,3.5,21.2,57.4
GH-1639,22.5,788.0,30.0,41.1,0.0,62.4,40.2,22.0,43.6
GH-1640,12.6,89.9,23.5,55.7,0.0,14.3,22.0,22.8,59.2
GH-1641,13.0,0.0,17.1,61.3,94.6,0.0,0.0,19.9,60.2
GH-1642,17.9,435.9,26.4,47.7,0.0,13.5,14.7,26.0,52.6
GH-1643,9.5,0.0,20.5,61.8,16.6,0.0,0.0,20.5,59.2
GH-1644,13.8,321.0,25.6,53.3,0.0,17.6,0.0,23.5,55.9
GH-1645,12.7,0.0,23.9,59.6,0.0,18.8,0.0,22.6,61.3
GH-1646,11.1,0.0,21.6,63.7,0.0,0.0,0.0,20.3,62.9
GH-1647,17.5,0.0,22.8,49.5,0.0,2.4,22.5,21.9,51.7
GH-1648,16.4,416.1,28.3,47.8,0.0,51.2,20.4,23.2,49.7
GH-1649,13.0,0.0,20.6,55.1,0.4,0.0,0.0,20.6,59.3
GH-1650,14.4,4.7,24.6,54.2,0.0,13.7,11.2,22.2,57.2
GH-1651,19.8,790.2,28.7,46.4,0.0,80.2,29.8,17.6,51.5
GH-1652,19.3,835.4,31.4,41.6,0.0,100.0,50.8,16.9,44.6
GH-1653,11.8,0.0,21.4,57.2,0.0,0.0,1.7,20.2,57.3
