sequence_id,split,step,temperature_c,door_open,vibration_g,risk_label,event_step
room_0046,test,1,4.025,0,0.209,1,7
room_0046,test,2,4.361,0,0.155,1,7
room_0046,test,3,4.035,0,0.139,1,7
room_0046,test,4,4.007,0,0.218,1,7
room_0046,test,5,4.89,0,0.161,1,7
room_0046,test,6,4.652,0,0.094,1,7
room_0046,test,7,9.119,1,0.949,1,7
room_0046,test,8,3.639,0,0.174,1,7
room_0046,test,9,4.61,0,0.236,1,7
room_0047,train,0,5.172,0,0.204,1,10
room_0047,train,1,4.737,0,0.207,1,10
room_0047,train,2,4.201,0,0.196,1,10
room_0047,train,3,4.239,0,0.206,1,10
room_0047,train,4,3.986,0,0.247,1,10
room_0047,train,5,4.423,0,0.119,1,10
room_0047,train,6,3.424,0,0.277,1,10
room_0047,train,7,3.786,0,0.244,1,10
room_0047,train,8,4.148,0,0.217,1,10
room_0047,train,9,3.309,0,0.208,1,10
room_0047,train,10,9.711,1,0.885,1,10
room_0047,train,11,4.111,0,0.191,1,10
room_0047,train,12,4.132,1,0.173,1,10
room_0047,train,13,4.796,0,0.231,1,10
room_0047,train,14,4.183,0,0.254,1,10
room_0047,train,15,4.05,0,0.151,1,10
room_0048,test,0,3.313,1,0.261,1,14
room_0048,test,1,4.24,0,0.206,1,14
room_0048,test,2,4.644,0,0.265,1,14
room_0048,test,3,3.486,0,0.235,1,14
room_0048,test,4,4.268,0,0.189,1,14
room_0048,test,5,3.841,0,0.188,1,14
room_0048,test,6,4.91,0,0.224,1,14
room_0048,test,7,3.536,0,0.22,1,14
room_0048,test,8,4.551,0,0.104,1,14
room_0048,test,9,3.509,0,0.207,1,14
room_0048,test,10,4.025,0,0.148,1,14
room_0048,test,11,4.093,0,0.059,1,14
room_0048,test,12,3.307,0,0.238,1,14
room_0048,test,13,4.363,0,0.165,1,14
room_0048,test,14,9.734,1,0.813,1,14
room_0048,test,15,3.787,1,0.225,1,14
room_0048,test,16,4.056,0,0.188,1,14
room_0048,test,17,4.065,0,0.134,1,14
room_0049,train,0,3.279,0,0.149,0,-1
room_0049,train,1,3.158,0,0.128,0,-1
room_0049,train,2,3.35,0,0.222,0,-1
room_0049,train,3,4.028,0,0.155,0,-1
room_0049,train,4,4.101,0,0.239,0,-1
room_0049,train,5,3.856,1,0.775,0,-1
room_0049,train,6,3.861,0,0.205,0,-1
room_0049,train,7,3.763,0,0.194,0,-1
room_0049,train,8,4.163,0,0.169,0,-1
room_0049,train,9,4.227,0,0.229,0,-1
room_0049,train,10,4.259,0,0.199,0,-1
room_0049,train,11,4.295,1,0.129,0,-1
room_0049,train,12,4.788,0,0.181,0,-1
room_0049,train,13,4.375,1,0.211,0,-1
room_0049,train,14,4.43,0,0.145,0,-1
room_0049,train,15,3.448,0,0.186,0,-1
room_0049,train,16,3.67,0,0.234,0,-1
room_0050,train,0,4.306,1,0.18,0,-1
room_0050,train,1,3.193,0,0.286,0,-1
room_0050,train,2,4.273,0,0.24,0,-1
room_0050,train,3,4.545,0,0.205,0,-1
room_0050,train,4,3.941,0,0.22,0,-1
room_0050,train,5,4.102,0,0.155,0,-1
room_0050,train,6,4.801,0,0.195,0,-1
room_0050,train,7,4.185,1,0.188,0,-1
room_0050,train,8,4.016,0,0.275,0,-1
room_0050,train,9,4.394,0,0.135,0,-1
room_0051,train,0,4.501,0,0.204,1,4
room_0051,train,1,3.746,0,0.168,1,4
room_0051,train,2,4.292,0,0.129,1,4
room_0051,train,3,4.068,0,0.168,1,4
room_0051,train,4,10.208,1,0.745,1,4
room_0051,train,5,4.256,0,0.209,1,4
room_0051,train,6,3.727,0,0.21,1,4
room_0051,train,7,4.048,0,0.23,1,4
room_0051,train,8,3.999,0,0.263,1,4
room_0051,train,9,4.295,0,0.203,1,4
room_0051,train,10,4.083,0,0.192,1,4
room_0051,train,11,3.321,0,0.245,1,4
room_0051,train,12,3.611,0,0.199,1,4
room_0052,train,0,4.368,0,0.203,1,10
room_0052,train,1,4.468,0,0.154,1,10
room_0052,train,2,3.57,0,0.213,1,10
room_0052,train,3,4.836,1,0.178,1,10
room_0052,train,4,4.093,0,0.158,1,10
room_0052,train,5,3.98,1,0.092,1,10
room_0052,train,6,3.554,0,0.184,1,10
room_0052,train,7,4.346,0,0.159,1,10
room_0052,train,8,3.887,1,0.196,1,10
room_0052,train,9,4.332,0,0.162,1,10
room_0052,train,10,10.567,1,0.809,1,10
room_0052,train,11,3.648,0,0.187,1,10
room_0052,train,12,4.511,0,0.163,1,10
room_0052,train,13,3.697,0,0.277,1,10
room_0053,train,0,3.947,0,0.178,1,1
room_0053,train,1,10.162,1,0.798,1,1
room_0053,train,2,3.722,1,0.136,1,1
room_0053,train,3,3.701,0,0.179,1,1
room_0053,train,4,3.898,0,0.195,1,1
room_0053,train,5,4.681,0,0.149,1,1
room_0053,train,6,2.987,0,0.157,1,1
room_0053,train,7,3.889,0,0.204,1,1
room_0053,train,8,3.709,0,0.174,1,1
room_0053,train,9,3.575,0,0.199,1,1
room_0053,train,10,3.75,0,0.121,1,1
room_0054,train,0,3.216,0,0.151,1,13
room_0054,train,1,4.725,0,0.202,1,13
room_0054,train,2,3.864,0,0.181,1,13
room_0054,train,3,3.74,0,0.135,1,13
room_0054,train,4,3.982,0,0.188,1,13
room_0054,train,5,4.154,1,0.127,1,13
room_0054,train,6,4.705,1,0.145,1,13
room_0054,train,7,3.82,0,0.161,1,13
room_0054,train,8,4.586,0,0.207,1,13
room_0054,train,9,4.291,0,0.148,1,13
room_0054,train,10,4.465,0,0.163,1,13
room_0054,train,11,3.72,0,0.226,1,13
room_0054,train,12,4.223,0,0.15,1,13
room_0054,train,13,9.132,1,0.734,1,13
room_0054,train,14,3.76,0,0.159,1,13
room_0054,train,15,3.665,0,0.288,1,13
room_0054,train,16,3.948,0,0.234,1,13
room_0055,train,0,3.389,0,0.186,0,-1
room_0055,train,1,4.31,0,0.3,0,-1
room_0055,train,2,3.836,0,0.22,0,-1
room_0055,train,3,3.963,0,0.211,0,-1
room_0055,train,4,4.265,0,0.204,0,-1
room_0055,train,5,4.26,0,0.166,0,-1
room_0055,train,6,3.697,0,0.243,0,-1
room_0055,train,7,4.114,0,0.22,0,-1
room_0055,train,8,4.331,1,0.933,0,-1
room_0055,train,9,3.923,0,0.106,0,-1
room_0055,train,10,3.852,0,0.213,0,-1
room_0055,train,11,3.97,0,0.215,0,-1
room_0055,train,12,4.166,0,0.156,0,-1
room_0055,train,13,4.088,0,0.233,0,-1
room_0055,train,14,4.507,0,0.186,0,-1
room_0055,train,15,4.452,0,0.239,0,-1
room_0055,train,16,4.116,1,0.156,0,-1
room_0055,train,17,3.41,0,0.177,0,-1
room_0056,test,0,3.619,0,0.232,0,-1
room_0056,test,1,5.032,1,0.153,0,-1
room_0056,test,2,3.579,0,0.219,0,-1
room_0056,test,3,4.162,0,0.265,0,-1
room_0056,test,4,3.793,0,0.175,0,-1
room_0056,test,5,4.241,0,0.227,0,-1
room_0056,test,6,3.573,0,0.248,0,-1
room_0056,test,7,4.29,0,0.19,0,-1
room_0056,test,8,3.811,0,0.173,0,-1
room_0057,train,0,3.793,0,0.229,0,-1
room_0057,train,1,3.288,0,0.215,0,-1
room_0057,train,2,10.991,0,0.249,0,-1
room_0057,train,3,4.17,0,0.189,0,-1
room_0057,train,4,4.209,0,0.175,0,-1
room_0057,train,5,3.799,0,0.208,0,-1
room_0057,train,6,4.336,0,0.155,0,-1
room_0057,train,7,4.407,0,0.158,0,-1
room_0057,train,8,4.355,1,0.227,0,-1
room_0057,train,9,4.058,0,0.265,0,-1
room_0057,train,10,4.149,0,0.224,0,-1
room_0058,train,0,4.683,0,0.195,0,-1
room_0058,train,1,4.925,0,0.207,0,-1
room_0058,train,2,3.389,0,0.148,0,-1
room_0058,train,3,4.686,1,0.217,0,-1
room_0058,train,4,4.009,1,0.158,0,-1
room_0058,train,5,4.1,0,0.162,0,-1
room_0058,train,6,3.731,0,0.254,0,-1
room_0058,train,7,5.073,0,0.236,0,-1
room_0058,train,8,3.978,1,0.838,0,-1
room_0058,train,9,3.867,0,0.228,0,-1
room_0058,train,10,4.261,0,0.299,0,-1
room_0058,train,11,4.659,1,0.244,0,-1
room_0059,train,0,4.552,0,0.149,0,-1
room_0059,train,1,4.48,0,0.14,0,-1
room_0059,train,2,4.052,0,0.19,0,-1
room_0059,train,3,3.658,0,0.223,0,-1
room_0059,train,4,3.998,0,0.104,0,-1
room_0059,train,5,3.426,0,0.235,0,-1
room_0059,train,6,4.682,0,0.18,0,-1
room_0059,train,7,4.076,0,0.172,0,-1
room_0059,train,8,3.975,0,0.208,0,-1
room_0060,train,0,4.205,0,0.179,0,-1
room_0060,train,1,3.269,0,0.228,0,-1
room_0060,train,2,5.325,0,0.231,0,-1
room_0060,train,3,4.291,0,0.164,0,-1
room_0060,train,4,4.565,0,0.227,0,-1
room_0060,train,5,3.929,0,0.052,0,-1
room_0060,train,6,3.231,0,0.246,0,-1
room_0060,train,7,4.278,0,0.106,0,-1
room_0060,train,8,9.239,0,0.27,0,-1
room_0060,train,9,3.434,0,0.295,0,-1
room_0061,train,0,3.976,0,0.251,1,3
room_0061,train,1,3.514,0,0.258,1,3
room_0061,train,2,3.222,0,0.184,1,3
room_0061,train,3,10.818,1,0.882,1,3
room_0061,train,4,3.84,0,0.175,1,3
room_0061,train,5,4.743,0,0.102,1,3
room_0061,train,6,3.727,0,0.173,1,3
room_0061,train,7,4.407,0,0.195,1,3
room_0061,train,8,4.713,0,0.123,1,3
room_0061,train,9,4.053,0,0.238,1,3
room_0061,train,10,3.888,0,0.12,1,3
room_0061,train,11,3.657,0,0.265,1,3
room_0061,train,12,4.718,0,0.175,1,3
room_0061,train,13,3.958,0,0.171,1,3
room_0062,train,0,4.183,0,0.178,1,2
room_0062,train,1,4.311,0,0.241,1,2
room_0062,train,2,10.474,1,0.898,1,2
room_0062,train,3,4.174,0,0.253,1,2
room_0062,train,4,4.108,0,0.148,1,2
room_0062,train,5,3.288,0,0.171,1,2
room_0062,train,6,4.6,0,0.132,1,2
room_0062,train,7,4.841,0,0.178,1,2
room_0062,train,8,4.0,0,0.268,1,2
room_0062,train,9,3.754,0,0.211,1,2
room_0063,train,0,4.258,1,0.173,1,6
room_0063,train,1,2.954,0,0.171,1,6
room_0063,train,2,3.803,0,0.261,1,6
room_0063,train,3,3.532,0,0.179,1,6
room_0063,train,4,4.461,0,0.298,1,6
room_0063,train,5,4.441,0,0.19,1,6
room_0063,train,6,10.445,1,0.922,1,6
room_0063,train,7,4.219,0,0.178,1,6
room_0063,train,8,3.634,0,0.124,1,6
room_0063,train,9,4.435,0,0.275,1,6
room_0063,train,10,3.88,0,0.184,1,6
room_0063,train,11,4.235,0,0.199,1,6
room_0064,train,0,3.98,0,0.21,1,9
room_0064,train,1,5.274,0,0.18,1,9
room_0064,train,2,3.944,0,0.184,1,9
room_0064,train,3,3.992,0,0.208,1,9
room_0064,train,4,3.474,0,0.167,1,9
room_0064,train,5,4.21,0,0.169,1,9
room_0064,train,6,3.321,0,0.32,1,9
room_0064,train,7,4.834,0,0.221,1,9
room_0064,train,8,4.053,0,0.297,1,9
room_0064,train,9,9.073,1,0.797,1,9
room_0064,train,10,3.589,0,0.132,1,9
room_0064,train,11,3.738,0,0.257,1,9
room_0065,train,0,4.769,0,0.186,1,7
room_0065,train,1,3.537,0,0.281,1,7
room_0065,train,2,3.453,0,0.181,1,7
room_0065,train,3,3.486,1,0.14,1,7
room_0065,train,4,4.038,0,0.153,1,7
room_0065,train,5,3.711,1,0.218,1,7
room_0065,train,6,4.043,0,0.223,1,7
room_0065,train,7,10.195,1,0.736,1,7
room_0065,train,8,4.343,0,0.236,1,7
room_0065,train,9,4.007,0,0.158,1,7
room_0065,train,10,4.073,0,0.2,1,7
room_0065,train,11,3.94,0,0.161,1,7
room_0065,train,12,4.176,0,0.187,1,7
room_0066,train,0,4.766,0,0.226,1,5
room_0066,train,1,3.946,0,0.23,1,5
room_0066,train,2,4.027,0,0.197,1,5
room_0066,train,3,3.257,0,0.218,1,5
room_0066,train,4,4.824,0,0.214,1,5
room_0066,train,5,9.927,1,0.918,1,5
room_0066,train,6,4.43,0,0.176,1,5
room_0066,train,7,3.316,0,0.24,1,5
room_0066,train,8,4.296,0,0.246,1,5
room_0067,train,0,3.615,0,0.158,0,-1
room_0067,train,1,3.448,1,0.134,0,-1
room_0067,train,2,4.012,0,0.212,0,-1
room_0067,train,3,4.145,0,0.148,0,-1
room_0067,train,4,3.465,0,0.176,0,-1
room_0067,train,5,4.387,0,0.283,0,-1
room_0067,train,6,4.325,1,0.743,0,-1
room_0067,train,7,3.96,0,0.205,0,-1
room_0067,train,8,3.532,0,0.203,0,-1
room_0067,train,9,4.032,0,0.283,0,-1
room_0067,train,10,4.115,0,0.206,0,-1
room_0067,train,11,4.807,0,0.149,0,-1
room_0067,train,12,4.42,0,0.21,0,-1
room_0067,train,13,4.106,0,0.198,0,-1
room_0067,train,14,3.998,0,0.19,0,-1
room_0067,train,15,4.106,0,0.218,0,-1
room_0067,train,16,3.641,0,0.208,0,-1
room_0068,train,0,4.307,0,0.18,1,7
room_0068,train,1,4.742,0,0.203,1,7
room_0068,train,2,3.111,0,0.158,1,7
room_0068,train,3,3.861,0,0.205,1,7
room_0068,train,4,4.319,0,0.224,1,7
room_0068,train,5,3.151,0,0.234,1,7
room_0068,train,6,3.751,0,0.229,1,7
room_0068,train,7,9.668,1,0.904,1,7
room_0068,train,8,3.681,1,0.138,1,7
room_0068,train,9,4.977,1,0.145,1,7
room_0068,train,10,3.918,0,0.18,1,7
room_0068,train,11,4.438,1,0.28,1,7
room_0068,train,12,3.562,0,0.15,1,7
room_0069,train,0,3.845,0,0.283,1,2
room_0069,train,1,4.085,0,0.266,1,2
room_0069,train,2,10.416,1,0.903,1,2
room_0069,train,3,3.741,0,0.201,1,2
room_0069,train,4,4.397,0,0.205,1,2
room_0069,train,5,4.022,0,0.228,1,2
room_0069,train,6,4.783,0,0.213,1,2
room_0069,train,7,4.056,0,0.338,1,2
room_0069,train,8,4.423,0,0.159,1,2
room_0069,train,9,4.097,0,0.212,1,2
room_0069,train,10,3.152,0,0.096,1,2
room_0070,train,0,4.064,0,0.239,1,9
room_0070,train,1,3.753,0,0.124,1,9
room_0070,train,2,4.556,0,0.156,1,9
room_0070,train,3,4.063,1,0.208,1,9
room_0070,train,4,3.591,1,0.251,1,9
room_0070,train,5,3.955,0,0.203,1,9
room_0070,train,6,4.197,0,0.204,1,9
room_0070,train,7,4.599,0,0.131,1,9
room_0070,train,8,3.847,0,0.24,1,9
room_0070,train,9,9.849,1,0.783,1,9
room_0070,train,10,4.46,0,0.155,1,9
room_0070,train,11,3.397,0,0.158,1,9
room_0070,train,12,3.454,1,0.272,1,9
room_0070,train,13,4.116,0,0.16,1,9
room_0070,train,14,4.064,0,0.161,1,9
room_0070,train,15,4.074,1,0.217,1,9
room_0071,test,0,4.065,0,0.218,1,2
room_0071,test,1,4.226,0,0.195,1,2
room_0071,test,2,9.933,1,0.735,1,2
room_0071,test,3,3.988,0,0.148,1,2
room_0071,test,4,3.772,0,0.23,1,2
room_0071,test,5,4.15,0,0.317,1,2
room_0071,test,6,4.092,0,0.151,1,2
room_0071,test,7,3.424,0,0.231,1,2
room_0071,test,8,4.455,1,0.184,1,2
room_0072,test,0,3.802,0,0.238,1,13
room_0072,test,1,3.586,0,0.21,1,13
room_0072,test,2,4.286,0,0.215,1,13
room_0072,test,3,4.034,1,0.123,1,13
room_0072,test,4,3.116,0,0.16,1,13
room_0072,test,5,3.838,0,0.182,1,13
room_0072,test,6,3.69,0,0.157,1,13
room_0072,test,7,3.591,0,0.238,1,13
room_0072,test,8,4.53,0,0.175,1,13
room_0072,test,9,3.844,0,0.196,1,13
room_0072,test,10,3.765,0,0.145,1,13
room_0072,test,11,3.637,0,0.216,1,13
room_0072,test,12,4.145,0,0.197,1,13
room_0072,test,13,9.363,1,0.76,1,13
room_0072,test,14,4.377,0,0.215,1,13
room_0072,test,15,3.886,0,0.217,1,13
room_0072,test,16,4.021,0,0.245,1,13
room_0072,test,17,3.504,0,0.178,1,13
room_0073,train,0,3.963,0,0.212,0,-1
room_0073,train,1,3.024,0,0.225,0,-1
room_0073,train,2,3.942,0,0.295,0,-1
room_0073,train,3,3.818,1,0.926,0,-1
room_0073,train,4,3.657,0,0.248,0,-1
room_0073,train,5,4.236,0,0.247,0,-1
room_0073,train,6,3.734,0,0.216,0,-1
room_0073,train,7,3.936,0,0.204,0,-1
room_0074,test,0,4.925,0,0.099,1,3
room_0074,test,1,3.616,0,0.237,1,3
room_0074,test,2,4.598,0,0.183,1,3
room_0074,test,3,10.822,1,0.873,1,3
room_0074,test,4,3.543,0,0.191,1,3
room_0074,test,5,4.874,0,0.166,1,3
room_0074,test,6,4.358,0,0.232,1,3
room_0074,test,7,4.04,0,0.206,1,3
room_0075,train,0,4.002,0,0.303,0,-1
room_0075,train,1,4.146,0,0.188,0,-1
room_0075,train,2,4.154,1,0.244,0,-1
room_0075,train,3,10.068,0,0.213,0,-1
room_0075,train,4,4.122,0,0.18,0,-1
room_0075,train,5,3.306,0,0.159,0,-1
room_0075,train,6,3.469,0,0.154,0,-1
room_0075,train,7,3.886,0,0.292,0,-1
room_0076,train,0,4.613,0,0.192,1,8
room_0076,train,1,4.09,0,0.185,1,8
room_0076,train,2,3.632,0,0.211,1,8
room_0076,train,3,3.907,0,0.178,1,8
room_0076,train,4,4.992,0,0.091,1,8
room_0076,train,5,3.59,0,0.208,1,8
room_0076,train,6,3.595,0,0.195,1,8
room_0076,train,7,4.613,0,0.203,1,8
room_0076,train,8,9.044,1,0.814,1,8
room_0076,train,9,4.588,0,0.187,1,8
room_0076,train,10,4.443,0,0.17,1,8
room_0076,train,11,4.744,0,0.238,1,8
room_0076,train,12,3.592,0,0.195,1,8
room_0077,train,0,3.553,0,0.208,1,11
room_0077,train,1,4.259,0,0.174,1,11
room_0077,train,2,3.684,0,0.162,1,11
room_0077,train,3,4.428,0,0.219,1,11
room_0077,train,4,4.059,0,0.256,1,11
room_0077,train,5,3.79,0,0.249,1,11
room_0077,train,6,3.998,0,0.19,1,11
room_0077,train,7,4.136,0,0.291,1,11
room_0077,train,8,3.987,0,0.158,1,11
room_0077,train,9,4.192,0,0.134,1,11
room_0077,train,10,3.083,0,0.193,1,11
room_0077,train,11,10.361,1,0.775,1,11
room_0077,train,12,4.043,0,0.187,1,11
room_0077,train,13,4.12,0,0.2,1,11
room_0077,train,14,4.042,0,0.183,1,11
room_0077,train,15,3.771,0,0.197,1,11
room_0078,train,0,3.209,0,0.267,0,-1
room_0078,train,1,3.096,1,0.13,0,-1
room_0078,train,2,4.085,0,0.208,0,-1
room_0078,train,3,3.875,0,0.226,0,-1
room_0078,train,4,4.256,0,0.231,0,-1
room_0078,train,5,10.654,0,0.2,0,-1
room_0078,train,6,4.278,0,0.227,0,-1
room_0078,train,7,4.278,0,0.188,0,-1
room_0078,train,8,4.465,0,0.201,0,-1
room_0078,train,9,4.594,0,0.202,0,-1
room_0078,train,10,3.419,0,0.194,0,-1
room_0079,train,0,3.436,0,0.192,1,9
room_0079,train,1,3.467,0,0.253,1,9
room_0079,train,2,4.634,1,0.251,1,9
room_0079,train,3,3.717,0,0.214,1,9
room_0079,train,4,4.304,0,0.187,1,9
room_0079,train,5,4.344,0,0.174,1,9
room_0079,train,6,4.386,1,0.234,1,9
room_0079,train,7,4.49,0,0.053,1,9
room_0079,train,8,4.514,0,0.22,1,9
room_0079,train,9,9.586,1,0.829,1,9
room_0079,train,10,3.169,0,0.233,1,9
room_0079,train,11,4.652,0,0.186,1,9
room_0079,train,12,4.417,0,0.219,1,9
room_0079,train,13,3.926,0,0.206,1,9
room_0079,train,14,3.775,0,0.212,1,9
room_0079,train,15,4.771,0,0.3,1,9
room_0080,train,0,3.655,0,0.22,0,-1
room_0080,train,1,3.181,0,0.204,0,-1
room_0080,train,2,4.153,0,0.222,0,-1
room_0080,train,3,3.492,0,0.2,0,-1
room_0080,train,4,3.633,0,0.243,0,-1
room_0080,train,5,3.526,0,0.168,0,-1
room_0080,train,6,4.632,0,0.185,0,-1
room_0080,train,7,4.2,0,0.264,0,-1
room_0080,train,8,3.85,0,0.246,0,-1
room_0081,train,0,4.127,0,0.08,0,-1
room_0081,train,1,4.622,0,0.135,0,-1
room_0081,train,2,10.459,0,0.21,0,-1
room_0081,train,3,4.039,0,0.156,0,-1
room_0081,train,4,4.279,0,0.254,0,-1
room_0081,train,5,4.053,0,0.175,0,-1
room_0081,train,6,3.619,0,0.194,0,-1
room_0081,train,7,3.957,0,0.18,0,-1
room_0081,train,8,4.323,0,0.257,0,-1
room_0081,train,9,3.911,0,0.11,0,-1
room_0081,train,10,4.482,0,0.159,0,-1
room_0081,train,11,3.998,0,0.193,0,-1
room_0081,train,12,4.882,0,0.234,0,-1
room_0082,train,0,4.181,0,0.17,0,-1
room_0082,train,1,3.313,0,0.252,0,-1
room_0082,train,2,4.48,0,0.199,0,-1
room_0082,train,3,3.385,0,0.162,0,-1
room_0082,train,4,4.981,0,0.23,0,-1
room_0082,train,5,3.821,0,0.193,0,-1
room_0082,train,6,3.964,0,0.183,0,-1
room_0082,train,7,3.63,0,0.219,0,-1
room_0082,train,8,4.412,1,0.743,0,-1
room_0082,train,9,4.251,0,0.185,0,-1
room_0082,train,10,3.831,0,0.266,0,-1
room_0082,train,11,4.623,0,0.152,0,-1
room_0082,train,12,4.265,0,0.143,0,-1
room_0082,train,13,3.773,0,0.189,0,-1
room_0083,train,0,4.54,0,0.197,1,7
room_0083,train,1,5.04,0,0.192,1,7
room_0083,train,2,3.687,1,0.189,1,7
room_0083,train,3,3.968,0,0.248,1,7
room_0083,train,4,3.297,0,0.14,1,7
room_0083,train,5,4.206,0,0.21,1,7
room_0083,train,6,4.02,0,0.251,1,7
room_0083,train,7,10.673,1,0.747,1,7
room_0083,train,8,4.226,0,0.281,1,7
room_0083,train,9,4.449,0,0.203,1,7
room_0083,train,10,3.585,0,0.198,1,7
room_0083,train,11,3.927,0,0.277,1,7
room_0083,train,12,4.359,0,0.179,1,7
room_0083,train,13,4.016,0,0.209,1,7
room_0083,train,14,3.637,0,0.196,1,7
room_0083,train,15,4.133,0,0.207,1,7
room_0083,train,16,4.048,0,0.192,1,7
room_0084,train,0,3.989,0,0.169,1,5
room_0084,train,1,4.93,0,0.12,1,5
room_0084,train,2,5.075,0,0.18,1,5
room_0084,train,3,3.298,0,0.215,1,5
room_0084,train,4,3.47,0,0.262,1,5
room_0084,train,5,10.382,1,0.934,1,5
room_0084,train,6,4.62,0,0.23,1,5
room_0084,train,7,3.784,0,0.181,1,5
room_0084,train,8,4.16,0,0.238,1,5
room_0084,train,9,4.28,0,0.241,1,5
room_0084,train,10,3.675,0,0.231,1,5
room_0084,train,11,4.362,0,0.362,1,5
room_0084,train,12,4.188,0,0.229,1,5
room_0084,train,13,3.638,0,0.143,1,5
room_0084,train,14,4.219,0,0.266,1,5
room_0085,train,0,4.274,0,0.216,0,-1
room_0085,train,1,3.723,0,0.212,0,-1
room_0085,train,2,3.366,0,0.194,0,-1
room_0085,train,3,4.08,0,0.229,0,-1
room_0085,train,4,3.667,0,0.123,0,-1
room_0085,train,5,3.549,0,0.216,0,-1
room_0085,train,6,4.347,1,0.811,0,-1
room_0085,train,7,4.38,1,0.214,0,-1
room_0085,train,8,4.201,0,0.253,0,-1
room_0085,train,9,3.61,0,0.156,0,-1
room_0085,train,10,4.54,0,0.233,0,-1
room_0085,train,11,3.465,0,0.206,0,-1
room_0085,train,12,4.872,0,0.251,0,-1
room_0085,train,13,3.635,0,0.185,0,-1
room_0085,train,14,3.852,0,0.27,0,-1
room_0085,train,15,3.807,0,0.177,0,-1
room_0086,train,0,3.945,0,0.218,0,-1
room_0086,train,1,3.937,0,0.27,0,-1
room_0086,train,2,4.52,0,0.2,0,-1
room_0086,train,3,4.236,0,0.203,0,-1
room_0086,train,4,4.512,0,0.122,0,-1
room_0086,train,5,3.379,0,0.2,0,-1
room_0086,train,6,4.814,0,0.128,0,-1
room_0086,train,7,4.062,0,0.213,0,-1
room_0086,train,8,4.493,0,0.207,0,-1
room_0086,train,9,4.42,0,0.21,0,-1
room_0086,train,10,3.852,0,0.152,0,-1
room_0086,train,11,3.938,0,0.142,0,-1
room_0086,train,12,4.462,0,0.181,0,-1
room_0086,train,13,4.564,0,0.207,0,-1
room_0087,train,0,3.636,0,0.306,0,-1
room_0087,train,1,3.469,0,0.22,0,-1
room_0087,train,2,3.95,0,0.174,0,-1
room_0087,train,3,3.538,0,0.134,0,-1
room_0087,train,4,10.455,0,0.202,0,-1
room_0087,train,5,4.09,0,0.245,0,-1
room_0087,train,6,3.743,0,0.178,0,-1
room_0087,train,7,3.859,0,0.196,0,-1
room_0087,train,8,4.367,0,0.245,0,-1
room_0087,train,9,4.765,0,0.198,0,-1
room_0087,train,10,4.24,0,0.192,0,-1
room_0087,train,11,4.102,0,0.182,0,-1
room_0088,train,0,3.947,0,0.161,0,-1
room_0088,train,1,3.545,0,0.244,0,-1
room_0088,train,2,4.039,1,0.912,0,-1
room_0088,train,3,4.072,0,0.288,0,-1
room_0088,train,4,4.552,0,0.282,0,-1
room_0088,train,5,3.542,0,0.168,0,-1
room_0088,train,6,3.843,0,0.192,0,-1
room_0088,train,7,4.134,1,0.213,0,-1
room_0088,train,8,4.119,0,0.145,0,-1
room_0089,train,0,3.827,0,0.205,1,1
room_0089,train,1,9.429,1,0.757,1,1
room_0089,train,2,3.858,0,0.171,1,1
room_0089,train,3,4.256,0,0.117,1,1
room_0089,train,4,4.058,0,0.243,1,1
room_0089,train,5,3.81,0,0.242,1,1
room_0089,train,6,3.996,0,0.209,1,1
room_0089,train,7,4.285,0,0.205,1,1
room_0089,train,8,3.414,0,0.151,1,1
room_0089,train,9,4.198,0,0.152,1,1
room_0089,train,10,3.735,0,0.168,1,1
room_0089,train,11,3.275,0,0.192,1,1
room_0089,train,12,3.272,0,0.173,1,1
room_0089,train,13,3.798,0,0.22,1,1
room_0089,train,14,3.792,0,0.186,1,1
room_0089,train,15,3.766,0,0.164,1,1
room_0089,train,16,3.452,0,0.229,1,1
room_0089,train,17,3.571,0,0.218,1,1
room_0090,test,0,3.787,0,0.225,1,1
room_0090,test,1,10.032,1,0.731,1,1
room_0090,test,2,4.445,0,0.3,1,1
room_0090,test,3,3.323,0,0.255,1,1
room_0090,test,4,4.502,0,0.183,1,1
room_0090,test,5,3.347,0,0.238,1,1
room_0090,test,6,4.29,0,0.212,1,1
room_0090,test,7,3.943,0,0.112,1,1
room_0090,test,8,3.651,0,0.13,1,1
room_0091,train,0,4.165,0,0.135,1,1
room_0091,train,1,10.684,1,0.857,1,1
room_0091,train,2,3.658,0,0.221,1,1
room_0091,train,3,4.709,0,0.201,1,1
room_0091,train,4,3.783,0,0.175,1,1
room_0091,train,5,3.562,0,0.187,1,1
room_0091,train,6,3.66,0,0.212,1,1
room_0091,train,7,4.277,0,0.293,1,1
room_0092,train,0,4.529,0,0.194,0,-1
room_0092,train,1,3.919,0,0.264,0,-1
room_0092,train,2,3.909,0,0.208,0,-1
room_0092,train,3,4.151,0,0.179,0,-1
room_0092,train,4,4.148,0,0.214,0,-1
room_0092,train,5,4.202,0,0.111,0,-1
room_0092,train,6,4.557,0,0.261,0,-1
room_0092,train,7,4.275,0,0.238,0,-1
room_0092,train,8,4.512,0,0.231,0,-1
room_0092,train,9,3.514,0,0.195,0,-1
room_0092,train,10,4.168,0,0.18,0,-1
room_0092,train,11,4.427,0,0.165,0,-1
room_0092,train,12,3.896,0,0.148,0,-1
room_0092,train,13,4.148,0,0.285,0,-1
