order_item_id,order_id,product_id,quantity,unit_price_at_sale
OI00775,O05434,P049,4,34.75
OI00776,O05434,P047,2,116.76
OI00777,O05434,P010,2,383.82
OI00778,O02386,P024,4,29.52
OI00779,O02386,P004,3,27.73
OI00780,O02386,P022,3,358.81
OI00781,O02386,P021,2,443.61
OI00782,O05192,P046,3,23.84
OI00783,O05688,P011,5,54.4
OI00784,O05688,P024,5,29.52
OI00785,O05688,P028,1,185.4
OI00786,O05904,P039,5,409.81
OI00787,O05904,P045,5,296.59
OI00788,O01122,P048,4,146.16
OI00789,O01122,P014,2,11.23
OI00790,O01122,P040,1,296.82
OI00791,O01622,P053,1,123.07
OI00792,O01622,P035,2,67.39
OI00793,O01622,P048,5,146.16
OI00794,O02262,P052,3,155.23
OI00795,O04233,P004,4,27.73
OI00796,O04233,P006,4,380.87
OI00797,O04233,P029,4,384.93
OI00798,O00775,P029,3,384.93
OI00799,O00775,P032,1,364.88
OI00800,O00775,P013,1,417.94
OI00801,O01126,P044,2,356.11
OI00802,O01126,P059,1,10.1
OI00803,O01954,P009,1,384.59
OI00804,O01954,P001,5,378.87
OI00805,O01954,P036,1,15.81
OI00806,O01954,P051,3,389.34
OI00807,O01999,P038,4,133.77
OI00808,O04649,P041,4,76.71
OI00809,O04649,P023,1,416.72
OI00810,O04649,P002,3,181.52
OI00811,O04649,P049,5,34.75
OI00812,O05462,P058,4,114.8
OI00813,O05462,P050,1,182.2
OI00814,O05462,P016,3,407.27
OI00815,O00550,P046,5,23.84
OI00816,O00550,P011,5,54.4
OI00817,O01536,P046,2,23.84
OI00818,O01536,P024,2,29.52
OI00819,O01536,P030,3,268.92
OI00820,O02000,P044,5,356.11
OI00821,O03221,P014,4,11.23
OI00822,O03221,P037,5,193.81
OI00823,O03221,P009,3,384.59
OI00824,O03267,P036,1,15.81
OI00825,O03267,P051,3,389.34
OI00826,O03267,P003,1,215.44
OI00827,O03267,P032,5,364.88
OI00828,O03341,P043,1,447.66
OI00829,O03341,P004,3,27.73
OI00830,O03341,P037,5,193.81
OI00831,O03473,P051,4,389.34
OI00832,O03473,P004,5,27.73
OI00833,O03494,P016,1,407.27
OI00834,O03494,P011,2,54.4
OI00835,O03545,P027,2,9.99
OI00836,O03545,P008,5,157.6
OI00837,O03545,P028,1,185.4
OI00838,O04195,P048,2,146.16
OI00839,O04839,P042,5,358.05
OI00840,O04839,P054,1,310.0
OI00841,O04839,P016,2,407.27
OI00842,O05613,P047,4,116.76
OI00843,O05697,P033,2,68.48
OI00844,O05697,P043,2,447.66
OI00845,O05697,P020,2,62.75
OI00846,O00041,P047,2,116.76
OI00847,O00371,P020,3,62.75
OI00848,O00577,P004,4,27.73
OI00849,O00577,P002,4,181.52
OI00850,O00577,P007,4,345.2
OI00851,O00683,P004,4,27.73
OI00852,O00683,P041,4,76.71
OI00853,O00683,P021,5,443.61
OI00854,O01373,P047,2,116.76
OI00855,O01373,P022,4,358.81
OI00856,O01566,P027,1,9.99
OI00857,O01566,P005,1,267.21
OI00858,O03144,P015,2,441.96
OI00859,O03144,P053,5,123.07
OI00860,O03534,P021,5,443.61
OI00861,O03761,P030,4,268.92
OI00862,O03761,P038,4,133.77
OI00863,O03761,P056,3,28.94
OI00864,O04133,P060,2,349.64
OI00865,O04524,P002,3,181.52
OI00866,O04524,P013,3,417.94
OI00867,O04524,P035,2,67.39
OI00868,O04524,P051,3,389.34
OI00869,O05018,P056,4,28.94
OI00870,O05018,P057,3,91.24
OI00871,O05058,P013,2,417.94
OI00872,O05058,P010,4,383.82
OI00873,O05202,P051,2,389.34
OI00874,O05202,P046,5,23.84
OI00875,O05202,P027,1,9.99
OI00876,O05656,P007,5,345.2
OI00877,O05656,P048,1,146.16
OI00878,O05656,P035,3,67.39
OI00879,O02236,P017,2,391.13
OI00880,O02236,P014,1,11.23
OI00881,O02681,P056,3,28.94
OI00882,O02681,P030,4,268.92
OI00883,O02681,P055,1,29.47
OI00884,O02971,P054,5,310.0
OI00885,O02971,P048,4,146.16
OI00886,O02996,P048,2,146.16
OI00887,O02996,P035,2,67.39
OI00888,O02996,P014,1,11.23
OI00889,O02996,P053,1,123.07
OI00890,O03966,P051,1,389.34
OI00891,O03966,P019,1,135.4
OI00892,O03966,P029,1,384.93
OI00893,O04289,P057,1,91.24
OI00894,O05393,P043,2,447.66
OI00895,O05393,P017,3,391.13
OI00896,O05393,P007,5,345.2
OI00897,O05393,P050,5,182.2
OI00898,O05614,P011,2,54.4
OI00899,O05614,P037,1,193.81
OI00900,O00551,P022,5,358.81
OI00901,O00553,P060,1,349.64
OI00902,O00553,P040,1,296.82
OI00903,O00617,P013,5,417.94
OI00904,O00617,P039,2,409.81
OI00905,O00776,P002,4,181.52
OI00906,O00776,P006,3,380.87
OI00907,O00776,P046,4,23.84
OI00908,O00776,P034,5,271.08
OI00909,O01123,P029,4,384.93
OI00910,O01123,P023,1,416.72
OI00911,O01123,P008,5,157.6
OI00912,O01123,P045,2,296.59
OI00913,O01317,P033,5,68.48
OI00914,O01317,P034,2,271.08
OI00915,O02278,P009,4,384.59
OI00916,O02278,P057,1,91.24
OI00917,O02278,P007,2,345.2
OI00918,O02567,P059,1,10.1
OI00919,O04566,P033,1,68.48
OI00920,O04793,P037,1,193.81
OI00921,O05493,P015,4,441.96
OI00922,O05493,P001,3,378.87
OI00923,O00010,P055,1,29.47
OI00924,O00010,P018,2,252.47
OI00925,O00010,P040,1,296.82
OI00926,O00394,P008,2,157.6
OI00927,O00394,P057,5,91.24
OI00928,O00938,P055,1,29.47
OI00929,O00938,P041,5,76.71
OI00930,O00938,P004,3,27.73
OI00931,O02981,P036,3,15.81
OI00932,O02981,P018,2,252.47
OI00933,O04615,P039,5,409.81
OI00934,O04615,P015,1,441.96
OI00935,O04615,P056,4,28.94
OI00936,O04823,P044,2,356.11
OI00937,O01086,P054,3,310.0
OI00938,O01086,P034,5,271.08
OI00939,O01086,P037,5,193.81
OI00940,O01086,P004,1,27.73
OI00941,O01898,P027,1,9.99
OI00942,O01898,P045,5,296.59
OI00943,O02112,P034,2,271.08
OI00944,O02112,P002,3,181.52
OI00945,O02112,P027,3,9.99
OI00946,O03444,P007,2,345.2
OI00947,O03454,P016,3,407.27
OI00948,O03454,P022,4,358.81
OI00949,O03454,P060,1,349.64
OI00950,O04036,P010,4,383.82
OI00951,O04036,P023,5,416.72
OI00952,O04091,P053,1,123.07
OI00953,O04091,P047,4,116.76
OI00954,O04091,P007,3,345.2
OI00955,O04518,P025,4,349.98
OI00956,O04518,P033,4,68.48
OI00957,O04518,P036,3,15.81
OI00958,O04875,P044,5,356.11
OI00959,O05420,P058,3,114.8
OI00960,O05712,P042,5,358.05
OI00961,O05712,P046,4,23.84
OI00962,O05712,P019,5,135.4
OI00963,O05712,P031,5,90.92
OI00964,O00880,P020,3,62.75
OI00965,O00880,P030,4,268.92
OI00966,O00880,P011,2,54.4
OI00967,O01395,P053,2,123.07
OI00968,O02983,P002,2,181.52
OI00969,O02983,P056,3,28.94
OI00970,O02983,P037,3,193.81
OI00971,O03082,P020,2,62.75
OI00972,O03082,P024,1,29.52
OI00973,O03082,P011,5,54.4
OI00974,O04506,P009,5,384.59
OI00975,O04506,P051,3,389.34
OI00976,O04684,P045,3,296.59
OI00977,O05270,P059,3,10.1
OI00978,O05270,P005,4,267.21
OI00979,O05270,P016,3,407.27
OI00980,O05270,P015,4,441.96
OI00981,O05574,P010,3,383.82
OI00982,O00796,P032,1,364.88
OI00983,O00796,P020,5,62.75
OI00984,O00796,P018,4,252.47
OI00985,O01049,P052,2,155.23
OI00986,O01049,P054,1,310.0
OI00987,O02779,P009,5,384.59
OI00988,O02779,P033,1,68.48
OI00989,O02779,P046,3,23.84
OI00990,O02779,P057,3,91.24
OI00991,O02860,P050,3,182.2
OI00992,O03067,P012,2,86.46
OI00993,O03067,P050,1,182.2
OI00994,O03067,P021,5,443.61
OI00995,O03681,P016,2,407.27
OI00996,O03681,P013,4,417.94
OI00997,O03681,P018,3,252.47
OI00998,O00634,P022,3,358.81
OI00999,O00634,P031,5,90.92
OI01000,O00764,P031,2,90.92
OI01001,O01145,P004,4,27.73
OI01002,O01145,P018,4,252.47
OI01003,O02666,P052,3,155.23
OI01004,O02881,P010,5,383.82
OI01005,O02881,P029,5,384.93
OI01006,O02881,P037,1,193.81
OI01007,O03102,P031,3,90.92
OI01008,O03102,P049,5,34.75
OI01009,O03523,P010,4,383.82
OI01010,O03523,P024,4,29.52
OI01011,O03523,P003,4,215.44
OI01012,O04862,P033,3,68.48
OI01013,O04862,P012,5,86.46
OI01014,O04862,P019,4,135.4
OI01015,O04862,P049,1,34.75
OI01016,O04981,P037,5,193.81
OI01017,O04981,P011,2,54.4
OI01018,O04981,P035,3,67.39
OI01019,O05084,P025,3,349.98
OI01020,O05717,P030,2,268.92
OI01021,O05717,P022,3,358.81
OI01022,O05717,P047,4,116.76
OI01023,O05962,P047,2,116.76
OI01024,O05965,P044,3,356.11
OI01025,O00456,P044,1,356.11
OI01026,O00790,P018,3,252.47
OI01027,O00790,P010,5,383.82
OI01028,O00790,P053,1,123.07
OI01029,O00851,P007,3,345.2
OI01030,O01908,P033,5,68.48
OI01031,O01908,P005,4,267.21
OI01032,O03610,P056,3,28.94
OI01033,O03610,P026,4,29.64
OI01034,O03610,P030,4,268.92
OI01035,O04968,P026,5,29.64
OI01036,O04968,P032,5,364.88
OI01037,O04968,P056,5,28.94
OI01038,O05164,P053,5,123.07
OI01039,O05164,P029,1,384.93
OI01040,O05164,P028,5,185.4
OI01041,O05298,P025,1,349.98
OI01042,O05298,P053,2,123.07
OI01043,O05298,P055,3,29.47
OI01044,O05917,P021,2,443.61
OI01045,O00765,P001,2,378.87
OI01046,O00765,P029,4,384.93
OI01047,O00765,P052,1,155.23
OI01048,O00765,P053,4,123.07
OI01049,O01064,P036,1,15.81
OI01050,O01064,P032,5,364.88
OI01051,O01064,P040,5,296.82
OI01052,O02095,P002,3,181.52
OI01053,O02095,P032,2,364.88
OI01054,O02095,P056,2,28.94
OI01055,O02926,P017,1,391.13
OI01056,O02926,P043,5,447.66
OI01057,O02926,P042,1,358.05
OI01058,O02926,P038,5,133.77
OI01059,O03337,P060,2,349.64
OI01060,O03337,P011,3,54.4
OI01061,O03337,P031,5,90.92
OI01062,O03401,P048,2,146.16
OI01063,O03934,P030,4,268.92
OI01064,O03934,P032,2,364.88
OI01065,O03934,P047,2,116.76
OI01066,O04094,P044,5,356.11
OI01067,O04094,P051,4,389.34
OI01068,O04094,P022,2,358.81
OI01069,O04094,P038,2,133.77
OI01070,O05774,P056,4,28.94
OI01071,O00474,P020,3,62.75
OI01072,O00474,P039,5,409.81
OI01073,O01022,P014,4,11.23
OI01074,O01022,P053,2,123.07
OI01075,O01022,P050,3,182.2
OI01076,O01022,P059,2,10.1
OI01077,O01982,P015,1,441.96
OI01078,O01982,P001,3,378.87
OI01079,O01982,P037,3,193.81
OI01080,O02319,P055,3,29.47
OI01081,O02319,P025,5,349.98
OI01082,O02319,P054,2,310.0
OI01083,O02737,P004,4,27.73
OI01084,O02737,P013,4,417.94
OI01085,O02737,P045,1,296.59
OI01086,O04397,P058,2,114.8
OI01087,O04397,P003,1,215.44
OI01088,O05617,P037,5,193.81
OI01089,O05617,P053,1,123.07
OI01090,O05824,P052,4,155.23
OI01091,O05824,P038,1,133.77
OI01092,O05851,P010,4,383.82
OI01093,O05851,P033,5,68.48
OI01094,O00287,P025,3,349.98
OI01095,O00287,P055,5,29.47
OI01096,O00287,P053,4,123.07
OI01097,O00787,P011,1,54.4
OI01098,O00787,P022,2,358.81
OI01099,O00787,P050,5,182.2
OI01100,O01984,P031,3,90.92
OI01101,O01984,P033,3,68.48
OI01102,O01984,P052,4,155.23
OI01103,O05064,P027,4,9.99
OI01104,O05064,P016,5,407.27
OI01105,O05064,P005,5,267.21
OI01106,O05919,P035,2,67.39
OI01107,O00446,P014,1,11.23
OI01108,O00446,P001,2,378.87
OI01109,O01024,P006,3,380.87
OI01110,O01024,P032,5,364.88
OI01111,O01024,P025,1,349.98
OI01112,O01508,P028,5,185.4
OI01113,O01508,P018,5,252.47
OI01114,O01508,P050,4,182.2
OI01115,O03422,P041,2,76.71
OI01116,O03422,P016,4,407.27
OI01117,O03422,P059,3,10.1
OI01118,O03886,P019,2,135.4
OI01119,O03886,P038,1,133.77
OI01120,O04759,P055,1,29.47
OI01121,O05010,P012,4,86.46
OI01122,O05010,P058,5,114.8
OI01123,O05010,P036,3,15.81
OI01124,O05010,P010,4,383.82
OI01125,O05126,P059,2,10.1
OI01126,O05388,P037,2,193.81
OI01127,O05388,P024,3,29.52
OI01128,O05388,P020,3,62.75
OI01129,O05497,P015,3,441.96
OI01130,O00814,P009,2,384.59
OI01131,O00814,P007,5,345.2
OI01132,O00814,P015,3,441.96
OI01133,O00814,P044,5,356.11
OI01134,O02005,P013,1,417.94
OI01135,O02241,P007,5,345.2
OI01136,O02241,P005,3,267.21
OI01137,O02241,P023,5,416.72
OI01138,O02745,P005,4,267.21
OI01139,O02745,P055,3,29.47
OI01140,O02745,P053,2,123.07
OI01141,O02815,P011,5,54.4
OI01142,O02815,P009,4,384.59
OI01143,O02815,P041,3,76.71
OI01144,O03052,P031,2,90.92
OI01145,O03052,P043,1,447.66
OI01146,O03052,P008,5,157.6
OI01147,O05605,P041,3,76.71
OI01148,O05605,P020,2,62.75
OI01149,O05793,P005,4,267.21
OI01150,O05793,P052,4,155.23
OI01151,O05793,P009,2,384.59
OI01152,O05871,P016,2,407.27
OI01153,O05871,P010,1,383.82
OI01154,O01232,P039,5,409.81
OI01155,O01232,P054,5,310.0
OI01156,O01232,P045,4,296.59
OI01157,O01232,P055,1,29.47
OI01158,O03544,P058,4,114.8
OI01159,O04181,P057,5,91.24
OI01160,O04181,P055,2,29.47
OI01161,O04181,P011,1,54.4
OI01162,O04623,P034,5,271.08
OI01163,O04623,P048,5,146.16
OI01164,O04623,P029,3,384.93
OI01165,O04623,P033,3,68.48
OI01166,O05636,P015,4,441.96
OI01167,O00154,P051,4,389.34
OI01168,O00154,P059,5,10.1
OI01169,O00154,P029,5,384.93
OI01170,O00425,P056,2,28.94
OI01171,O00425,P047,3,116.76
OI01172,O01124,P007,4,345.2
OI01173,O01699,P030,3,268.92
OI01174,O01843,P042,4,358.05
OI01175,O01843,P033,5,68.48
OI01176,O01843,P007,1,345.2
OI01177,O03063,P027,4,9.99
OI01178,O00894,P025,4,349.98
OI01179,O00894,P026,4,29.64
OI01180,O00894,P014,4,11.23
OI01181,O01120,P037,5,193.81
OI01182,O01810,P017,3,391.13
OI01183,O01810,P060,4,349.64
OI01184,O02107,P056,1,28.94
OI01185,O02107,P007,2,345.2
OI01186,O02107,P040,2,296.82
OI01187,O02371,P038,1,133.77
OI01188,O03078,P048,1,146.16
OI01189,O03078,P025,5,349.98
OI01190,O03744,P007,4,345.2
OI01191,O04597,P017,4,391.13
OI01192,O04606,P001,4,378.87
OI01193,O04606,P054,2,310.0
OI01194,O04726,P021,3,443.61
OI01195,O04784,P003,3,215.44
OI01196,O05769,P042,5,358.05
OI01197,O05769,P054,2,310.0
OI01198,O05906,P043,4,447.66
OI01199,O00852,P028,4,185.4
OI01200,O00852,P058,1,114.8
OI01201,O01343,P051,2,389.34
OI01202,O01343,P028,5,185.4
OI01203,O01343,P020,2,62.75
OI01204,O01728,P034,1,271.08
OI01205,O01728,P036,5,15.81
OI01206,O01728,P002,5,181.52
OI01207,O02710,P038,3,133.77
OI01208,O02710,P012,5,86.46
OI01209,O04129,P001,3,378.87
OI01210,O04129,P028,3,185.4
OI01211,O04129,P036,5,15.81
OI01212,O00497,P015,1,441.96
OI01213,O00497,P006,5,380.87
OI01214,O00497,P039,4,409.81
OI01215,O00976,P052,5,155.23
OI01216,O01436,P042,4,358.05
OI01217,O01617,P043,5,447.66
OI01218,O01617,P055,2,29.47
OI01219,O02191,P041,1,76.71
OI01220,O02191,P051,3,389.34
OI01221,O02919,P012,4,86.46
OI01222,O02919,P032,1,364.88
OI01223,O03372,P007,5,345.2
OI01224,O03372,P030,4,268.92
OI01225,O03372,P023,3,416.72
OI01226,O04534,P028,4,185.4
OI01227,O04534,P040,3,296.82
OI01228,O04534,P050,5,182.2
OI01229,O05784,P032,4,364.88
OI01230,O05784,P038,5,133.77
OI01231,O05784,P056,1,28.94
OI01232,O05826,P044,3,356.11
OI01233,O05826,P034,2,271.08
OI01234,O05826,P016,5,407.27
OI01235,O05826,P051,4,389.34
OI01236,O00180,P049,2,34.75
OI01237,O00180,P028,1,185.4
OI01238,O00180,P044,2,356.11
OI01239,O00180,P033,1,68.48
OI01240,O02670,P042,2,358.05
OI01241,O02670,P054,3,310.0
OI01242,O02670,P058,5,114.8
OI01243,O02670,P016,2,407.27
OI01244,O02733,P002,3,181.52
OI01245,O02733,P006,5,380.87
OI01246,O04990,P018,3,252.47
OI01247,O04990,P011,4,54.4
OI01248,O05286,P038,5,133.77
OI01249,O05286,P018,3,252.47
OI01250,O05286,P007,3,345.2
OI01251,O05396,P018,3,252.47
OI01252,O05616,P051,4,389.34
OI01253,O05616,P056,2,28.94
OI01254,O01925,P041,3,76.71
OI01255,O01925,P006,3,380.87
OI01256,O01925,P047,4,116.76
OI01257,O01925,P035,5,67.39
OI01258,O02631,P058,3,114.8
OI01259,O02631,P052,2,155.23
OI01260,O02631,P043,2,447.66
OI01261,O03448,P014,5,11.23
OI01262,O03448,P050,1,182.2
OI01263,O03448,P038,3,133.77
OI01264,O03756,P005,1,267.21
OI01265,O03756,P013,4,417.94
OI01266,O03756,P009,5,384.59
OI01267,O03756,P010,5,383.82
OI01268,O04292,P049,2,34.75
OI01269,O04292,P029,5,384.93
OI01270,O04292,P056,4,28.94
OI01271,O01146,P047,2,116.76
OI01272,O01146,P028,1,185.4
OI01273,O01146,P039,2,409.81
OI01274,O01330,P046,5,23.84
OI01275,O01330,P009,1,384.59
OI01276,O01330,P033,5,68.48
OI01277,O01330,P056,5,28.94
OI01278,O01638,P018,5,252.47
OI01279,O01638,P005,2,267.21
OI01280,O01638,P015,2,441.96
OI01281,O01638,P028,2,185.4
OI01282,O04596,P059,4,10.1
OI01283,O04596,P043,3,447.66
OI01284,O04596,P009,3,384.59
OI01285,O05065,P045,3,296.59
OI01286,O05065,P037,2,193.81
OI01287,O05247,P047,2,116.76
OI01288,O05247,P040,1,296.82
OI01289,O05247,P060,1,349.64
OI01290,O00127,P046,1,23.84
OI01291,O00127,P006,4,380.87
OI01292,O00127,P043,2,447.66
OI01293,O00604,P012,4,86.46
OI01294,O00604,P033,3,68.48
OI01295,O00767,P028,3,185.4
OI01296,O00767,P047,1,116.76
OI01297,O00767,P017,3,391.13
OI01298,O00767,P010,4,383.82
OI01299,O01990,P010,3,383.82
OI01300,O02369,P032,2,364.88
OI01301,O04065,P004,2,27.73
OI01302,O04065,P047,5,116.76
OI01303,O04065,P024,4,29.52
OI01304,O04653,P017,5,391.13
OI01305,O04653,P006,3,380.87
OI01306,O04653,P004,4,27.73
OI01307,O05191,P029,4,384.93
OI01308,O05191,P053,1,123.07
OI01309,O05191,P022,5,358.81
OI01310,O00330,P010,5,383.82
OI01311,O01568,P037,1,193.81
OI01312,O01568,P004,1,27.73
OI01313,O01568,P023,5,416.72
OI01314,O01568,P005,1,267.21
OI01315,O01998,P007,4,345.2
OI01316,O01998,P030,3,268.92
OI01317,O02010,P030,3,268.92
OI01318,O02010,P049,2,34.75
OI01319,O03687,P018,2,252.47
OI01320,O03687,P008,4,157.6
OI01321,O03687,P038,5,133.77
OI01322,O03687,P021,5,443.61
OI01323,O03838,P025,1,349.98
OI01324,O03838,P048,3,146.16
OI01325,O03838,P002,1,181.52
OI01326,O03838,P058,1,114.8
OI01327,O04873,P016,1,407.27
OI01328,O04873,P059,5,10.1
OI01329,O04873,P027,3,9.99
OI01330,O04873,P054,3,310.0
OI01331,O05509,P012,5,86.46
OI01332,O05588,P043,4,447.66
OI01333,O05666,P007,4,345.2
OI01334,O05666,P058,2,114.8
OI01335,O01906,P041,3,76.71
OI01336,O02047,P015,3,441.96
OI01337,O02047,P038,1,133.77
OI01338,O02518,P027,5,9.99
OI01339,O02518,P013,2,417.94
OI01340,O03936,P060,3,349.64
OI01341,O03936,P001,3,378.87
OI01342,O03936,P015,3,441.96
OI01343,O05408,P002,3,181.52
OI01344,O05408,P022,1,358.81
OI01345,O05408,P049,1,34.75
OI01346,O05408,P046,2,23.84
OI01347,O05537,P032,3,364.88
OI01348,O05537,P049,4,34.75
OI01349,O00013,P031,5,90.92
OI01350,O00013,P042,4,358.05
OI01351,O00013,P048,1,146.16
OI01352,O00969,P002,3,181.52
OI01353,O00969,P057,4,91.24
OI01354,O00969,P050,5,182.2
OI01355,O00969,P026,2,29.64
OI01356,O01484,P006,4,380.87
OI01357,O01894,P021,1,443.61
OI01358,O01894,P001,5,378.87
OI01359,O01894,P003,2,215.44
OI01360,O02141,P052,3,155.23
OI01361,O02647,P032,2,364.88
OI01362,O03126,P027,2,9.99
OI01363,O03126,P059,2,10.1
OI01364,O03126,P060,4,349.64
OI01365,O03126,P016,3,407.27
OI01366,O04859,P057,1,91.24
OI01367,O05263,P015,5,441.96
OI01368,O05263,P039,5,409.81
OI01369,O00850,P042,1,358.05
OI01370,O00850,P045,5,296.59
OI01371,O00896,P043,5,447.66
OI01372,O01491,P042,5,358.05
OI01373,O01855,P016,5,407.27
OI01374,O02752,P036,5,15.81
OI01375,O04376,P014,1,11.23
OI01376,O04376,P002,1,181.52
OI01377,O04376,P025,3,349.98
OI01378,O04446,P026,5,29.64
OI01379,O04446,P046,1,23.84
OI01380,O04642,P027,2,9.99
OI01381,O04642,P031,2,90.92
OI01382,O04642,P055,3,29.47
OI01383,O05595,P028,5,185.4
OI01384,O00654,P028,5,185.4
OI01385,O01142,P059,1,10.1
OI01386,O01142,P047,1,116.76
OI01387,O01142,P038,2,133.77
OI01388,O01231,P047,3,116.76
OI01389,O01231,P026,3,29.64
OI01390,O01956,P042,4,358.05
OI01391,O03041,P004,2,27.73
OI01392,O03041,P041,5,76.71
OI01393,O03041,P051,2,389.34
OI01394,O03393,P014,4,11.23
OI01395,O03935,P014,4,11.23
OI01396,O03935,P059,1,10.1
OI01397,O03935,P025,3,349.98
OI01398,O01719,P019,2,135.4
OI01399,O01744,P017,5,391.13
OI01400,O02003,P025,2,349.98
OI01401,O02003,P032,4,364.88
OI01402,O02003,P005,1,267.21
OI01403,O03014,P023,2,416.72
OI01404,O03014,P008,5,157.6
OI01405,O03581,P032,5,364.88
OI01406,O03581,P020,3,62.75
OI01407,O03878,P009,3,384.59
OI01408,O03878,P030,4,268.92
OI01409,O05066,P058,2,114.8
OI01410,O05375,P036,3,15.81
OI01411,O05970,P023,3,416.72
OI01412,O05970,P053,5,123.07
OI01413,O00847,P016,4,407.27
OI01414,O00847,P051,4,389.34
OI01415,O01043,P014,1,11.23
OI01416,O01043,P034,3,271.08
OI01417,O01099,P008,5,157.6
OI01418,O01099,P042,5,358.05
OI01419,O01099,P010,1,383.82
OI01420,O04213,P031,2,90.92
OI01421,O04213,P012,3,86.46
OI01422,O04724,P006,5,380.87
OI01423,O04883,P030,4,268.92
OI01424,O04883,P054,2,310.0
OI01425,O05780,P054,5,310.0
OI01426,O05780,P017,2,391.13
OI01427,O05780,P020,2,62.75
OI01428,O05780,P060,5,349.64
OI01429,O05888,P029,2,384.93
OI01430,O05888,P023,3,416.72
OI01431,O05888,P006,2,380.87
OI01432,O00548,P030,4,268.92
OI01433,O00548,P012,1,86.46
OI01434,O00548,P049,3,34.75
OI01435,O01140,P047,1,116.76
OI01436,O05007,P017,3,391.13
OI01437,O05007,P044,3,356.11
OI01438,O05601,P001,4,378.87
OI01439,O05601,P014,2,11.23
OI01440,O05601,P011,4,54.4
OI01441,O05601,P028,2,185.4
OI01442,O00298,P025,3,349.98
OI01443,O02089,P042,2,358.05
OI01444,O02089,P043,3,447.66
OI01445,O02865,P037,3,193.81
OI01446,O02865,P058,4,114.8
OI01447,O03049,P018,2,252.47
OI01448,O03049,P011,2,54.4
OI01449,O03049,P013,5,417.94
OI01450,O04490,P006,3,380.87
OI01451,O04490,P051,4,389.34
OI01452,O04490,P042,2,358.05
OI01453,O04490,P052,2,155.23
OI01454,O05726,P039,5,409.81
OI01455,O05726,P046,5,23.84
OI01456,O00438,P047,2,116.76
OI01457,O00438,P018,1,252.47
OI01458,O00984,P049,4,34.75
OI01459,O00984,P048,5,146.16
OI01460,O01254,P006,5,380.87
OI01461,O01254,P047,4,116.76
OI01462,O02412,P040,5,296.82
OI01463,O03561,P004,3,27.73
OI01464,O03561,P008,3,157.6
OI01465,O03561,P052,5,155.23
OI01466,O03561,P054,2,310.0
OI01467,O03885,P017,2,391.13
OI01468,O03885,P032,3,364.88
OI01469,O03885,P013,3,417.94
OI01470,O04251,P050,3,182.2
OI01471,O04251,P059,5,10.1
OI01472,O04491,P014,1,11.23
OI01473,O04491,P023,4,416.72
OI01474,O04631,P005,4,267.21
OI01475,O04631,P038,1,133.77
OI01476,O04631,P035,3,67.39
OI01477,O05183,P023,1,416.72
OI01478,O05183,P007,1,345.2
OI01479,O05183,P052,5,155.23
OI01480,O05184,P039,2,409.81
OI01481,O05184,P013,5,417.94
OI01482,O05184,P047,5,116.76
OI01483,O05289,P017,3,391.13
OI01484,O05289,P020,5,62.75
OI01485,O05604,P010,1,383.82
OI01486,O05604,P033,5,68.48
OI01487,O05604,P039,3,409.81
OI01488,O05607,P003,3,215.44
OI01489,O05607,P059,5,10.1
OI01490,O05607,P016,5,407.27
OI01491,O00667,P041,1,76.71
OI01492,O00667,P037,3,193.81
OI01493,O00667,P040,2,296.82
OI01494,O00889,P049,4,34.75
OI01495,O00889,P013,5,417.94
OI01496,O01459,P051,5,389.34
OI01497,O02832,P010,2,383.82
OI01498,O02832,P018,2,252.47
OI01499,O02832,P027,3,9.99
OI01500,O03854,P012,5,86.46
OI01501,O04040,P018,5,252.47
OI01502,O04040,P038,3,133.77
OI01503,O04040,P037,1,193.81
OI01504,O04040,P004,3,27.73
OI01505,O04361,P024,1,29.52
OI01506,O05053,P043,3,447.66
OI01507,O05053,P059,5,10.1
OI01508,O05133,P046,1,23.84
OI01509,O05133,P013,5,417.94
OI01510,O05133,P027,5,9.99
OI01511,O05133,P042,3,358.05
OI01512,O05579,P006,5,380.87
OI01513,O05579,P026,2,29.64
OI01514,O05579,P047,5,116.76
OI01515,O05779,P011,2,54.4
OI01516,O05779,P014,4,11.23
OI01517,O05779,P002,3,181.52
OI01518,O05838,P012,5,86.46
OI01519,O00160,P006,1,380.87
OI01520,O00160,P044,3,356.11
OI01521,O00160,P024,2,29.52
OI01522,O00160,P051,4,389.34
OI01523,O00178,P010,2,383.82
OI01524,O00178,P030,2,268.92
OI01525,O00178,P023,3,416.72
OI01526,O03163,P029,1,384.93
OI01527,O04207,P038,1,133.77
OI01528,O04237,P052,1,155.23
OI01529,O04237,P046,4,23.84
OI01530,O04237,P011,4,54.4
OI01531,O04844,P042,2,358.05
OI01532,O04844,P047,1,116.76
OI01533,O04886,P046,5,23.84
OI01534,O04886,P030,4,268.92
OI01535,O04886,P056,4,28.94
OI01536,O00383,P036,5,15.81
OI01537,O00383,P041,1,76.71
OI01538,O00383,P011,2,54.4
OI01539,O00383,P006,3,380.87
OI01540,O01296,P056,1,28.94
OI01541,O02012,P012,1,86.46
OI01542,O02012,P025,1,349.98
OI01543,O02012,P051,4,389.34
OI01544,O02639,P056,5,28.94
OI01545,O02639,P023,4,416.72
OI01546,O02639,P021,2,443.61
OI01547,O02838,P009,4,384.59
OI01548,O02838,P008,1,157.6
OI01549,O02838,P050,5,182.2
OI01550,O02845,P039,2,409.81
