order_id,order_date,customer_id,channel,status,order_timestamp_utc
O02112,2024-02-15,C0096,store,completed,2024-02-15T12:49:04Z
O03444,2024-02-15,C0066,web,completed,2024-02-15T04:44:20Z
O03454,2024-02-15,C0031,web,completed,2024-02-15T03:42:09Z
O04036,2024-02-15,C0153,web,completed,2024-02-15T20:50:42Z
O04091,2024-02-15,C0027,store,completed,2024-02-15T16:49:19Z
O04518,2024-02-15,C0112,web,completed,2024-02-15T21:08:35Z
O04875,2024-02-15,C0030,store,completed,2024-02-15T10:46:08Z
O05420,2024-02-15,C0027,web,completed,2024-02-15T19:03:10Z
O05712,2024-02-15,C0179,web,completed,2024-02-15T17:07:59Z
O00880,2024-02-16,C0142,web,completed,2024-02-16T00:55:00Z
O01395,2024-02-16,C0088,web,completed,2024-02-16T23:34:35Z
O02983,2024-02-16,C0044,web,completed,2024-02-16T09:34:53Z
O03082,2024-02-16,C0180,web,completed,2024-02-16T21:24:32Z
O04506,2024-02-16,C0160,web,completed,2024-02-16T18:10:16Z
O04684,2024-02-16,C0161,web,completed,2024-02-16T06:26:35Z
O05270,2024-02-16,C0180,store,completed,2024-02-16T12:20:39Z
O05574,2024-02-16,C0044,web,cancelled,2024-02-16T21:11:01Z
O00796,2024-02-17,C0125,web,completed,2024-02-17T18:09:13Z
O01049,2024-02-17,C0038,web,completed,2024-02-17T21:50:15Z
O02779,2024-02-17,C0079,store,completed,2024-02-17T15:11:33Z
O02860,2024-02-17,C0117,web,completed,2024-02-17T15:45:40Z
O03067,2024-02-17,C0019,web,completed,2024-02-17T20:45:34Z
O03681,2024-02-17,C0142,web,completed,2024-02-17T20:43:59Z
O00634,2024-02-18,C0062,store,completed,2024-02-18T13:55:30Z
O00764,2024-02-18,C0081,web,cancelled,2024-02-18T02:02:47Z
O01145,2024-02-18,C0081,web,completed,2024-02-18T17:25:24Z
O02666,2024-02-18,C0033,web,completed,2024-02-18T08:46:53Z
O02881,2024-02-18,C0010,web,completed,2024-02-18T14:09:40Z
O03102,2024-02-18,C0173,store,completed,2024-02-18T10:21:57Z
O03523,2024-02-18,C0133,web,completed,2024-02-18T10:40:11Z
O04862,2024-02-18,C0160,store,completed,2024-02-18T17:59:54Z
O04981,2024-02-18,C0155,web,completed,2024-02-18T11:20:28Z
O05084,2024-02-18,C0090,phone,completed,2024-02-18T14:38:52Z
O05717,2024-02-18,C0114,store,completed,2024-02-18T12:24:31Z
O05962,2024-02-18,C0120,web,completed,2024-02-18T20:39:43Z
O05965,2024-02-18,C0051,web,cancelled,2024-02-18T20:56:34Z
O00456,2024-02-19,C0168,web,pending,2024-02-19T08:46:54Z
O00790,2024-02-19,C0129,store,completed,2024-02-19T17:51:47Z
O00851,2024-02-19,C0170,web,completed,2024-02-19T08:00:12Z
O01908,2024-02-19,C0059,web,completed,2024-02-19T20:27:01Z
O03610,2024-02-19,C0071,web,completed,2024-02-19T23:59:22Z
O04968,2024-02-19,C0074,web,completed,2024-02-19T19:55:53Z
O05164,2024-02-19,C0152,phone,pending,2024-02-19T12:37:19Z
O05298,2024-02-19,C0164,web,completed,2024-02-19T18:34:34Z
O05917,2024-02-19,C0115,web,cancelled,2024-02-19T15:00:36Z
O00765,2024-02-20,C0147,store,completed,2024-02-20T19:30:28Z
O01064,2024-02-20,C0026,phone,completed,2024-02-20T10:20:22Z
O02095,2024-02-20,C0050,web,completed,2024-02-20T14:46:07Z
O02926,2024-02-20,C0004,web,completed,2024-02-20T10:18:41Z
O03337,2024-02-20,C0006,web,cancelled,2024-02-20T13:01:57Z
O03401,2024-02-20,C0061,web,completed,2024-02-20T11:11:05Z
O03934,2024-02-20,C0085,web,completed,2024-02-20T20:35:52Z
O04094,2024-02-20,C0100,web,cancelled,2024-02-20T12:28:12Z
O05774,2024-02-20,C0076,web,completed,2024-02-20T10:28:31Z
O00474,2024-02-21,C0120,web,cancelled,2024-02-21T16:27:15Z
O01022,2024-02-21,C0110,phone,completed,2024-02-21T09:00:28Z
O01982,2024-02-21,C0024,web,completed,2024-02-21T22:14:39Z
O02319,2024-02-21,C0149,web,completed,2024-02-21T16:53:06Z
O02737,2024-02-21,C0006,web,completed,2024-02-21T12:08:17Z
O04397,2024-02-21,C0041,store,completed,2024-02-21T16:18:52Z
O05617,2024-02-21,C0173,store,completed,2024-02-21T18:06:59Z
O05824,2024-02-21,C0052,web,completed,2024-02-21T23:21:57Z
O05851,2024-02-21,C0015,store,completed,2024-02-21T10:24:08Z
O00287,2024-02-22,C0045,store,completed,2024-02-22T12:13:33Z
O00787,2024-02-22,C0140,web,completed,2024-02-22T08:48:50Z
O01984,2024-02-22,C0105,store,completed,2024-02-22T15:24:32Z
O05064,2024-02-22,C0111,web,completed,2024-02-22T10:04:15Z
O05919,2024-02-22,C0060,web,completed,2024-02-22T10:06:51Z
O00446,2024-02-23,C0167,web,completed,2024-02-23T18:31:44Z
O01024,2024-02-23,C0051,web,completed,2024-02-23T12:50:22Z
O01508,2024-02-23,C0111,store,completed,2024-02-23T13:06:45Z
O03422,2024-02-23,C0052,web,completed,2024-02-23T20:02:12Z
O03886,2024-02-23,C0091,web,completed,2024-02-23T22:24:07Z
O04759,2024-02-23,C0155,store,completed,2024-02-23T18:43:06Z
O05010,2024-02-23,C0004,web,completed,2024-02-23T12:10:50Z
O05126,2024-02-23,C0150,web,completed,2024-02-23T10:39:24Z
O05388,2024-02-23,C0107,web,pending,2024-02-23T16:11:14Z
O05497,2024-02-23,C0141,store,completed,2024-02-23T16:08:51Z
O00814,2024-02-24,C0060,web,completed,2024-02-24T21:44:20Z
O02005,2024-02-24,C0129,web,completed,2024-02-24T17:43:14Z
O02241,2024-02-24,C0091,store,completed,2024-02-24T11:17:09Z
O02745,2024-02-24,C0161,web,pending,2024-02-24T22:04:53Z
O02815,2024-02-24,C0061,store,completed,2024-02-24T16:19:31Z
O03052,2024-02-24,C0037,store,completed,2024-02-24T13:27:31Z
O05605,2024-02-24,C0020,web,completed,2024-02-24T17:49:26Z
O05793,2024-02-24,C0134,store,pending,2024-02-24T10:21:07Z
O05871,2024-02-24,C0018,web,completed,2024-02-24T22:05:28Z
O01232,2024-02-25,C0008,web,completed,2024-02-25T22:08:09Z
O03544,2024-02-25,C0034,web,completed,2024-02-25T17:57:12Z
O04181,2024-02-25,C0036,web,completed,2024-02-25T12:52:01Z
O04623,2024-02-25,C0052,store,completed,2024-02-25T10:09:55Z
O05636,2024-02-25,C0081,web,completed,2024-02-25T13:54:36Z
O00154,2024-02-26,C0025,store,completed,2024-02-26T13:58:24Z
O00425,2024-02-26,C0082,store,completed,2024-02-26T14:39:11Z
O01124,2024-02-26,C0075,web,completed,2024-02-26T23:08:49Z
O01699,2024-02-26,C0030,web,completed,2024-02-26T20:22:28Z
O01843,2024-02-26,C0125,store,completed,2024-02-26T10:49:55Z
O03063,2024-02-26,C0068,web,completed,2024-02-26T13:33:03Z
O00894,2024-02-27,C0143,web,completed,2024-02-27T13:03:47Z
O01120,2024-02-27,C0155,store,completed,2024-02-27T15:03:45Z
O01810,2024-02-27,C0053,web,completed,2024-02-27T20:49:12Z
O02107,2024-02-27,C0043,web,completed,2024-02-27T22:31:26Z
O02371,2024-02-27,C0097,phone,completed,2024-02-27T14:45:00Z
O03078,2024-02-27,C0092,web,completed,2024-02-27T23:16:16Z
O03744,2024-02-27,C0083,phone,completed,2024-02-27T09:23:27Z
O04597,2024-02-27,C0049,phone,pending,2024-02-27T10:26:09Z
O04606,2024-02-27,C0118,web,completed,2024-02-27T18:29:23Z
O04726,2024-02-27,C0067,web,completed,2024-02-27T22:38:19Z
O04784,2024-02-27,C0076,store,completed,2024-02-27T16:43:27Z
O05769,2024-02-27,C0173,web,completed,2024-02-27T19:39:35Z
O05906,2024-02-27,C0126,web,completed,2024-02-27T16:36:57Z
O00852,2024-02-28,C0044,web,completed,2024-02-28T13:33:10Z
O01343,2024-02-28,C0074,web,completed,2024-02-28T19:59:50Z
O01728,2024-02-28,C0029,web,completed,2024-02-28T05:59:26Z
O02710,2024-02-28,C0147,web,completed,2024-02-28T21:44:44Z
O04129,2024-02-28,C0052,web,completed,2024-02-28T23:27:31Z
O00497,2024-02-29,C0131,store,completed,2024-02-29T15:10:18Z
O00976,2024-02-29,C0028,web,completed,2024-02-29T22:42:21Z
O01436,2024-02-29,C0075,store,completed,2024-02-29T16:23:24Z
O01617,2024-02-29,C0011,web,completed,2024-02-29T18:08:43Z
O02191,2024-02-29,C0007,web,cancelled,2024-02-29T17:43:54Z
O02919,2024-02-29,C0166,web,completed,2024-02-29T15:11:38Z
O03372,2024-02-29,C0084,store,cancelled,2024-02-29T12:41:24Z
O04534,2024-02-29,C0089,web,completed,2024-02-29T15:15:07Z
O05784,2024-02-29,C0097,web,completed,2024-02-29T08:19:40Z
O05826,2024-02-29,C0055,web,completed,2024-02-29T19:43:39Z
O00180,2024-03-01,C0005,store,completed,2024-03-01T09:53:19Z
O02670,2024-03-01,C0119,web,completed,2024-03-01T11:09:46Z
O02733,2024-03-01,C0006,phone,completed,2024-03-01T15:45:14Z
O04990,2024-03-01,C0126,web,completed,2024-03-01T19:10:07Z
O05286,2024-03-01,C0073,phone,completed,2024-03-01T11:45:08Z
O05396,2024-03-01,C0132,web,completed,2024-03-01T12:16:40Z
O05616,2024-03-01,C0128,web,completed,2024-03-01T22:44:12Z
O01925,2024-03-02,C0152,web,completed,2024-03-02T17:32:42Z
O02631,2024-03-02,C0013,web,pending,2024-03-02T22:34:36Z
O03448,2024-03-02,C0100,store,completed,2024-03-02T11:18:37Z
O03756,2024-03-02,C0127,web,completed,2024-03-02T13:43:58Z
O04292,2024-03-02,C0069,web,completed,2024-03-02T15:26:41Z
O01146,2024-03-03,C0034,store,completed,2024-03-03T09:32:24Z
O01330,2024-03-03,C0103,web,completed,2024-03-03T21:57:36Z
O01638,2024-03-03,C0020,web,completed,2024-03-03T15:10:56Z
O04596,2024-03-03,C0095,store,completed,2024-03-03T17:19:19Z
O05065,2024-03-03,C0127,web,completed,2024-03-03T17:42:29Z
O05247,2024-03-03,C0088,store,completed,2024-03-03T15:48:20Z
O00127,2024-03-04,C0079,store,completed,2024-03-04T11:24:54Z
O00604,2024-03-04,C0073,store,completed,2024-03-04T18:18:50Z
O00767,2024-03-04,C0110,web,completed,2024-03-04T23:01:44Z
O01990,2024-03-04,C0095,web,completed,2024-03-04T20:13:45Z
O02369,2024-03-04,C0011,web,completed,2024-03-04T16:37:27Z
O04065,2024-03-04,C0150,store,completed,2024-03-04T11:36:38Z
O04653,2024-03-04,C0135,web,completed,2024-03-04T12:18:15Z
O05191,2024-03-04,C0004,web,completed,2024-03-04T18:21:24Z
O00330,2024-03-05,C0014,web,completed,2024-03-05T11:39:48Z
O01568,2024-03-05,C0001,web,completed,2024-03-05T21:34:10Z
O01998,2024-03-05,C0105,web,pending,2024-03-05T01:02:20Z
O02010,2024-03-05,C0172,web,completed,2024-03-05T20:08:50Z
O03687,2024-03-05,C0115,web,completed,2024-03-05T09:41:46Z
O03838,2024-03-05,C0129,web,completed,2024-03-05T08:06:23Z
O04873,2024-03-05,C0149,web,cancelled,2024-03-05T23:17:11Z
O05509,2024-03-05,C0159,phone,completed,2024-03-05T10:01:25Z
O05588,2024-03-05,C0033,web,completed,2024-03-05T18:52:55Z
O05666,2024-03-05,C0049,web,completed,2024-03-05T23:37:04Z
O01906,2024-03-06,C0003,web,completed,2024-03-06T09:35:47Z
O02047,2024-03-06,C0051,web,completed,2024-03-06T12:28:53Z
O02518,2024-03-06,C0116,web,completed,2024-03-06T19:27:06Z
O03936,2024-03-06,C0060,web,completed,2024-03-06T21:34:10Z
O05408,2024-03-06,C0023,web,cancelled,2024-03-06T15:30:33Z
O05537,2024-03-06,C0109,phone,completed,2024-03-06T13:17:41Z
O00013,2024-03-07,C0159,web,completed,2024-03-07T19:00:59Z
O00969,2024-03-07,C0034,web,completed,2024-03-07T23:01:30Z
O01484,2024-03-07,C0043,store,completed,2024-03-07T10:41:43Z
O01894,2024-03-07,C0129,web,completed,2024-03-07T23:19:19Z
O02141,2024-03-07,C0068,web,completed,2024-03-07T16:10:25Z
O02647,2024-03-07,C0096,web,completed,2024-03-07T06:22:40Z
O03126,2024-03-07,C0062,web,completed,2024-03-07T14:19:47Z
O04859,2024-03-07,C0018,web,completed,2024-03-07T21:54:49Z
O05263,2024-03-07,C0029,web,completed,2024-03-07T15:23:19Z
O00850,2024-03-08,C0153,web,completed,2024-03-08T20:42:48Z
O00896,2024-03-08,C0143,web,completed,2024-03-08T16:13:53Z
O01491,2024-03-08,C0087,web,completed,2024-03-08T09:34:52Z
O01855,2024-03-08,C0159,web,completed,2024-03-08T08:19:09Z
O02752,2024-03-08,C0160,web,completed,2024-03-08T17:16:04Z
O04376,2024-03-08,C0169,web,completed,2024-03-08T06:13:00Z
O04446,2024-03-08,C0012,store,completed,2024-03-08T13:51:46Z
O04642,2024-03-08,C0004,web,completed,2024-03-08T05:20:39Z
O05595,2024-03-08,C0159,web,completed,2024-03-08T21:20:10Z
O00654,2024-03-09,C0104,web,completed,2024-03-09T09:03:51Z
O01142,2024-03-09,C0111,store,completed,2024-03-09T17:33:32Z
O01231,2024-03-09,C0164,web,completed,2024-03-09T21:02:05Z
O01956,2024-03-09,C0018,web,completed,2024-03-09T14:32:44Z
O03041,2024-03-09,C0041,web,completed,2024-03-09T12:19:45Z
O03393,2024-03-09,C0171,web,completed,2024-03-09T17:32:45Z
O03935,2024-03-09,C0109,store,completed,2024-03-09T13:18:22Z
O01719,2024-03-10,C0049,web,completed,2024-03-10T11:37:12Z
O01744,2024-03-10,C0155,store,completed,2024-03-10T16:57:07Z
O02003,2024-03-10,C0082,store,completed,2024-03-10T10:20:10Z
O03014,2024-03-10,C0160,store,completed,2024-03-10T11:02:49Z
O03581,2024-03-10,C0073,web,completed,2024-03-10T15:41:59Z
O03878,2024-03-10,C0141,phone,cancelled,2024-03-10T10:59:39Z
O05066,2024-03-10,C0113,web,completed,2024-03-10T16:55:23Z
O05375,2024-03-10,C0096,store,completed,2024-03-10T18:57:58Z
O05970,2024-03-10,C0130,web,completed,2024-03-10T21:27:11Z
O00847,2024-03-11,C0016,web,completed,2024-03-11T11:28:39Z
O01043,2024-03-11,C0147,store,completed,2024-03-11T12:15:44Z
O01099,2024-03-11,C0006,web,completed,2024-03-11T18:44:33Z
O04213,2024-03-11,C0159,web,completed,2024-03-11T21:22:42Z
O04724,2024-03-11,C0078,store,completed,2024-03-11T09:31:02Z
O04883,2024-03-11,C0159,store,completed,2024-03-11T14:22:29Z
O05780,2024-03-11,C0025,web,completed,2024-03-11T12:17:25Z
O05888,2024-03-11,C0039,web,completed,2024-03-11T20:06:49Z
O00548,2024-03-12,C0036,store,completed,2024-03-12T14:09:23Z
O01140,2024-03-12,C0160,web,completed,2024-03-12T12:07:31Z
O05007,2024-03-12,C0001,phone,completed,2024-03-12T11:27:33Z
O05601,2024-03-12,C0035,phone,completed,2024-03-12T14:50:03Z
O00298,2024-03-13,C0112,store,completed,2024-03-13T09:00:12Z
O02089,2024-03-13,C0174,phone,completed,2024-03-13T16:46:38Z
O02865,2024-03-13,C0126,phone,completed,2024-03-13T10:50:53Z
O03049,2024-03-13,C0018,phone,completed,2024-03-13T12:49:28Z
O04490,2024-03-13,C0074,web,completed,2024-03-13T22:28:03Z
O05726,2024-03-13,C0042,store,cancelled,2024-03-13T11:28:35Z
O00438,2024-03-14,C0154,web,completed,2024-03-14T10:18:40Z
O00984,2024-03-14,C0137,phone,completed,2024-03-14T10:53:05Z
O01254,2024-03-14,C0066,web,completed,2024-03-14T11:06:25Z
O02412,2024-03-14,C0066,web,completed,2024-03-14T10:04:08Z
O03561,2024-03-14,C0089,web,completed,2024-03-14T21:10:19Z
O03885,2024-03-14,C0021,phone,completed,2024-03-14T11:14:03Z
O04251,2024-03-14,C0142,web,completed,2024-03-14T14:20:15Z
O04491,2024-03-14,C0133,web,completed,2024-03-14T18:25:12Z
O04631,2024-03-14,C0083,web,completed,2024-03-14T21:01:55Z
O05183,2024-03-14,C0106,web,completed,2024-03-14T08:45:06Z
O05184,2024-03-14,C0018,web,completed,2024-03-14T08:27:37Z
O05289,2024-03-14,C0116,web,completed,2024-03-14T09:11:51Z
O05604,2024-03-14,C0027,store,completed,2024-03-14T16:06:49Z
O05607,2024-03-14,C0026,web,completed,2024-03-14T17:08:59Z
O00667,2024-03-15,C0047,web,completed,2024-03-15T06:12:24Z
O00889,2024-03-15,C0159,web,completed,2024-03-15T13:28:56Z
O01459,2024-03-15,C0012,web,completed,2024-03-15T18:54:48Z
O02832,2024-03-15,C0112,web,completed,2024-03-15T10:48:58Z
O03854,2024-03-15,C0112,web,cancelled,2024-03-15T16:31:29Z
O04040,2024-03-15,C0106,store,completed,2024-03-15T19:57:22Z
O04361,2024-03-15,C0082,store,completed,2024-03-15T13:47:35Z
O05053,2024-03-15,C0163,web,completed,2024-03-15T09:39:19Z
O05133,2024-03-15,C0124,store,completed,2024-03-15T11:58:06Z
O05579,2024-03-15,C0110,web,completed,2024-03-15T21:01:35Z
O05779,2024-03-15,C0042,web,completed,2024-03-15T14:40:24Z
O05838,2024-03-15,C0064,phone,completed,2024-03-15T12:48:37Z
O00160,2024-03-16,C0148,web,pending,2024-03-16T22:48:55Z
O00178,2024-03-16,C0167,web,completed,2024-03-16T14:46:19Z
O03163,2024-03-16,C0086,web,completed,2024-03-16T16:58:34Z
O04207,2024-03-16,C0110,web,completed,2024-03-16T16:17:39Z
O04237,2024-03-16,C0095,phone,completed,2024-03-16T13:22:19Z
O04844,2024-03-16,C0052,web,completed,2024-03-16T14:04:22Z
O04886,2024-03-16,C0069,web,completed,2024-03-16T08:18:09Z
O00383,2024-03-17,C0064,store,completed,2024-03-17T16:58:23Z
O01296,2024-03-17,C0074,store,completed,2024-03-17T11:46:33Z
O02012,2024-03-17,C0020,web,completed,2024-03-17T20:31:15Z
O02639,2024-03-17,C0143,web,completed,2024-03-17T21:58:55Z
O02838,2024-03-17,C0156,store,completed,2024-03-17T14:06:40Z
O02845,2024-03-17,C0046,web,completed,2024-03-17T06:39:56Z
O03483,2024-03-17,C0053,store,completed,2024-03-17T13:06:55Z
O04637,2024-03-17,C0138,store,completed,2024-03-17T14:58:00Z
O04748,2024-03-17,C0163,store,completed,2024-03-17T09:56:40Z
O05455,2024-03-17,C0096,web,completed,2024-03-17T18:04:01Z
O00050,2024-03-18,C0154,web,completed,2024-03-18T20:09:51Z
O01806,2024-03-18,C0075,store,completed,2024-03-18T13:12:27Z
O03089,2024-03-18,C0060,web,completed,2024-03-18T00:34:47Z
O04183,2024-03-18,C0164,web,completed,2024-03-18T13:52:52Z
O04261,2024-03-18,C0005,web,completed,2024-03-18T14:51:33Z
O04330,2024-03-18,C0068,web,completed,2024-03-18T12:40:09Z
O04366,2024-03-18,C0050,web,completed,2024-03-18T20:08:29Z
O04398,2024-03-18,C0054,web,completed,2024-03-18T17:14:57Z
O05558,2024-03-18,C0004,phone,completed,2024-03-18T17:47:51Z
O05843,2024-03-18,C0110,web,completed,2024-03-18T10:55:35Z
O00964,2024-03-19,C0104,web,completed,2024-03-19T21:34:22Z
O01015,2024-03-19,C0097,web,completed,2024-03-19T08:23:48Z
O01102,2024-03-19,C0056,web,cancelled,2024-03-19T16:14:33Z
O01401,2024-03-19,C0164,web,completed,2024-03-19T23:43:36Z
O01620,2024-03-19,C0129,web,completed,2024-03-19T15:56:22Z
O01875,2024-03-19,C0001,web,completed,2024-03-19T15:07:07Z
O02482,2024-03-19,C0166,web,completed,2024-03-19T20:13:50Z
O03203,2024-03-19,C0115,web,completed,2024-03-19T12:42:18Z
O03360,2024-03-19,C0124,store,completed,2024-03-19T18:03:01Z
O03643,2024-03-19,C0094,web,completed,2024-03-19T17:30:27Z
O03932,2024-03-19,C0045,web,completed,2024-03-19T19:34:09Z
O04725,2024-03-19,C0083,web,completed,2024-03-19T19:06:22Z
O04795,2024-03-19,C0134,web,completed,2024-03-19T18:08:02Z
O05162,2024-03-19,C0008,phone,completed,2024-03-19T12:57:31Z
O00362,2024-03-20,C0095,web,completed,2024-03-20T11:26:08Z
O01370,2024-03-20,C0126,web,pending,2024-03-20T10:29:20Z
O01770,2024-03-20,C0044,web,completed,2024-03-20T08:30:56Z
O02505,2024-03-20,C0083,web,completed,2024-03-20T15:13:48Z
O02663,2024-03-20,C0144,phone,completed,2024-03-20T17:14:04Z
O04868,2024-03-20,C0050,store,completed,2024-03-20T15:59:52Z
O04980,2024-03-20,C0149,web,completed,2024-03-20T18:21:25Z
O05649,2024-03-20,C0049,store,completed,2024-03-20T13:21:02Z
O05992,2024-03-20,C0004,web,completed,2024-03-20T17:22:59Z
O00882,2024-03-21,C0073,web,completed,2024-03-21T22:39:02Z
O02502,2024-03-21,C0091,web,completed,2024-03-21T19:32:18Z
O02651,2024-03-21,C0041,web,completed,2024-03-21T22:23:02Z
O02895,2024-03-21,C0050,web,pending,2024-03-21T22:45:50Z
O03323,2024-03-21,C0090,store,completed,2024-03-21T10:16:03Z
O03837,2024-03-21,C0170,web,completed,2024-03-21T21:56:09Z
O04974,2024-03-21,C0021,phone,cancelled,2024-03-21T13:04:54Z
O00052,2024-03-22,C0137,store,completed,2024-03-22T14:42:23Z
O00529,2024-03-22,C0120,store,completed,2024-03-22T13:59:03Z
O01059,2024-03-22,C0013,web,pending,2024-03-22T23:17:18Z
O04257,2024-03-22,C0059,web,completed,2024-03-22T10:30:17Z
O04301,2024-03-22,C0032,web,completed,2024-03-22T23:11:05Z
O04421,2024-03-22,C0100,store,completed,2024-03-22T17:07:42Z
O04477,2024-03-22,C0009,web,completed,2024-03-22T21:07:58Z
O05896,2024-03-22,C0088,web,completed,2024-03-22T21:21:56Z
O00004,2024-03-23,C0109,web,completed,2024-03-23T09:55:47Z
O00226,2024-03-23,C0017,web,completed,2024-03-23T17:23:32Z
O00729,2024-03-23,C0047,web,completed,2024-03-23T21:12:58Z
O01891,2024-03-23,C0054,web,completed,2024-03-23T19:45:28Z
O03062,2024-03-23,C0176,web,completed,2024-03-23T16:51:23Z
O03960,2024-03-23,C0132,phone,completed,2024-03-23T11:11:23Z
O04480,2024-03-23,C0120,store,completed,2024-03-23T10:43:04Z
O04680,2024-03-23,C0170,web,completed,2024-03-23T20:43:26Z
O04776,2024-03-23,C0118,web,completed,2024-03-23T22:50:36Z
O05381,2024-03-23,C0030,store,completed,2024-03-23T09:18:09Z
O00955,2024-03-24,C0147,web,completed,2024-03-24T11:16:58Z
O01682,2024-03-24,C0032,web,completed,2024-03-24T11:23:30Z
O02007,2024-03-24,C0101,web,completed,2024-03-24T22:52:58Z
O02175,2024-03-24,C0159,web,completed,2024-03-24T11:33:02Z
O02538,2024-03-24,C0079,web,completed,2024-03-24T09:55:03Z
O03158,2024-03-24,C0177,phone,completed,2024-03-24T10:08:34Z
O03882,2024-03-24,C0002,web,completed,2024-03-24T22:15:32Z
O03959,2024-03-24,C0049,web,completed,2024-03-24T18:47:12Z
O03962,2024-03-24,C0127,web,completed,2024-03-24T20:51:37Z
O03969,2024-03-24,C0022,web,completed,2024-03-24T21:37:56Z
O04702,2024-03-24,C0020,store,completed,2024-03-24T12:06:05Z
O05806,2024-03-24,C0074,web,completed,2024-03-24T11:24:26Z
O00110,2024-03-25,C0071,phone,completed,2024-03-25T17:50:22Z
O00595,2024-03-25,C0135,web,completed,2024-03-25T20:07:32Z
O03297,2024-03-25,C0033,web,completed,2024-03-25T10:36:19Z
O03595,2024-03-25,C0080,web,completed,2024-03-25T19:10:40Z
O04755,2024-03-25,C0019,web,completed,2024-03-25T15:48:13Z
O00484,2024-03-26,C0118,web,completed,2024-03-26T19:54:10Z
O01439,2024-03-26,C0180,web,completed,2024-03-26T22:45:11Z
O03313,2024-03-26,C0092,store,completed,2024-03-26T10:35:29Z
O04616,2024-03-26,C0034,store,completed,2024-03-26T14:01:30Z
O05677,2024-03-26,C0039,store,completed,2024-03-26T13:16:59Z
O00119,2024-03-27,C0176,web,completed,2024-03-27T16:30:28Z
O01006,2024-03-27,C0118,web,completed,2024-03-27T15:58:04Z
O01876,2024-03-27,C0131,phone,completed,2024-03-27T13:14:13Z
O01881,2024-03-27,C0062,web,completed,2024-03-27T19:36:03Z
O04313,2024-03-27,C0116,web,completed,2024-03-27T23:01:28Z
O04521,2024-03-27,C0109,web,completed,2024-03-27T21:16:28Z
O04527,2024-03-27,C0023,web,completed,2024-03-27T06:48:49Z
O04555,2024-03-27,C0023,web,completed,2024-03-27T19:44:46Z
O04560,2024-03-27,C0049,web,completed,2024-03-27T15:27:38Z
O05918,2024-03-27,C0164,web,completed,2024-03-27T21:46:37Z
O01380,2024-03-28,C0121,phone,completed,2024-03-28T11:26:39Z
O01539,2024-03-28,C0079,web,completed,2024-03-28T19:55:57Z
O02406,2024-03-28,C0062,web,completed,2024-03-28T14:35:25Z
O02702,2024-03-28,C0005,web,completed,2024-03-28T20:22:30Z
O03533,2024-03-28,C0162,web,completed,2024-03-28T20:29:27Z
O03771,2024-03-28,C0091,web,completed,2024-03-28T11:35:44Z
