order_id,order_date,customer_id,channel,status
O05992,2024-03-20,C0004,web,completed
O00882,2024-03-21,C0073,web,completed
O02502,2024-03-21,C0091,web,completed
O02651,2024-03-21,C0041,web,completed
O02895,2024-03-21,C0050,web,pending
O03323,2024-03-21,C0090,store,completed
O03837,2024-03-21,C0170,web,completed
O04974,2024-03-21,C0021,phone,cancelled
O00052,2024-03-22,C0137,store,completed
O00529,2024-03-22,C0120,store,completed
O01059,2024-03-22,C0013,web,pending
O04257,2024-03-22,C0059,web,completed
O04301,2024-03-22,C0032,web,completed
O04421,2024-03-22,C0100,store,completed
O04477,2024-03-22,C0009,web,completed
O05896,2024-03-22,C0088,web,completed
O00004,2024-03-23,C0109,web,completed
O00226,2024-03-23,C0017,web,completed
O00729,2024-03-23,C0047,web,completed
O01891,2024-03-23,C0054,web,completed
O03062,2024-03-23,C0176,web,completed
O03960,2024-03-23,C0132,phone,completed
O04480,2024-03-23,C0120,store,completed
O04680,2024-03-23,C0170,web,completed
O04776,2024-03-23,C0118,web,completed
O05381,2024-03-23,C0030,store,completed
O00955,2024-03-24,C0147,web,completed
O01682,2024-03-24,C0032,web,completed
O02007,2024-03-24,C0101,web,completed
O02175,2024-03-24,C0159,web,completed
O02538,2024-03-24,C0079,web,completed
O03158,2024-03-24,C0177,phone,completed
O03882,2024-03-24,C0002,web,completed
O03959,2024-03-24,C0049,web,completed
O03962,2024-03-24,C0127,web,completed
O03969,2024-03-24,C0022,web,completed
O04702,2024-03-24,C0020,store,completed
O05806,2024-03-24,C0074,web,completed
O00110,2024-03-25,C0071,phone,completed
O00595,2024-03-25,C0135,web,completed
O03297,2024-03-25,C0033,web,completed
O03595,2024-03-25,C0080,web,completed
O04755,2024-03-25,C0019,web,completed
O00484,2024-03-26,C0118,web,completed
O01439,2024-03-26,C0180,web,completed
O03313,2024-03-26,C0092,store,completed
O04616,2024-03-26,C0034,store,completed
O05677,2024-03-26,C0039,store,completed
O00119,2024-03-27,C0176,web,completed
O01006,2024-03-27,C0118,web,completed
O01876,2024-03-27,C0131,phone,completed
O01881,2024-03-27,C0062,web,completed
O04313,2024-03-27,C0116,web,completed
O04521,2024-03-27,C0109,web,completed
O04527,2024-03-27,C0023,web,completed
O04555,2024-03-27,C0023,web,completed
O04560,2024-03-27,C0049,web,completed
O05918,2024-03-27,C0164,web,completed
O01380,2024-03-28,C0121,phone,completed
O01539,2024-03-28,C0079,web,completed
O02406,2024-03-28,C0062,web,completed
O02702,2024-03-28,C0005,web,completed
O03533,2024-03-28,C0162,web,completed
O03771,2024-03-28,C0091,web,completed
O03889,2024-03-28,C0087,web,completed
O03906,2024-03-28,C0166,web,completed
O03909,2024-03-28,C0104,web,completed
O03920,2024-03-28,C0098,store,completed
O04349,2024-03-28,C0018,store,completed
O04918,2024-03-28,C0170,web,cancelled
O05027,2024-03-28,C0127,phone,completed
O05640,2024-03-28,C0144,store,completed
O05868,2024-03-28,C0015,web,completed
O00476,2024-03-29,C0106,store,completed
O00633,2024-03-29,C0085,store,completed
O03347,2024-03-29,C0048,web,cancelled
O04215,2024-03-29,C0179,web,completed
O04230,2024-03-29,C0133,web,completed
O05523,2024-03-29,C0119,web,completed
O00299,2024-03-30,C0141,phone,completed
O00324,2024-03-30,C0081,web,completed
O00455,2024-03-30,C0139,store,completed
O00493,2024-03-30,C0164,store,completed
O01766,2024-03-30,C0095,web,completed
O01864,2024-03-30,C0127,store,completed
O02902,2024-03-30,C0115,store,completed
O03794,2024-03-30,C0177,web,completed
O04048,2024-03-30,C0167,web,completed
O05134,2024-03-30,C0169,phone,completed
O00228,2024-03-31,C0098,web,completed
O00403,2024-03-31,C0047,store,pending
O01244,2024-03-31,C0058,web,completed
O01288,2024-03-31,C0001,web,completed
O01450,2024-03-31,C0039,phone,pending
O01697,2024-03-31,C0024,web,completed
O02032,2024-03-31,C0064,web,completed
O02330,2024-03-31,C0068,phone,completed
O03704,2024-03-31,C0003,web,completed
O04341,2024-03-31,C0058,store,completed
O04586,2024-03-31,C0111,web,pending
O05598,2024-03-31,C0032,web,completed
O00701,2024-04-01,C0030,web,completed
O00723,2024-04-01,C0059,store,cancelled
O02096,2024-04-01,C0146,store,cancelled
O02872,2024-04-01,C0039,store,completed
O03993,2024-04-01,C0043,web,completed
O04061,2024-04-01,C0027,web,completed
O04068,2024-04-01,C0015,store,completed
O04117,2024-04-01,C0102,web,completed
O05061,2024-04-01,C0136,web,completed
O05110,2024-04-01,C0126,store,completed
O05674,2024-04-01,C0138,web,completed
O01257,2024-04-02,C0131,web,completed
O02791,2024-04-02,C0063,web,completed
O03355,2024-04-02,C0044,store,completed
O04029,2024-04-02,C0111,store,completed
O01165,2024-04-03,C0146,store,completed
O01497,2024-04-03,C0166,web,cancelled
O01749,2024-04-03,C0151,store,completed
O02215,2024-04-03,C0051,web,completed
O04216,2024-04-03,C0062,phone,completed
O04246,2024-04-03,C0154,web,completed
O04304,2024-04-03,C0057,web,completed
O04552,2024-04-03,C0158,web,completed
O01421,2024-04-04,C0044,web,completed
O01647,2024-04-04,C0018,web,completed
O02615,2024-04-04,C0036,store,completed
O03270,2024-04-04,C0175,web,completed
O03504,2024-04-04,C0042,store,completed
O04354,2024-04-04,C0092,web,completed
O04604,2024-04-04,C0082,phone,pending
O05504,2024-04-04,C0096,web,completed
O02621,2024-04-05,C0052,phone,completed
O03419,2024-04-05,C0156,phone,completed
O04306,2024-04-05,C0060,web,completed
O05099,2024-04-05,C0121,web,completed
O00015,2024-04-06,C0054,store,completed
O00146,2024-04-06,C0094,web,completed
O01060,2024-04-06,C0171,web,completed
O01074,2024-04-06,C0033,store,completed
O01772,2024-04-06,C0110,phone,completed
O03053,2024-04-06,C0052,web,completed
O04966,2024-04-06,C0030,store,completed
O05417,2024-04-06,C0105,store,completed
O00201,2024-04-07,C0078,web,completed
O00411,2024-04-07,C0009,web,completed
O00458,2024-04-07,C0007,store,completed
O00517,2024-04-07,C0104,web,completed
O00740,2024-04-07,C0038,phone,completed
O02205,2024-04-07,C0039,store,completed
O03251,2024-04-07,C0126,web,completed
O05187,2024-04-07,C0091,web,completed
O05439,2024-04-07,C0157,store,completed
O00044,2024-04-08,C0054,store,completed
O01070,2024-04-08,C0085,phone,pending
O01155,2024-04-08,C0086,web,completed
O01988,2024-04-08,C0066,web,completed
O03180,2024-04-08,C0092,phone,completed
O03446,2024-04-08,C0090,web,completed
O05952,2024-04-08,C0007,store,completed
O00841,2024-04-09,C0170,web,completed
O01096,2024-04-09,C0143,web,completed
O01710,2024-04-09,C0113,web,completed
O02478,2024-04-09,C0176,store,completed
O03752,2024-04-09,C0028,web,completed
O05140,2024-04-09,C0046,web,completed
O00547,2024-04-10,C0013,phone,completed
O00589,2024-04-10,C0095,web,cancelled
O01730,2024-04-10,C0052,web,completed
O01868,2024-04-10,C0157,store,completed
O03513,2024-04-10,C0063,web,completed
O05498,2024-04-10,C0085,web,completed
O05723,2024-04-10,C0062,web,completed
O05961,2024-04-10,C0104,web,completed
O00868,2024-04-11,C0156,phone,completed
O01715,2024-04-11,C0135,web,completed
O01926,2024-04-11,C0069,store,completed
O02457,2024-04-11,C0149,web,completed
O04877,2024-04-11,C0065,web,cancelled
O04956,2024-04-11,C0026,web,completed
O05260,2024-04-11,C0096,web,completed
O00389,2024-04-12,C0149,phone,completed
O00933,2024-04-12,C0148,web,completed
O01031,2024-04-12,C0067,web,completed
O02022,2024-04-12,C0062,web,completed
O03998,2024-04-12,C0049,store,completed
O04097,2024-04-12,C0011,web,completed
O04897,2024-04-12,C0024,web,completed
O04954,2024-04-12,C0070,web,completed
O04992,2024-04-12,C0097,web,completed
O00380,2024-04-13,C0131,web,cancelled
O01968,2024-04-13,C0160,web,completed
O02764,2024-04-13,C0063,web,completed
O02780,2024-04-13,C0103,web,completed
O02947,2024-04-13,C0108,store,completed
O03803,2024-04-13,C0003,web,completed
O04132,2024-04-13,C0085,web,completed
O04305,2024-04-13,C0020,web,completed
O04448,2024-04-13,C0051,web,completed
O00068,2024-04-14,C0148,store,completed
O01119,2024-04-14,C0092,web,completed
O01217,2024-04-14,C0043,web,completed
O01563,2024-04-14,C0144,web,completed
O01870,2024-04-14,C0024,phone,completed
O02126,2024-04-14,C0134,store,cancelled
O02396,2024-04-14,C0147,web,completed
O02848,2024-04-14,C0051,web,completed
O04221,2024-04-14,C0141,web,completed
O04228,2024-04-14,C0090,web,completed
O04314,2024-04-14,C0016,web,completed
O00700,2024-04-15,C0073,web,completed
O01916,2024-04-15,C0180,web,completed
O02503,2024-04-15,C0073,phone,completed
O03339,2024-04-15,C0027,web,completed
O03836,2024-04-15,C0037,web,completed
O03853,2024-04-15,C0017,web,completed
O03912,2024-04-15,C0127,web,completed
O04658,2024-04-15,C0050,web,completed
O05634,2024-04-15,C0092,phone,completed
O05836,2024-04-15,C0084,web,completed
O01458,2024-04-16,C0016,web,completed
O02196,2024-04-16,C0017,web,completed
O02701,2024-04-16,C0130,phone,completed
O02867,2024-04-16,C0061,web,completed
O03815,2024-04-16,C0128,store,completed
O04424,2024-04-16,C0009,web,completed
O04522,2024-04-16,C0070,web,completed
O04599,2024-04-16,C0088,web,completed
O05020,2024-04-16,C0158,phone,completed
O05314,2024-04-16,C0068,web,completed
O05915,2024-04-16,C0167,web,completed
O01204,2024-04-17,C0105,web,completed
O02123,2024-04-17,C0062,store,completed
O02169,2024-04-17,C0168,phone,completed
O02508,2024-04-17,C0071,web,completed
O02549,2024-04-17,C0062,web,completed
O03342,2024-04-17,C0012,web,completed
O04109,2024-04-17,C0066,store,completed
O04243,2024-04-17,C0025,store,completed
O00982,2024-04-18,C0078,store,completed
O02906,2024-04-18,C0029,web,completed
O04461,2024-04-18,C0090,web,completed
O00616,2024-04-19,C0077,web,completed
O01613,2024-04-19,C0080,store,completed
O01689,2024-04-19,C0084,store,cancelled
O01758,2024-04-19,C0099,store,completed
O03033,2024-04-19,C0150,store,completed
O03552,2024-04-19,C0153,web,completed
O04730,2024-04-19,C0064,store,cancelled
O05984,2024-04-19,C0120,store,completed
O00886,2024-04-20,C0102,web,completed
O02905,2024-04-20,C0160,web,completed
O03257,2024-04-20,C0101,web,cancelled
O04945,2024-04-20,C0092,web,completed
O05586,2024-04-20,C0137,store,completed
O05766,2024-04-20,C0146,web,completed
O05799,2024-04-20,C0069,web,completed
O05908,2024-04-20,C0143,store,completed
O00549,2024-04-21,C0163,store,completed
O00712,2024-04-21,C0122,web,completed
O01651,2024-04-21,C0050,store,completed
O02662,2024-04-21,C0120,web,completed
O02746,2024-04-21,C0153,store,completed
O02946,2024-04-21,C0079,web,completed
O04225,2024-04-21,C0067,web,completed
O04589,2024-04-21,C0012,web,completed
O05209,2024-04-21,C0089,web,completed
O02378,2024-04-22,C0026,web,completed
O03852,2024-04-22,C0055,web,completed
O04444,2024-04-22,C0126,phone,completed
O04629,2024-04-22,C0003,web,completed
O05039,2024-04-22,C0140,store,completed
O00518,2024-04-23,C0068,store,completed
O00721,2024-04-23,C0178,web,completed
O00934,2024-04-23,C0014,store,completed
O01477,2024-04-23,C0014,web,completed
O03617,2024-04-23,C0058,store,completed
O03832,2024-04-23,C0025,store,completed
O04253,2024-04-23,C0135,phone,completed
O00283,2024-04-24,C0067,web,completed
O00308,2024-04-24,C0178,web,completed
O01830,2024-04-24,C0145,web,completed
O02428,2024-04-24,C0042,web,completed
O04072,2024-04-24,C0035,store,completed
O05060,2024-04-24,C0118,web,completed
O00774,2024-04-25,C0031,phone,completed
O00828,2024-04-25,C0126,web,completed
O00992,2024-04-25,C0136,web,completed
O02351,2024-04-25,C0175,store,completed
O03449,2024-04-25,C0172,web,completed
O03893,2024-04-25,C0042,web,completed
O04081,2024-04-25,C0161,web,completed
O04469,2024-04-25,C0166,web,completed
O04617,2024-04-25,C0129,web,completed
O01555,2024-04-26,C0148,store,cancelled
O01627,2024-04-26,C0024,store,completed
O02464,2024-04-26,C0071,phone,completed
O05929,2024-04-26,C0109,web,completed
O05940,2024-04-26,C0057,web,completed
O00268,2024-04-27,C0057,web,completed
O00567,2024-04-27,C0068,phone,completed
O02212,2024-04-27,C0108,store,completed
O02911,2024-04-27,C0107,web,completed
O03259,2024-04-27,C0139,phone,completed
O03294,2024-04-27,C0087,web,completed
O03443,2024-04-27,C0144,web,completed
O03597,2024-04-27,C0080,web,completed
O04067,2024-04-27,C0027,store,completed
O05256,2024-04-27,C0090,web,completed
O05818,2024-04-27,C0061,store,completed
O00090,2024-04-28,C0141,store,completed
O01329,2024-04-28,C0079,web,completed
O04367,2024-04-28,C0141,web,completed
O05565,2024-04-28,C0113,web,completed
O05653,2024-04-28,C0023,store,completed
O01129,2024-04-29,C0115,web,completed
O01509,2024-04-29,C0003,web,pending
O02480,2024-04-29,C0104,web,completed
O03839,2024-04-29,C0118,store,pending
O04947,2024-04-29,C0038,web,completed
O05693,2024-04-29,C0131,web,completed
O05825,2024-04-29,C0098,web,completed
O00286,2024-04-30,C0075,web,cancelled
O00762,2024-04-30,C0159,web,completed
O01472,2024-04-30,C0122,store,pending
O01639,2024-04-30,C0135,web,completed
O02048,2024-04-30,C0143,web,completed
O02921,2024-04-30,C0178,phone,completed
O02925,2024-04-30,C0114,web,completed
O04234,2024-04-30,C0171,web,completed
O04326,2024-04-30,C0156,phone,completed
O00981,2024-05-01,C0115,web,completed
O01137,2024-05-01,C0013,web,completed
O02183,2024-05-01,C0175,web,completed
O02637,2024-05-01,C0006,store,completed
O02698,2024-05-01,C0158,web,completed
O03097,2024-05-01,C0040,web,completed
O03519,2024-05-01,C0020,web,completed
O04260,2024-05-01,C0179,store,completed
O04984,2024-05-01,C0179,web,completed
O05501,2024-05-01,C0011,phone,pending
O05881,2024-05-01,C0166,web,completed
O05987,2024-05-01,C0058,web,completed
O00334,2024-05-02,C0085,web,completed
O01101,2024-05-02,C0067,web,completed
O01654,2024-05-02,C0069,store,completed
O01723,2024-05-02,C0011,store,completed
O01822,2024-05-02,C0143,web,completed
O02283,2024-05-02,C0171,phone,completed
O04161,2024-05-02,C0066,web,completed
O04411,2024-05-02,C0161,web,completed
O04756,2024-05-02,C0161,web,completed
O00249,2024-05-03,C0128,web,completed
O00327,2024-05-03,C0163,phone,completed
O00716,2024-05-03,C0107,store,completed
O01621,2024-05-03,C0071,store,completed
O02103,2024-05-03,C0135,web,completed
O03104,2024-05-03,C0090,store,completed
O03253,2024-05-03,C0125,store,completed
O03509,2024-05-03,C0140,web,completed
O03629,2024-05-03,C0130,store,completed
O03647,2024-05-03,C0104,phone,completed
O03739,2024-05-03,C0026,store,completed
O00624,2024-05-04,C0153,phone,completed
O00637,2024-05-04,C0046,web,cancelled
O01672,2024-05-04,C0021,store,completed
O02512,2024-05-04,C0056,web,completed
O02775,2024-05-04,C0087,store,completed
O02824,2024-05-04,C0150,web,completed
O02927,2024-05-04,C0094,store,completed
O03083,2024-05-04,C0167,web,completed
O01287,2024-05-05,C0032,web,completed
O02519,2024-05-05,C0039,store,completed
O04695,2024-05-05,C0056,web,completed
O04715,2024-05-05,C0069,web,completed
O05451,2024-05-05,C0169,web,cancelled
O05490,2024-05-05,C0026,web,completed
O01768,2024-05-06,C0006,web,completed
O02228,2024-05-06,C0104,web,completed
O03105,2024-05-06,C0027,web,completed
O03110,2024-05-06,C0171,store,completed
O03269,2024-05-06,C0078,store,completed
O04201,2024-05-06,C0047,web,completed
O04238,2024-05-06,C0141,store,completed
O05845,2024-05-06,C0108,web,completed
O05985,2024-05-06,C0161,phone,cancelled
O00257,2024-05-07,C0057,web,completed
O00289,2024-05-07,C0034,web,completed
O00749,2024-05-07,C0057,web,completed
O02644,2024-05-07,C0064,store,completed
O04062,2024-05-07,C0139,web,completed
O02551,2024-05-08,C0002,web,completed
O04115,2024-05-08,C0070,phone,cancelled
O05707,2024-05-08,C0139,web,completed
O00120,2024-05-09,C0077,web,completed
O00372,2024-05-09,C0004,web,completed
O01782,2024-05-09,C0062,web,completed
O03786,2024-05-09,C0094,web,completed
O04008,2024-05-09,C0118,web,completed
O01046,2024-05-10,C0055,web,completed
O01284,2024-05-10,C0048,web,completed
O01503,2024-05-10,C0142,web,completed
O02131,2024-05-10,C0091,web,completed
O02888,2024-05-10,C0171,store,completed
O05695,2024-05-10,C0002,web,completed
O00833,2024-05-11,C0088,web,completed
O00931,2024-05-11,C0138,web,completed
O01451,2024-05-11,C0054,web,completed
O01502,2024-05-11,C0069,web,completed
O01607,2024-05-11,C0104,web,completed
O02547,2024-05-11,C0061,web,completed
O02941,2024-05-11,C0096,web,completed
O03733,2024-05-11,C0014,web,completed
O02762,2024-05-12,C0142,web,completed
O03241,2024-05-12,C0066,web,completed
O03280,2024-05-12,C0122,phone,completed
O03700,2024-05-12,C0008,web,completed
O04119,2024-05-12,C0021,phone,completed
O05025,2024-05-12,C0145,web,cancelled
O05550,2024-05-12,C0004,web,completed
O05663,2024-05-12,C0071,web,completed
O05699,2024-05-12,C0019,web,completed
O05935,2024-05-12,C0042,phone,completed
O00014,2024-05-13,C0050,web,completed
O00629,2024-05-13,C0089,store,completed
O03767,2024-05-13,C0023,web,completed
O04426,2024-05-13,C0011,web,completed
O04832,2024-05-13,C0123,web,completed
O05114,2024-05-13,C0145,web,cancelled
O05648,2024-05-13,C0008,store,completed
O00978,2024-05-14,C0137,phone,completed
O01907,2024-05-14,C0068,web,completed
O03171,2024-05-14,C0055,store,completed
O04208,2024-05-14,C0084,web,completed
O04530,2024-05-14,C0166,phone,completed
O05261,2024-05-14,C0136,web,completed
O05816,2024-05-14,C0144,web,completed
O00018,2024-05-15,C0100,web,completed
O00056,2024-05-15,C0045,store,completed
O00229,2024-05-15,C0118,store,completed
O01093,2024-05-15,C0053,phone,completed
O01351,2024-05-15,C0107,web,completed
O03486,2024-05-15,C0107,web,completed
O03799,2024-05-15,C0172,web,completed
O03872,2024-05-15,C0010,web,completed
O05301,2024-05-15,C0049,web,completed
O00329,2024-05-16,C0022,web,pending
O01175,2024-05-16,C0180,web,completed
O01320,2024-05-16,C0009,web,completed
O01991,2024-05-16,C0004,web,completed
O02171,2024-05-16,C0067,web,completed
O02554,2024-05-16,C0031,store,completed
O05853,2024-05-16,C0055,store,completed
O00725,2024-05-17,C0027,phone,completed
O02132,2024-05-17,C0117,web,completed
O03184,2024-05-17,C0160,web,completed
O05232,2024-05-17,C0171,web,completed
O00016,2024-05-18,C0004,web,completed
O00086,2024-05-18,C0117,web,completed
O00409,2024-05-18,C0021,store,completed
O02452,2024-05-18,C0149,web,completed
O02471,2024-05-18,C0121,store,completed
O02836,2024-05-18,C0019,store,completed
O03170,2024-05-18,C0161,web,completed
O03516,2024-05-18,C0062,store,completed
O03530,2024-05-18,C0145,web,completed
O03639,2024-05-18,C0056,store,completed
O03921,2024-05-18,C0059,web,completed
O04718,2024-05-18,C0036,store,completed
O05522,2024-05-18,C0105,web,completed
O05606,2024-05-18,C0062,web,cancelled
O05667,2024-05-18,C0013,web,completed
O00393,2024-05-19,C0100,web,completed
O02622,2024-05-19,C0058,web,completed
